gene_id	Symbol	gene_biotype	localization	tpm_wt	log2FoldChange.mem.wt.vs.cyt.wt	padj.mem.wt.vs.cyt.wt
ENSG00000017260.15	ATP2C1	protein_coding	membrane	24.09	2.86573016788068	2.2529357076642e-81
ENSG00000017373.11	SRCIN1	protein_coding	cytosolic	2.675	-0.472582681521166	0.7849242762584
ENSG00000017621.11	MAGIX	protein_coding	cytosolic	2.675	0.0789315323378683	0.960908375882646
ENSG00000017797.7	RALBP1	protein_coding	cytosolic	18.855	-0.447599345981555	0.00186051339756408
ENSG00000018189.8	RUFY3	protein_coding	cytosolic	11.555	0.431313611301214	0.105285303043552
ENSG00000018236.10	CNTN1	protein_coding	membrane	5.855	3.48020615558986	7.26351532774948e-27
ENSG00000018408.10	WWTR1	protein_coding	cytosolic	13.62	-0.285858802724465	0.123086195955842
ENSG00000018510.8	AGPS	protein_coding	cytosolic	13.175	-0.822126405678691	1.11840788668718e-09
ENSG00000018610.9	CXorf56	protein_coding	cytosolic	30.465	-0.931919247620207	1.29728622356e-09
ENSG00000018699.7	TTC27	protein_coding	cytosolic	10.675	-0.604132844192858	0.00691474511566237
ENSG00000018869.12	ZNF582	protein_coding	cytosolic	5.575	0.181473608391058	0.717413678242309
ENSG00000019144.12	PHLDB1	protein_coding	cytosolic	9.275	-0.394589218854232	0.339833306615446
ENSG00000019186.5	CYP24A1	protein_coding	cytosolic	1.11	-0.177581340735805	0.941662008757506
ENSG00000019485.8	PRDM11	protein_coding	cytosolic	2.37	-0.207534487819122	0.814727562913611
ENSG00000019995.6	ZRANB1	protein_coding	cytosolic	12.29	-0.504257242631143	0.000942200623695375
ENSG00000020129.11	NCDN	protein_coding	cytosolic	15.44	-0.246482704942785	0.54068666288227
ENSG00000020181.13	GPR124	protein_coding	membrane	4.455	1.65146512914096	0.000257930044401113
ENSG00000020256.15	ZFP64	protein_coding	cytosolic	33.015	-0.197830971853952	0.392032595180315
ENSG00000020426.6	MNAT1	protein_coding	cytosolic	38.665	-0.807394709380384	0.00017957970313385
ENSG00000020577.9	SAMD4A	protein_coding	cytosolic	4.59	0.22427232612949	0.524314884738104
ENSG00000020633.14	RUNX3	protein_coding	cytosolic	10.045	0.174912151898655	0.647531260727245
ENSG00000020922.8	MRE11A	protein_coding	cytosolic	21.4	-1.08977285493313	6.32130823300121e-06
ENSG00000021300.9	PLEKHB1	protein_coding	cytosolic	4.325	0.0311067095604648	0.980701204647499
ENSG00000021355.8	SERPINB1	protein_coding	cytosolic	15.77	-0.0200828937611994	0.960990662113461
ENSG00000021574.7	SPAST	protein_coding	NA	8.05	0.941208148512778	2.47097969508894e-05
ENSG00000021645.13	NRXN3	protein_coding	membrane	5.265	3.09302531534835	3.98711861208217e-20
ENSG00000021762.15	OSBPL5	protein_coding	cytosolic	3.015	0.0741416734793953	0.940043489360588
ENSG00000021776.6	AQR	protein_coding	cytosolic	10.16	-0.449754645587296	0.0585087841196899
ENSG00000021826.10	CPS1	protein_coding	cytosolic	10.43	-0.072192631463118	0.888572803089155
ENSG00000022267.12	FHL1	protein_coding	cytosolic	162.69	-0.0856275069382709	0.679390086043487
ENSG00000022277.8	RTFDC1	protein_coding	cytosolic	100.75	-0.462161848961366	0.00112333140822448
ENSG00000022567.5	SLC45A4	protein_coding	membrane	2.28	1.64811858820353	0.00096320929200656
ENSG00000022840.11	RNF10	protein_coding	cytosolic	93.08	-0.0104915637913626	0.973191790508415
ENSG00000022976.11	ZNF839	protein_coding	cytosolic	12.57	0.224940661206579	0.518006326398477
ENSG00000023041.7	ZDHHC6	protein_coding	NA	34.49	1.13925055466257	1.19800762829795e-12
ENSG00000023171.10	GRAMD1B	protein_coding	NA	1.88	0.927355872119416	0.0311513855597253
ENSG00000023191.12	RNH1	protein_coding	cytosolic	64.42	-0.690443693474839	0.000416168357633536
ENSG00000023228.9	NDUFS1	protein_coding	cytosolic	46.085	-0.738225074464846	9.64793725595836e-06
ENSG00000023287.8	RB1CC1	protein_coding	cytosolic	8.44	-0.0284380017306777	0.925952707767494
ENSG00000023318.7	ERP44	protein_coding	membrane	9.42	3.22920542225915	2.20936874727347e-73
ENSG00000023330.10	ALAS1	protein_coding	cytosolic	23.195	-0.0500388884165572	0.913122391283344
ENSG00000023516.7	AKAP11	protein_coding	NA	7.13	0.59587833356623	0.00273668188544184
ENSG00000023572.4	GLRX2	protein_coding	cytosolic	28.205	-0.102484792698095	0.804521679635972
ENSG00000023608.4	SNAPC1	protein_coding	cytosolic	7.495	0.0468434798515089	0.918362980940548
ENSG00000023697.8	DERA	protein_coding	cytosolic	32.505	-0.0957425494640211	0.751048572280098
ENSG00000023734.6	STRAP	protein_coding	cytosolic	197.94	-0.548714634362324	2.87164637755859e-05
ENSG00000023902.9	PLEKHO1	protein_coding	cytosolic	14.915	0.328158362281271	0.34398089055688
ENSG00000023909.5	GCLM	protein_coding	cytosolic	13.725	-0.546166649050553	0.0285429399900518
ENSG00000024048.6	UBR2	protein_coding	cytosolic	5.89	-0.702347902961586	0.00201640375790204
ENSG00000024526.12	DEPDC1	protein_coding	cytosolic	32.115	0.145905317616148	0.558976587196072
ENSG00000024862.12	CCDC28A	protein_coding	cytosolic	23.765	-0.414911423164315	0.049637274651344
ENSG00000025039.10	RRAGD	protein_coding	cytosolic	14.89	-0.384267376599509	0.00780044664376158
ENSG00000025156.8	HSF2	protein_coding	cytosolic	29.49	-0.665814234378614	0.00151664107393779
ENSG00000025293.11	PHF20	protein_coding	cytosolic	11.38	-0.958533287831954	3.1391058479101e-07
ENSG00000025423.7	HSD17B6	protein_coding	membrane	12.585	1.84542616913681	1.85615167263886e-05
ENSG00000025434.14	NR1H3	protein_coding	cytosolic	5.095	-0.200785598629846	0.748558010130153
ENSG00000025770.14	NCAPH2	protein_coding	cytosolic	57.015	0.0364766257526552	0.910758913388079
ENSG00000025772.7	TOMM34	protein_coding	cytosolic	41.905	-0.197292876236307	0.385905044235992
ENSG00000025796.9	SEC63	protein_coding	membrane	22.4	3.09185897494556	1.72982683415027e-79
ENSG00000025800.9	KPNA6	protein_coding	cytosolic	22.91	-0.689590173304614	2.8894925115478e-06
ENSG00000026025.9	VIM	protein_coding	cytosolic	417.03	-0.82049525662187	2.67305397919789e-06
ENSG00000026036.16	RTEL1-TNFRSF6B	protein_coding	cytosolic	1.635	-0.389456770802488	0.689823544875758
ENSG00000026103.15	FAS	protein_coding	membrane	7.36	3.11023980893697	1.4709259985884e-35
ENSG00000026297.11	RNASET2	protein_coding	membrane	22.895	2.48992715532525	4.04425248380356e-17
ENSG00000026508.12	CD44	protein_coding	membrane	10.03	3.01078529955415	4.16688181453115e-13
ENSG00000026559.9	KCNG1	protein_coding	NA	9.825	1.33711170019585	0.00248222336890117
ENSG00000026652.9	AGPAT4	protein_coding	membrane	9.435	2.35908553282714	1.21881492676554e-14
ENSG00000026950.12	BTN3A1	protein_coding	membrane	5.38	1.94579279601849	9.3507410379644e-07
ENSG00000027001.7	MIPEP	protein_coding	cytosolic	23.44	-0.528481261767276	0.0453916462001025
ENSG00000027075.9	PRKCH	protein_coding	cytosolic	14.315	-0.339450046994493	0.207719161956893
ENSG00000027697.8	IFNGR1	protein_coding	membrane	22.04	3.64028460145477	2.16017113249175e-76
ENSG00000027847.9	B4GALT7	protein_coding	membrane	13.49	1.78303795515768	2.67645284648413e-10
ENSG00000028116.12	VRK2	protein_coding	cytosolic	5.68	-0.455416541590492	0.10531178093408
ENSG00000028203.13	VEZT	protein_coding	membrane	33.165	1.58774243168132	1.25110778295289e-34
ENSG00000028310.13	BRD9	protein_coding	cytosolic	13.495	-0.124579672785919	0.754900829414967
ENSG00000028528.10	SNX1	protein_coding	cytosolic	47.825	-0.326451943689631	0.031099190398674
ENSG00000028839.5	TBPL1	protein_coding	cytosolic	38.12	0.0257475573777705	0.933024712554014
ENSG00000029153.10	ARNTL2	protein_coding	cytosolic	23.485	-0.503646523689706	0.00458320136989655
ENSG00000029363.11	BCLAF1	protein_coding	cytosolic	61	-1.35336137259339	9.52445234588584e-22
ENSG00000029364.7	SLC39A9	protein_coding	membrane	28.43	2.22628734284105	1.46927757585402e-57
ENSG00000029534.15	ANK1	protein_coding	cytosolic	2.1	-0.710227672981101	0.434515150612979
ENSG00000029639.6	TFB1M	protein_coding	cytosolic	16.945	-0.441184443960375	0.301906472607588
ENSG00000029725.12	RABEP1	protein_coding	cytosolic	45.625	-0.400421978299865	0.00154455432234791
ENSG00000029993.10	HMGB3	protein_coding	cytosolic	97.79	-0.863542792449752	9.56111644049937e-16
ENSG00000030066.9	NUP160	protein_coding	cytosolic	25.59	-0.616762740169084	0.00107036859934618
ENSG00000030110.8	BAK1	protein_coding	cytosolic	43.105	-0.0672568122163403	0.856674538930885
ENSG00000030582.12	GRN	protein_coding	membrane	72.75	5.13372617226861	1.24587979564573e-57
ENSG00000031003.6	FAM13B	protein_coding	cytosolic	8.72	0.0467456173778299	0.872527787887514
ENSG00000031691.6	CENPQ	protein_coding	cytosolic	11.965	-0.641087849346897	0.0408944572217323
ENSG00000031698.8	SARS	protein_coding	cytosolic	137.435	-0.556073485439985	4.30459477133299e-05
ENSG00000031823.10	RANBP3	protein_coding	cytosolic	73.765	0.112745946502404	0.71264482739071
ENSG00000032219.14	ARID4A	protein_coding	cytosolic	2.015	-0.849509486332026	0.00176201454031291
ENSG00000032389.8	TSSC1	protein_coding	cytosolic	22.49	-0.417142260629825	0.0316153614193389
ENSG00000032444.11	PNPLA6	protein_coding	membrane	7.84	2.20560127225122	0.00029164153437866
ENSG00000032742.13	IFT88	protein_coding	cytosolic	3.655	-0.631513460971493	0.0581515412783252
ENSG00000033011.7	ALG1	protein_coding	membrane	18.025	3.53498204833445	8.73457989229818e-30
ENSG00000033030.9	ZCCHC8	protein_coding	cytosolic	14.725	-0.224230367581272	0.457303152865145
ENSG00000033050.3	ABCF2	protein_coding	cytosolic	46.245	-1.11516700831827	1.52462909675208e-08
ENSG00000033100.10	CHPF2	protein_coding	membrane	11.595	3.40467735218826	3.64166713161626e-24
ENSG00000033170.12	FUT8	protein_coding	membrane	11.06	2.62660654601166	8.95541526709357e-30
ENSG00000033178.8	UBA6	protein_coding	cytosolic	11.015	-1.00231485772782	5.74953049745193e-08
ENSG00000033327.8	GAB2	protein_coding	cytosolic	3.22	-0.0543427119191402	0.936744387322424
ENSG00000033627.10	ATP6V0A1	protein_coding	membrane	27.2	2.44762797316086	5.2033611803369e-15
ENSG00000033800.9	PIAS1	protein_coding	cytosolic	16.825	-0.761134378338257	0.00136343913707693
ENSG00000033867.12	SLC4A7	protein_coding	membrane	9.23	2.35794885457726	1.21081111982406e-23
ENSG00000034053.10	APBA2	protein_coding	cytosolic	16.19	-0.203598915373797	0.402348117671929
ENSG00000034063.9	UHRF1	processed_transcript	cytosolic	65.555	-1.37987037529411	3.70066772529678e-12
ENSG00000034152.14	MAP2K3	protein_coding	cytosolic	36.035	-0.211226659826659	0.385179145701082
ENSG00000034510.4	TMSB10	protein_coding	cytosolic	1228.71	-0.0378017645508402	0.921252363753125
ENSG00000034533.7	ASTE1	protein_coding	cytosolic	4.645	-0.761848493413242	0.0131038541291051
ENSG00000034677.7	RNF19A	protein_coding	cytosolic	5.03	-0.0489397015537509	0.904530329956194
ENSG00000034693.10	PEX3	protein_coding	cytosolic	20.33	-0.359083640592485	0.214083075108665
ENSG00000034713.3	GABARAPL2	protein_coding	cytosolic	127.595	-0.128713396105652	0.491823805347006
ENSG00000035115.17	SH3YL1	protein_coding	cytosolic	10.675	0.298484640852221	0.545540144441334
ENSG00000035141.3	FAM136A	protein_coding	cytosolic	87.23	-0.417089124126258	0.00184208573777938
ENSG00000035403.12	VCL	protein_coding	NA	35.23	1.37983126615499	3.83477066010109e-14
ENSG00000035499.8	DEPDC1B	protein_coding	cytosolic	29.62	-0.0526951933819188	0.882280142112551
ENSG00000035664.7	DAPK2	protein_coding	cytosolic	1.54	0.205905854758436	0.881166947660608
ENSG00000035681.3	NSMAF	protein_coding	cytosolic	9.3	-0.549541105743934	0.0260090779546377
ENSG00000035687.9	ADSS	protein_coding	cytosolic	76.785	-0.837799310890978	1.99252051735808e-09
ENSG00000035862.8	TIMP2	protein_coding	membrane	12.105	3.81401185814828	4.31993567401719e-42
ENSG00000035928.10	RFC1	protein_coding	cytosolic	19.61	-0.931812055589693	3.10692407777089e-09
ENSG00000036054.8	TBC1D23	protein_coding	cytosolic	12.155	-0.683246506841095	0.000233573042964077
ENSG00000036257.8	CUL3	protein_coding	cytosolic	42.955	-0.527856357409577	0.00101723247166399
ENSG00000036448.5	MYOM2	protein_coding	cytosolic	10.335	-0.587345536879257	0.359959817148786
ENSG00000036549.8	ZZZ3	protein_coding	cytosolic	19.715	-0.309933884074768	0.0851633366169062
ENSG00000036672.11	USP2	protein_coding	NA	2.345	0.706292158588075	0.373544522199893
ENSG00000037042.8	TUBG2	protein_coding	NA	9.155	0.833461009614959	0.0966405130717596
ENSG00000037241.3	RPL26L1	protein_coding	cytosolic	114.27	-0.25410501020733	0.232028000826158
ENSG00000037280.11	FLT4	protein_coding	cytosolic	20.795	0.466522858690302	0.10623671961959
ENSG00000037474.10	NSUN2	protein_coding	cytosolic	89.84	-1.05917572231408	3.58747619723551e-20
ENSG00000037637.6	FBXO42	protein_coding	cytosolic	10.11	-0.195169779577039	0.424412900717669
ENSG00000037749.7	MFAP3	protein_coding	membrane	23.74	2.81062138900072	5.0846455675215e-79
ENSG00000037757.9	MRI1	protein_coding	cytosolic	34.605	0.163876302891733	0.518025406026652
ENSG00000037897.12	METTL1	protein_coding	cytosolic	22.295	-0.230733135625493	0.499591664635236
ENSG00000037965.4	HOXC8	protein_coding	cytosolic	2.74	0.229029622174595	0.663880017558248
ENSG00000038002.4	AGA	protein_coding	membrane	10.42	3.54760458515702	5.2516461510257e-30
ENSG00000038210.9	PI4K2B	protein_coding	cytosolic	26.405	-0.516823808444004	0.00807477554040972
ENSG00000038219.8	BOD1L1	protein_coding	cytosolic	4.07	-0.141615130204483	0.727733284171309
ENSG00000038274.12	MAT2B	protein_coding	cytosolic	75.06	-0.46819489077098	0.000213333614992191
ENSG00000038358.10	EDC4	protein_coding	cytosolic	27.09	-0.684888855445989	0.0143339095652752
ENSG00000038382.13	TRIO	protein_coding	cytosolic	14.75	0.330529783302836	0.427882903338191
ENSG00000038427.11	VCAN	protein_coding	membrane	14.97	3.55997194949355	5.58996024064283e-57
ENSG00000038532.10	CLEC16A	protein_coding	cytosolic	11.7	0.0733606586032253	0.882377972289315
ENSG00000039123.11	SKIV2L2	protein_coding	cytosolic	18.58	-1.3097135374576	4.7797843101061e-11
ENSG00000039319.12	ZFYVE16	protein_coding	cytosolic	10.52	-0.0912075843716947	0.763385769611334
ENSG00000039523.13	FAM65A	protein_coding	cytosolic	9.91	0.110819627029624	0.881166947660608
ENSG00000039560.9	RAI14	protein_coding	cytosolic	25.56	-0.214189719311305	0.15078004764412
ENSG00000039650.5	PNKP	protein_coding	cytosolic	21.27	-0.00377303249456333	0.996510966080932
ENSG00000040199.14	PHLPP2	protein_coding	cytosolic	4.66	0.13597600746333	0.684893899063735
ENSG00000040275.12	SPDL1	protein_coding	cytosolic	32.765	-0.544691941025338	0.000257130399006939
ENSG00000040341.13	STAU2	protein_coding	cytosolic	19.655	-0.908449719453562	0.000161180818508493
ENSG00000040487.8	PQLC2	protein_coding	membrane	13.9	2.14822775161342	2.33431719967917e-09
ENSG00000040531.10	CTNS	protein_coding	membrane	6.715	2.59939492260867	1.36670341851803e-11
ENSG00000040608.9	RTN4R	protein_coding	membrane	5.295	3.24491766625845	8.45232237820507e-10
ENSG00000040633.8	PHF23	protein_coding	cytosolic	37.715	0.102381032304813	0.734875696205803
ENSG00000040933.11	INPP4A	protein_coding	cytosolic	9.095	-0.00381245970634194	0.993870728985425
ENSG00000041357.11	PSMA4	protein_coding	cytosolic	320.32	-0.932950913374651	1.02812751221246e-11
ENSG00000041802.6	LSG1	protein_coding	NA	18.6	0.785981262800635	8.50267390859773e-06
ENSG00000041880.10	PARP3	protein_coding	cytosolic	2.415	-0.358373520476311	0.628372596190329
ENSG00000041982.10	TNC	protein_coding	membrane	2.705	3.67571086967362	1.89901466436464e-07
ENSG00000041988.11	THAP3	protein_coding	cytosolic	24.035	0.0678589153142991	0.888527288198903
ENSG00000042088.9	TDP1	protein_coding	cytosolic	41.18	-0.230127260542162	0.324896409037279
ENSG00000042286.10	AIFM2	protein_coding	cytosolic	5.985	-0.467890873564622	0.185502132945527
ENSG00000042317.12	SPATA7	protein_coding	cytosolic	3.38	-0.378861261005607	0.532154701890488
ENSG00000042429.6	MED17	protein_coding	cytosolic	14.245	-0.46675765690899	0.0717334363885688
ENSG00000042445.9	RETSAT	protein_coding	membrane	12.345	2.91587902068172	2.34164754064145e-21
ENSG00000042493.11	CAPG	protein_coding	cytosolic	4.67	-0.304496854390922	0.785489276818167
ENSG00000042753.7	AP2S1	protein_coding	cytosolic	221.365	0.270152723793087	0.291138296276394
ENSG00000043039.5	BARX2	protein_coding	cytosolic	15.66	-0.0960389616836074	0.814998718962105
ENSG00000043093.9	DCUN1D1	protein_coding	cytosolic	8.005	-0.714574474933275	4.6590191711776e-05
ENSG00000043143.16	PHF15	protein_coding	cytosolic	7.265	-0.230200599967036	0.678126567675788
ENSG00000043355.6	ZIC2	protein_coding	cytosolic	28.8	-0.116856052844833	0.750984154906423
ENSG00000043514.11	TRIT1	protein_coding	cytosolic	25.655	-0.0530373328673588	0.877205497727168
ENSG00000044090.4	CUL7	protein_coding	cytosolic	6.75	-0.348767259331301	0.442216411737638
ENSG00000044115.16	CTNNA1	protein_coding	cytosolic	89.9	-1.16266664068542	1.35805724585303e-09
ENSG00000044446.7	PHKA2	protein_coding	cytosolic	17.285	0.345266235663798	0.0932423967857563
ENSG00000044459.10	CNTLN	protein_coding	cytosolic	7.225	-0.51819186977021	0.0608419602733277
ENSG00000044524.6	EPHA3	protein_coding	membrane	3.855	3.74306860268934	8.45977063532472e-41
ENSG00000044574.7	HSPA5	protein_coding	membrane	67.465	4.88452917081424	6.7669169055399e-12
ENSG00000046604.8	DSG2	protein_coding	membrane	24.995	3.91447098374057	2.56733752197288e-81
ENSG00000046647.9	GEMIN8	protein_coding	cytosolic	22.635	-0.166417340713741	0.634607530473299
ENSG00000046651.10	OFD1	protein_coding	cytosolic	6.44	0.0226251873044997	0.958366403611548
ENSG00000046653.10	GPM6B	protein_coding	membrane	20.53	3.91922980663464	2.58867874426329e-94
ENSG00000046889.14	PREX2	protein_coding	cytosolic	1.225	-0.0385123904700968	0.959664822308661
ENSG00000047056.10	WDR37	protein_coding	cytosolic	5.975	-0.332369324608364	0.280103770101861
ENSG00000047188.11	YTHDC2	protein_coding	cytosolic	19.475	-1.2182664579805	2.66732891980399e-12
ENSG00000047230.10	CTPS2	protein_coding	cytosolic	8.91	-0.536008599535019	0.0496907637633709
ENSG00000047249.12	ATP6V1H	protein_coding	cytosolic	18.86	-0.465058143108007	0.0963451290977264
ENSG00000047315.10	POLR2B	protein_coding	cytosolic	53.605	-0.589528771186764	4.10584409252933e-06
ENSG00000047346.8	FAM214A	protein_coding	cytosolic	4.995	0.320170028203612	0.381458768414366
ENSG00000047365.7	ARAP2	protein_coding	cytosolic	2.23	-0.443834300794222	0.137171734125103
ENSG00000047410.9	TPR	protein_coding	cytosolic	12.85	-1.35806445775631	7.09071001086329e-16
ENSG00000047578.8	KIAA0556	protein_coding	cytosolic	5.675	0.414541940603472	0.348786033178145
ENSG00000047579.15	DTNBP1	protein_coding	cytosolic	21.915	-0.623253873133314	0.0048761537797378
ENSG00000047597.5	XK	protein_coding	membrane	4.455	2.72718538844319	1.20021112984601e-23
ENSG00000047621.7	C12orf4	protein_coding	cytosolic	10.43	-0.757737967624041	6.42766738921986e-05
ENSG00000047634.10	SCML1	protein_coding	cytosolic	183.35	-0.0053543273251474	0.992122914150021
ENSG00000047849.17	MAP4	protein_coding	cytosolic	44.095	-0.659740440449804	0.015025030256305
ENSG00000047932.9	GOPC	protein_coding	cytosolic	20.18	-0.553498200264745	0.000158140879163967
ENSG00000048028.7	USP28	protein_coding	cytosolic	30.955	0.00237451737833229	0.998820354962772
ENSG00000048052.17	HDAC9	protein_coding	cytosolic	1.735	-0.391034341073319	0.498691359323281
ENSG00000048140.13	TSPAN17	protein_coding	NA	30.505	1.097467755383	1.39590967259195e-10
ENSG00000048162.15	NOP16	protein_coding	cytosolic	69.745	-0.247435376681973	0.307047812224308
ENSG00000048342.11	CC2D2A	protein_coding	cytosolic	2.99	-0.269931655596384	0.644562548296107
ENSG00000048392.7	RRM2B	protein_coding	cytosolic	12.395	-0.63066870583524	2.69402760734574e-05
ENSG00000048405.5	ZNF800	protein_coding	cytosolic	5.61	0.0746458033369672	0.864839178909112
