Majority.protein.IDs	Gene.names	iBAQ.L.Cyto_4h_Forward_1	iBAQ.M.Cyto_4h_Forward_1	iBAQ.H.Cyto_4h_Forward_1	iBAQ.L.Cyto_4h_Forward_2	iBAQ.M.Cyto_4h_Forward_2	iBAQ.H.Cyto_4h_Forward_2	iBAQ.L.Cyto_4h_Reverse_1	iBAQ.M.Cyto_4h_Reverse_1	iBAQ.H.Cyto_4h_Reverse_1	iBAQ.L.Cyto_4h_Reverse_2	iBAQ.M.Cyto_4h_Reverse_2	iBAQ.H.Cyto_4h_Reverse_2	iBAQ.L.Memb_4h_Forward_1	iBAQ.M.Memb_4h_Forward_1	iBAQ.H.Memb_4h_Forward_1	iBAQ.L.Memb_4h_Forward_2	iBAQ.M.Memb_4h_Forward_2	iBAQ.H.Memb_4h_Forward_2	iBAQ.L.Memb_4h_Reverse_1	iBAQ.M.Memb_4h_Reverse_1	iBAQ.H.Memb_4h_Reverse_1	iBAQ.L.Memb_4h_Reverse_2	iBAQ.M.Memb_4h_Reverse_2	iBAQ.H.Memb_4h_Reverse_2	Ratio.H.M.normalized.Cyto_4h_Forward_1	Ratio.H.M.normalized.Cyto_4h_Forward_2	Ratio.H.M.normalized.Cyto_4h_Reverse_1	Ratio.H.M.normalized.Cyto_4h_Reverse_2	Ratio.H.M.normalized.Memb_4h_Forward_1	Ratio.H.M.normalized.Memb_4h_Forward_2	Ratio.H.M.normalized.Memb_4h_Reverse_1	Ratio.H.M.normalized.Memb_4h_Reverse_2
P78318	IGBP1	26.4344719595149	26.0474133497112	26.3266485110289	24.8397089591355	24.3439436444442	21.7965371483466	25.6289810027696	23.7858634997795	22.6568734708986	26.4289893292525	23.9021461714189	25.3609502020765	23.2786672399464	21.3578333240263	20.107125105756	NA	NA	NA	24.5315409028637	22.3800202597622	24.3470568403739	NA	NA	NA	-0.442732066350238	NA	-0.110090405034685	-0.0908490302379492	-0.0430215071904205	NA	-0.198212242506062	NA
P78324	SIRPA	NA	NA	NA	16.5168234266158	16.3030493709622	14.9458095849008	NA	NA	NA	19.2149214462203	16.1270068844824	16.8676165904476	18.404659287296	NA	NA	19.8692745316292	18.2232664180669	11.7984312981456	19.626439849694	17.7695925191697	17.7192016263899	19.7396487785454	17.3096362181042	17.4434616122274	NA	NA	NA	NA	NA	NA	NA	NA
P78344	EIF4G2	24.248148792886	21.4294619105978	21.8105684969162	25.3387513416669	22.82787917369	24.160079452044	24.369661772167	21.961728052427	21.7368197455063	26.0749619880174	23.3110509106696	23.5711480491199	26.9254693249616	25.0164407212461	24.62784065325	27.0941613074128	24.955356183221	25.0937786056385	26.7046418227631	24.4213683722407	24.596847630412	26.5768667332728	23.6926410401128	24.3509051996921	0.0179219079972623	-0.137774775916125	-0.0508909349708996	0.0582472168546627	-0.133590475536181	-0.154907434928326	-0.0926324320863699	0.187767747046025
P78345	RPP38	22.0714309373398	21.3131288240936	21.7080937207461	21.5111831987197	19.7551222967023	21.8303573664357	21.2518799402312	20.088224058171	18.71987006686	22.7483730441571	21.3806280496756	22.0026790644592	21.3701275762478	23.9739502563012	18.6290577353904	22.717621204549	20.9391946617004	20.6051249933143	21.8493821921175	23.4617641931802	20.8600715478571	20.4950196029948	18.0781716605997	18.1698173745068	NA	NA	NA	NA	NA	NA	NA	NA
P78346	RPP30	25.3355860800364	22.1542185917757	24.309317027038	24.7980315077775	21.9599609098238	22.6696013630055	25.1597715785813	22.130314151169	24.6290088049153	25.3184829558051	22.6172620821527	23.2354954058049	24.2441611416677	22.3004765723559	21.9829058649549	24.8254646532149	22.6611865940147	22.242083198943	24.7550122415201	22.0675302088092	22.854660687559	24.494055238696	22.9511815355845	22.6677188104333	0.0056155674069098	0.162983392023465	-0.334225229146789	0.211136826982275	-0.0673794013213967	0.0152120850685033	-0.238833892212085	-0.530801681250444
P78347	GTF2I	19.4107370332813	17.8008872641531	21.8252802466515	25.7610883616038	22.3039913963063	24.0384193657744	19.0536448730199	15.4507601991733	14.9923630547898	26.6247767182342	24.3653292512895	23.3992393244891	28.2540375734377	25.2310330440344	25.7842666043792	28.0287579565593	25.0250442365071	26.2943365047733	27.7980438718451	24.6586721728468	25.0427251102223	27.2602434966521	24.5762324421916	25.1714248275187	NA	0.0597705810902546	NA	0.0156402903768822	0.0938305716351355	0.0699770704115563	-0.151217839889087	-0.0576168679953926
P78356	PIP4K2B	19.5676107745057	18.5524364537875	17.1601471753897	21.3610506345012	23.0467183687956	21.5044582377448	20.1832573688028	18.1890620172003	15.8646214416175	22.088288768976	24.9513594264652	22.2568398401201	20.6641416906194	19.8581904903677	17.6680262454372	21.4793145080113	21.1154679038679	17.8162211886154	21.9151733066761	20.92419199833	19.3471541885824	22.1213615071444	20.6317419191768	19.6244777755742	NA	NA	NA	NA	NA	NA	-0.756794020476988	NA
P78362	SRPK2	21.3576185813413	24.1908410563618	20.7241740827319	22.7262755447608	24.1157695053981	20.6466712053818	20.3835313355295	18.6589575787096	17.8777154969711	22.864687933756	22.9614454550282	21.5127269621611	24.0373304444505	22.8658397258439	22.4314527152161	23.8832496066687	22.5695033448593	23.0473176536536	24.185557835555	23.3508377730082	24.4315419818243	23.4397436503568	21.8244646929504	23.4626380620501	NA	NA	NA	NA	NA	-0.212266657117839	NA	NA
P78368	CSNK1G2	NA	NA	NA	18.9889564533466	19.2675548171172	17.218355111057	NA	NA	NA	20.582884371538	18.8021818549465	19.609983073827	NA	NA	NA	19.2419552277354	17.3556091891011	20.1327005362321	NA	NA	NA	17.4856563811765	16.4376220470844	15.110442527494	NA	NA	NA	NA	NA	NA	NA	NA
P78371	CCT2	30.9361401844918	27.6384444211725	27.3365397929133	30.4591433156401	27.2752428747138	26.8429006308954	30.6421167409396	27.3304832372096	27.0774497806166	30.9939520612005	27.6656007088891	27.5192335904252	30.3885389504452	27.0094524337625	26.3095598962301	30.0111866829455	26.497546473822	25.849787815514	30.5574600204568	27.0484323270151	26.7050374972294	29.51461371717	25.9383378385272	25.6866430753911	0.00288250853312136	0.148869043531001	0.118758388979835	-0.0847009222974909	0.0433445048771692	0.0187765851791833	-0.0245752464029836	0.0257375614136083
P78381	SLC35A2	NA	NA	NA	20.3653826537822	17.5939746192773	18.8932659750439	NA	NA	NA	20.8107253798046	17.4769834697966	23.7766571188283	24.5698741461313	21.7869603409319	24.6867232125014	20.7978039900204	18.9313377196492	17.9889287244087	19.5959603850482	17.619775789322	NA	21.1505356793731	15.9563534674789	16.8321977657855	NA	1.11909052403687	NA	NA	NA	NA	NA	NA
P78382	SLC35A1	NA	NA	NA	18.2407447568027	15.9383161197466	14.7181047131218	NA	NA	NA	20.2478301860837	17.2194899744711	17.5787264809668	22.7914983733327	21.7249650910417	20.3163920280539	21.5908081415425	20.3817372666325	18.8342364744579	21.6964666921389	21.8498021295505	19.4603599011642	18.8039482016611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P78406	RAE1	25.7761550848458	24.5455716141891	23.1524556807842	25.1355527351802	24.4880592964773	22.7745876150479	24.5387805032394	24.4405675948287	22.8648201533344	26.1358071218061	24.8817103337782	23.9046287421283	25.8357877072461	23.8732383229807	23.3363354789364	26.2850153736108	24.8222584470094	24.8389399831477	25.9652999002104	24.4930780098938	24.8077908076543	25.4467953152804	23.4709755646821	23.8051849336505	NA	-0.238629614397367	-0.0278808623361612	0.412944073368718	0.141955885583644	-0.192562640581104	-0.249667911997198	-0.190420920931002
P78417	GSTO1	30.3071510818147	26.1027553769675	26.3120209760523	29.5355657394097	25.7952097305262	27.8581017811964	30.4835651489102	26.5746887969417	27.9680169547651	30.5111673605549	26.5771549552378	28.1248475048456	26.3422658258431	22.8286540663077	22.3250946015525	20.761986167272	16.2451441422972	17.1155314041668	27.4941162935233	23.4285421503224	23.787358985599	19.315176102958	17.2425600825546	17.2594858267428	0.0840642647884745	0.047957107396655	0.00389002743337184	-0.0558912008920452	0.0107798387532428	NA	-0.0686195057349673	NA
P78527	PRKDC	24.6711466813722	24.7322096666533	24.2095533166239	27.5671778713434	24.5244441516886	24.5709744012984	24.5413826183863	23.7055648944353	23.8585168172739	28.287095862017	25.0279991093212	25.2817475397498	29.4711151495626	26.1675253393834	26.1056153878973	29.787060012426	26.5856317019682	26.2189300427678	29.319908809946	26.0670623968812	26.1464122111418	29.1513905116919	25.5762901165422	25.6156298614553	-0.259460951386657	-0.312527171951295	0.313245851787561	0.269751322048375	-0.207561069935362	0.166843964412491	0.192572941386923	-0.15014481713555
P78536	ADAM17	NA	NA	NA	18.9939390003156	18.3323687832538	17.279302248935	NA	NA	NA	20.5996876940106	18.8892306278043	18.6294491194596	20.9227411785769	22.620554552761	19.6916447066595	19.9662068873232	17.8709907534578	18.7916652916679	21.4249597202141	20.846209626334	20.5452887975042	19.8940657690443	18.9686555445935	18.39686395872	NA	NA	NA	NA	NA	NA	NA	NA
P78537	BLOC1S1	21.5753785921189	20.3379963938512	19.6093879807108	22.6045369413354	19.6236207608099	20.7846060925797	23.2882758222596	20.5010596612829	22.6958297875413	23.8562385774939	23.523367647442	20.9439942176421	24.8016866532901	22.5893000261526	22.0079224300802	23.9256051442428	21.572975871065	21.9620459083474	23.2297136398811	21.3876913131624	20.7250067110466	22.9541849483915	19.5187223015931	20.3897405589168	NA	NA	NA	NA	NA	NA	NA	NA
P78540	ARG2	NA	NA	NA	22.9999814257541	20.4317587491662	20.5064935473335	NA	NA	NA	25.132653474692	22.662338932458	22.9424736987322	26.2223615624051	24.5467494206394	26.2791633646	25.8907127409641	23.599347181431	22.9989835685262	25.2807215037254	23.1986398736618	23.5008165991914	25.4406943137608	23.2040546607834	25.3498259944122	NA	0.0104934192484527	NA	-0.0769192944835659	0.688583227246148	0.0926133927142838	-0.22457012912426	-0.205929381986532
P78549	NTHL1	NA	NA	NA	22.8255908125469	21.2323366026045	21.2384140696385	NA	NA	NA	23.9784088235271	23.9298543509444	22.4979453696453	24.6723342624802	24.5947423780611	22.5544989202444	24.5351652441844	22.4482897578902	22.6167686843911	24.616835975841	22.4262145828908	22.7662191154327	23.9078405442646	24.596108297173	22.3752282600837	NA	NA	NA	NA	-0.476719083218274	0.174150712212013	0.137372363693398	NA
P78560	CRADD	24.7706715542461	22.8140551144642	26.976727551448	23.7639522858733	22.0589707352238	27.0451023889161	24.1635385088648	23.0716436988734	27.128883568798	23.3488135057463	21.9319652559185	22.2921575909771	20.3961322894207	16.3450413389419	19.9230895084007	NA	NA	NA	21.9303417570703	21.8887402765706	22.3850334704427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P79522	PRR3	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.799860238097	NA	NA	22.216201145575	18.8042003604594	19.9719700846084	21.4045761372403	17.8807673012193	17.9851526151406	21.5713563989204	17.1487744647715	19.9059069782311	21.2476563708942	18.0367102296476	18.4383532866668	NA	NA	NA	NA	NA	NA	NA	NA
P80217	IFI35	17.6613605908841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5312434215667	20.0684161735171	24.7046682044372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P80723	BASP1	25.4939025903226	21.2917080657416	22.2169115994834	26.0707310578911	22.2082438858274	24.2078418902716	25.9058684273279	22.4615893558699	23.7232784710184	26.7022654943766	24.0553175247077	24.4620763499724	27.7131250005785	23.1178472543443	23.6493272339442	27.8445776263161	23.8569983905679	25.0265646412577	27.965982395073	24.3368802519216	23.9946400191669	26.8504318065988	23.2906680018562	23.0850172400731	NA	0.343805752252313	NA	-1.13812401603292	NA	0.4736310765512	-1.26517117609462	-0.792806806491143
P81274	GPSM2	18.5506340704302	15.6371059672081	14.7764844388493	22.3725473360786	20.9440657320071	18.7696570822827	16.4170283720042	15.9334601446156	13.0426682745233	20.2501457231203	22.5393368040205	17.4869135633624	18.6708636769361	17.1416082518345	15.3557640225472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.65758179363734	NA	NA	NA
P81605	DCD	25.5926340491311	22.8588392771673	21.7389234913818	24.6219856648566	23.1909314573962	23.2512732013424	25.5752804823809	23.0953088039999	22.5887741001502	25.5609251894038	24.0303586578112	24.1742472853396	24.4522422460564	24.9162490535764	21.0112709410216	26.5562251396862	25.7122723632918	23.589780052076	25.0474341523621	24.7628884821818	21.0155647808547	24.1807863380393	23.3022908444723	22.1129574038075	NA	NA	NA	NA	NA	NA	NA	NA
P82094	TMF1	NA	NA	NA	21.6473301808835	20.1520223553734	20.9157568621663	18.6965261222244	NA	NA	22.5904198382906	20.7258388591004	23.405744994969	23.72806249875	21.8336035475823	25.0488064645316	23.6176208109322	21.8702307491678	25.414481372195	23.8936548191748	22.0556319653513	25.266601555911	23.0278135526039	22.1762729972631	21.4730338478154	NA	0.49988414589191	NA	0.268075022534324	NA	0.38084025031927	NA	-0.0804082068732879
P82663	MRPS25	NA	NA	NA	25.3404841864504	22.1587243170939	23.1812717823748	NA	NA	NA	26.1285099689734	23.3505680347554	22.3179104947144	28.8357214596471	25.5881221431465	26.4151908996477	28.3924749175314	26.2641870029777	26.6186292576641	28.160579606336	25.3123326443093	26.2584653959602	27.605548920554	25.8977913666281	26.0264802163496	NA	0.112233057598497	NA	-0.695115190892153	-0.12180044061376	0.0180643893603616	1.09044698023265	-0.170994795682863
P82664	MRPS10	20.5379160360487	19.7970756919882	19.8871492025816	24.0712836225107	22.4139522246179	22.0876415302747	NA	NA	NA	25.1703172214392	22.5612282692516	23.238370333273	26.6114708592558	25.3616865442162	24.9591207582124	26.8521000756021	25.574183507549	24.796448031669	26.474584918236	25.046934805934	24.7031372693287	26.2697255294416	24.9951577946387	24.6393142090632	NA	-0.135047263540128	NA	-0.0144412801639506	-0.217205649612099	-0.115863189969504	-0.651744914873722	0.12485746725576
P82673	MRPS35	NA	NA	NA	25.3477327340573	22.4231395110343	22.3554693946328	NA	NA	NA	26.348610922717	23.9928263402271	23.3683966881687	27.2763083151272	24.4741980807181	24.1005314533311	27.4285421503224	24.9431983811489	24.5426228843867	26.5582851207019	23.8127437246734	23.693598404599	26.5794586603834	23.6186292576641	24.1722645135367	NA	-0.0916328405413444	NA	0.0471195485685506	0.13119435170845	0.0600473836699389	-0.0320493759394817	0.107553970289646
P82675	MRPS5	25.8974913460627	22.6762033078963	22.3076366404579	23.3746447206868	20.5305054031467	20.42593297402	NA	NA	NA	24.6789559689769	22.0978983872448	21.2274091202412	27.1103827856828	24.1174351146355	24.1462373919909	26.4243991610677	23.4322431701934	23.2547945058072	26.2063334085347	22.9841235787583	23.5387213096794	26.0079138780142	24.1918200993107	23.4618890640022	NA	-0.114878623177683	NA	-0.222161608594433	-0.0608486625670384	0.074231394185792	NA	-0.300839298404669
P82909	MRPS36	25.5517150666637	21.6103616416805	21.5757940417632	26.5401856369516	23.2772488001105	22.3822651655886	NA	NA	NA	28.310166890396	24.6084001253472	24.7447340793024	28.2988085702403	26.8269923797071	25.8013412925756	27.6161068179019	25.2530277121144	25.2569909645568	28.0170144715184	25.686081990946	25.3238859921029	27.9487667219073	25.1854066017332	24.8243967093269	NA	-0.095820369370992	NA	0.032383005311653	NA	-0.371926345803864	-0.795784144809774	-0.0581274608244536
P82912	MRPS11	NA	NA	NA	23.6701202558444	20.0367102296476	22.2456269781824	NA	NA	NA	25.4141587443249	23.8347997002142	23.3486784535542	25.5175826518367	22.6026807442369	22.8142703033924	26.1194748477085	23.3259455142812	24.0371628451194	25.4484031966344	22.873989237788	22.9942429320876	25.9921131992162	23.9315685693242	23.8889260352834	NA	1.87813676662695	NA	0.050745463581399	-0.407593196304254	0.55040819321728	NA	0.0984195577655445
P82914	MRPS15	NA	NA	NA	22.3728129964191	23.9861566085466	21.2798009885634	NA	NA	NA	24.4202763703321	21.8375355445165	23.0265308718873	25.508060474425	23.2948798432309	23.7815678287903	25.8096562772062	26.1239205700697	23.7578628148238	25.1816205946245	23.4139005900715	23.6197489279111	23.5467494206394	24.7485266013097	23.0721018479415	NA	-0.313244012352557	NA	0.623492330427726	NA	-0.298743725639099	NA	-0.141748400562024
P82921	MRPS21	NA	NA	NA	25.0712836225107	21.5566987573835	21.5165791590785	NA	NA	NA	26.3940135828672	23.1125120490109	23.3925731792576	25.2916869908091	23.6735747801909	21.5420324145053	25.1897859588602	23.925967266494	21.8007687984528	24.4563218249459	25.0127803530589	20.5949587347761	24.6305093257117	24.6142542217235	21.252457549656	NA	-0.0881167105942058	NA	0.17951105027151	NA	0.0675010485665715	NA	0.317188277596502
P82932	MRPS6	NA	NA	NA	24.3116053136127	21.5686223096925	20.9232491314673	NA	NA	NA	24.8037570832128	21.1754813281973	22.0993760648223	25.1730274405988	22.1261599720979	21.4661780526947	26.3046251056643	24.3659299153913	22.7454626069398	27.0873987408807	24.0613461397931	23.7798660060418	26.0212150158967	23.5115934220287	22.4483401762111	NA	0.0641930619274924	NA	0.295487943059753	NA	-0.158429362604483	-0.232514691311825	-0.0889911037916981
P82933	MRPS9	NA	NA	NA	25.3265627980563	23.1669126974968	22.6094601262847	NA	NA	NA	25.9199578709688	22.9408440708991	22.6623171987404	27.5929191385582	24.6236609447517	24.2433622870778	27.4356327496047	24.8074469052745	24.7369126225373	27.2781709446232	24.0477669539878	24.831710829684	27.1336923931546	24.407820628872	25.115928217724	NA	0.363339311629479	NA	0.0668125098999018	0.0366088286051014	-0.166389324547501	-0.111617165511578	0.156008221107128
P82970	HMGN5	25.1179106500046	24.98628683331	21.3324343468904	25.1130289658643	24.5276688532343	20.6570043612295	24.7419088402073	25.0064164852243	20.2249390535289	25.6374635551159	21.3713512588002	21.4210601260233	25.3784864341902	22.3438352383772	22.6561097071987	26.2951601959409	23.9172511465949	23.4344083275801	25.8806832386957	22.7583915874349	22.5808161229848	25.4085010460712	21.4606898577204	20.6214044467713	-0.279879167115401	0.0727232310216205	-0.187920781825355	-0.0933094719754911	NA	-0.0541825744660676	NA	-1.16935524941978
P82979	SARNP	21.9399120278535	19.5797762830407	18.6751093880318	23.4497259900058	20.103287808412	19.3695419696622	21.890299906892	19.8843195994348	18.6749025698004	25.1581156321397	21.1142608668404	20.9975543988228	26.2769294588638	22.5160741442653	22.466352334827	27.8349081730725	24.4196979168742	23.7053539586881	26.2984677462015	22.2738672933603	22.4983350239464	26.3248646317369	22.3923635461505	22.4761034128901	NA	NA	NA	0.0565835283663675	-0.42331340663708	-0.265986292354179	0.582266953350512	-0.389980347423936
P83111	LACTB	NA	NA	NA	20.8921544139742	18.6435391565211	18.4916574050199	NA	NA	NA	21.8447930986547	22.9906296012968	19.2923261268361	22.2799709740367	19.9394816509674	19.1658000874315	21.9821399184409	19.5433452907433	19.2990291016585	20.9969340775095	16.4526112633035	16.447987210958	20.7524623185527	18.3907063728728	18.097795535955	NA	NA	NA	NA	NA	NA	NA	NA
P83436	COG7	24.713662558888	22.4391602667164	23.7336583635597	24.2408175301408	22.7502759986117	23.9892787631448	24.8101467896007	22.6774082434218	25.0493882634383	25.0277882475659	23.1569360557868	24.0904710583136	23.3455687587145	20.7613369626077	22.0268516489961	20.7172446583171	17.8641740511969	19.5932452117887	23.6444944481689	22.2679376592989	21.3557382181268	19.9623989994774	17.4147678052759	19.473717638869	0.490056624464311	NA	0.11410045158818	NA	0.184470736640092	NA	0.0289934118795487	NA
P83876	TXNL4A	23.5369443725895	22.1004352062887	20.5071713462846	23.9901448305504	23.9654320211905	23.4102815717659	23.6450444443789	22.5819884945164	21.263503039763	24.8182162586546	23.4988706268297	22.6250889802337	25.2547945058072	23.1153091408915	23.7440667946577	24.6088512847726	23.1314293354937	22.5024200527471	25.4217535874201	24.8838089353294	24.7635977717934	24.6213709078135	23.3446209978727	22.9475834351164	NA	-0.160636957240646	NA	NA	-0.104340627231553	NA	NA	-0.207844305769987
