gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293	log2FoldChange.mem.cyt.2A15	labels
ENSG00000049245.8	VAMP3	76.265	-0.189397132274634	-0.165365088352099	NA
ENSG00000049449.4	RCN1	102.995	3.08375339758129	3.47138952919428	NA
ENSG00000049541.6	RFC2	83.935	-0.466497353845723	-0.368538019725633	NA
ENSG00000049656.9	CLPTM1L	100.45	2.30359585801235	2.62613681874879	NA
ENSG00000049759.12	NEDD4L	10.26	-0.0974802795700298	0.10279355690924	NA
ENSG00000049860.9	HEXB	74.435	4.07855526120071	4.2002050644093	NA
ENSG00000050130.13	JKAMP	25.6	3.02050331939218	3.55494088694881	NA
ENSG00000050393.7	MCUR1	15.61	-0.0907766352538454	-0.221092384362235	NA
ENSG00000050405.9	LIMA1	30.89	-1.3256089532059	-0.892102925171775	NA
ENSG00000050426.11	LETMD1	75.14	0.402588916602869	0.684423484448763	NA
ENSG00000050748.13	MAPK9	39.425	-0.296729971946197	-0.248479589972062	NA
ENSG00000051108.10	HERPUD1	36.635	2.04347622333638	2.24943724290495	NA
ENSG00000051180.12	RAD51	17.435	-0.655018999154023	-0.670027791049006	NA
ENSG00000051382.4	PIK3CB	12.97	-0.180741337793745	-0.459315758197199	NA
ENSG00000051523.6	CYBA	172.77	4.21693906454373	4.38617474763317	NA
ENSG00000051596.5	THOC3	102.685	-0.483395534219763	-0.551564927704548	NA
ENSG00000051620.6	HEBP2	20.355	0.217092204061123	0.308491004029919	NA
ENSG00000051825.10	MPHOSPH9	25.9	0.244995722059322	0.052717657232357	NA
ENSG00000052723.7	SIKE1	40.66	-0.106380265063248	-0.0451182234427282	NA
ENSG00000052749.9	RRP12	19.42	-0.546403664112411	-0.273917726690896	NA
ENSG00000052802.8	MSMO1	31.665	3.06138378328517	3.17948203115428	NA
ENSG00000052841.10	TTC17	19.04	1.84893128367243	2.33089724302498	NA
ENSG00000053254.11	FOXN3	11.5	-0.169951676069544	-0.430671331491245	NA
ENSG00000053371.8	AKR7A2	73.39	-0.12413350061492	-0.154706538040889	NA
ENSG00000053372.4	MRTO4	97.09	-0.0546638243537657	0.201468615003016	NA
ENSG00000053501.8	USE1	37.97	-0.341030243883755	-0.218156227387106	NA
ENSG00000053770.7	AP5M1	14.445	-0.129064340163699	-0.332834978047988	NA
ENSG00000053900.6	ANAPC4	10.99	-0.443398022622173	-0.430058668007331	NA
ENSG00000054116.7	TRAPPC3	183.22	-0.0693005450938905	0.0184530023077339	NA
ENSG00000054118.9	THRAP3	50.33	-1.49280476697518	-1.31082854453442	NA
ENSG00000054148.13	PHPT1	107.03	0.199035394035738	0.209492900199331	NA
ENSG00000054282.11	SDCCAG8	12.96	-0.253541995555777	-0.327440186628009	NA
ENSG00000054523.12	KIF1B	18.54	-0.6362767431799	-0.522506576696069	NA
ENSG00000054598.5	FOXC1	40.1	-0.107157888573474	0.0338963262708786	NA
ENSG00000054793.9	ATP9A	12.19	2.2707362228425	2.32465890864875	NA
ENSG00000054965.6	FAM168A	14.78	-0.173813222962751	-0.0506710338426473	NA
ENSG00000055044.6	NOP58	61.19	-1.03713633495803	-0.726087380092824	NA
ENSG00000055070.12	SZRD1	111.18	-0.156886297865455	-0.274301999511641	NA
ENSG00000055130.11	CUL1	44.545	-0.512931187988342	-0.357437609660674	NA
ENSG00000055147.13	FAM114A2	14.69	0.81226592717781	0.953515421739099	NA
ENSG00000055163.14	CYFIP2	42.94	-0.072777174045397	-0.0894922435778857	NA
ENSG00000055208.13	TAB2	26.355	-0.0254186347163281	-0.117125296515936	NA
ENSG00000055211.8	GINM1	32.105	3.02850984834805	3.05660142506131	NA
ENSG00000055332.12	EIF2AK2	15.505	-0.999539928578565	-1.29934108272721	NA
ENSG00000055483.15	USP36	30.215	-0.0430929028310171	-0.205085738581569	NA
ENSG00000055732.8	MCOLN3	10.765	1.82011920845438	2.22960014859481	NA
ENSG00000055917.11	PUM2	27.605	-0.357317196468995	-0.549586437423617	NA
ENSG00000055950.12	MRPL43	99.17	0.0993169837787003	0.252695345730392	NA
ENSG00000056050.6	C4orf27	27.86	-0.865331732835003	-0.407377359467542	NA
ENSG00000056097.11	ZFR	55.26	-0.516323192934314	-0.375962712482808	NA
ENSG00000056586.11	RC3H2	15.835	-0.281142888517534	-0.682279776370488	NA
ENSG00000056661.9	PCGF2	21.625	0.0143155007965976	-0.258384733777332	NA
ENSG00000057252.8	SOAT1	15.935	3.56290942524568	3.44352926177198	NA
ENSG00000057294.9	PKP2	13.72	-0.700763170341773	-0.217452169936208	NA
ENSG00000057608.12	GDI2	170.93	-0.85734452519665	-0.645014939831675	NA
ENSG00000057663.8	ATG5	20.22	-0.428342575082574	-0.363691136992005	NA
ENSG00000057757.5	PITHD1	77.74	-0.184320241236001	-0.216706056293682	NA
ENSG00000057935.9	MTA3	24.66	-0.373639548387226	-0.484916574757848	NA
ENSG00000058063.11	ATP11B	16.275	2.39731632250438	2.31178315942384	NA
ENSG00000058262.5	SEC61A1	58.055	3.76460483719208	3.69118238844978	NA
ENSG00000058272.11	PPP1R12A	10.415	-0.537242465576556	-0.156335785419461	NA
ENSG00000058600.11	POLR3E	38.545	-0.204956485852215	-0.1456139506108	NA
ENSG00000058673.11	ZC3H11A	74.62	0.0488864065408421	-0.00243493376864713	NA
ENSG00000058799.9	YIPF1	18.49	1.83243777290324	2.23109333731874	NA
ENSG00000058804.10	NDC1	58.815	2.82935140466545	2.92079347066769	NA
ENSG00000059122.12	FLYWCH1	15.235	-0.052072263341673	-0.190229050729182	NA
ENSG00000059145.14	UNKL	18.15	-0.154604045461834	-0.229737087033866	NA
ENSG00000059573.4	ALDH18A1	89.58	-0.0294048973640021	0.658135114016871	NA
ENSG00000059588.5	TARBP1	60.59	0.104229758809624	0.194180468779994	NA
ENSG00000059691.7	PET112	16.385	-0.632758138237457	-0.397499073322596	NA
ENSG00000059758.3	CDK17	11.635	-0.696290736328819	-0.600173171691786	NA
ENSG00000059769.15	DNAJC25	19.94	0.882549272853747	0.233984695362415	NA
ENSG00000060138.8	YBX3	269.835	-1.00509118626879	-1.01280992689505	NA
ENSG00000060237.12	WNK1	86.8	-0.187673281725221	-0.30540096117854	NA
ENSG00000060339.9	CCAR1	22.245	-0.588913661584984	-0.426326746770316	NA
ENSG00000060491.12	OGFR	32.245	-0.299256197697261	-0.47399192412769	NA
ENSG00000060656.15	PTPRU	16.845	3.50494476333087	3.67379544961121	NA
ENSG00000060688.8	SNRNP40	111.13	-0.455082113648686	-0.269178708308208	NA
ENSG00000060762.14	MPC1	65.615	-0.102843338530453	0.117922855013245	NA
ENSG00000060971.13	ACAA1	17.255	-0.10811881261033	-0.134202925868927	NA
ENSG00000060982.10	BCAT1	28.51	-0.752855688150256	-0.912797294532178	NA
ENSG00000061273.13	HDAC7	15.73	0.0759178531592492	0.0547005489305076	NA
ENSG00000061676.10	NCKAP1	41.52	-0.164556158146095	0.0209038042742735	NA
ENSG00000061794.8	MRPS35	79.12	-0.378677388851892	-0.212527747098685	NA
ENSG00000061918.8	GUCY1B3	14.445	-0.209901343390428	-0.164619056289124	NA
ENSG00000061936.5	SFSWAP	24.485	-0.321410675769869	-0.193654068183415	NA
ENSG00000061938.12	TNK2	10.235	-0.222607126538723	-0.0928344768139016	NA
ENSG00000062194.11	GPBP1	31.045	-0.24244797356036	-0.22178176423038	NA
ENSG00000062485.14	CS	223.535	-0.504313080140297	-0.305626768023498	NA
ENSG00000062582.9	MRPS24	265.81	0.144614423377202	0.178803243334213	NA
ENSG00000062598.13	ELMO2	15.155	-0.172438537352365	0.0726598551645823	NA
ENSG00000062650.13	WAPAL	23.2	-0.784142201474765	-0.722973131211809	NA
ENSG00000062716.6	VMP1	41.24	3.08562578455326	3.0131530602776	NA
ENSG00000062725.5	APPBP2	11.605	-0.41159020372721	-0.335176018487107	NA
ENSG00000062822.8	POLD1	45.32	-0.806730454480965	-0.480575999764848	NA
ENSG00000063046.13	EIF4B	315.245	-0.936434795245357	-1.19813762675727	NA
ENSG00000063176.11	SPHK2	17.455	0.168150047226958	-0.0787010365720738	NA
ENSG00000063177.8	RPL18	4222.2	-0.198947032942624	-0.166474897098706	NA
ENSG00000063180.4	CA11	17.66	0.536933447697329	0.983580889587422	NA
ENSG00000063241.3	ISOC2	78.085	0.0468335293417371	-0.0664577717803123	NA
ENSG00000063244.8	U2AF2	261.535	-0.615153305001276	-0.573315484177422	NA
ENSG00000063245.10	EPN1	53.99	0.171320265976992	-0.289991084521353	NA
ENSG00000063322.9	MED29	41.265	-0.222633455250566	-0.173177673612973	NA
ENSG00000063587.12	ZNF275	11.89	0.191604033464507	-0.00537655849130702	NA
ENSG00000063601.12	MTMR1	22.79	-0.227040965557088	-0.386440942957628	NA
ENSG00000063854.8	HAGH	108.835	0.155527591968016	0.109470106804485	NA
ENSG00000063978.11	RNF4	33.295	-0.183642419173486	-0.263773250563231	NA
ENSG00000064012.17	CASP8	13.91	-0.878972781518298	-0.779657888607462	NA
ENSG00000064102.10	ASUN	28.93	-0.528219811576092	-0.443295966650556	NA
ENSG00000064115.6	TM7SF3	52.255	2.34136223330555	2.44506901573606	NA
ENSG00000064199.2	SPA17	25.335	-0.449790487790554	-0.185790567783618	NA
ENSG00000064313.7	TAF2	15.655	-0.485461848366114	-0.535669866430164	NA
ENSG00000064419.9	TNPO3	38.055	-0.308839332980094	-0.39446903495576	NA
ENSG00000064490.9	RFXANK	48.22	-0.157267346821202	-0.252157767076838	NA
ENSG00000064545.10	TMEM161A	36.51	3.33063790123562	3.55638707786394	NA
ENSG00000064601.12	CTSA	20.13	3.84583307496886	3.58093898685379	NA
ENSG00000064607.12	SUGP2	43.46	-0.0431019739849489	0.0875099853763377	NA
ENSG00000064651.9	SLC12A2	12.085	3.22706732057928	3.05796432635342	NA
ENSG00000064652.6	SNX24	11.97	-0.587153581053524	-0.703763255369482	NA
ENSG00000064655.14	EYA2	11.885	-0.426081211962278	-0.31213805905278	NA
ENSG00000064666.10	CNN2	39.84	-0.221803691172851	-0.392549075779439	NA
ENSG00000064703.7	DDX20	14.895	-0.715939821767787	-0.355556968760986	NA
ENSG00000064726.5	BTBD1	60.795	-0.533939194250584	-0.558586454658555	NA
ENSG00000064763.6	FAR2	17.085	-0.686341902928043	-0.633714894213641	NA
ENSG00000064932.11	SBNO2	10.725	0.155478240725667	-0.308601992054637	NA
ENSG00000064933.12	PMS1	11.235	-0.281553844374717	-0.142786441610896	NA
ENSG00000064961.14	HMG20B	39.295	0.0969442263332184	-0.105745570731212	NA
ENSG00000064995.12	TAF11	51.16	-0.279332445796298	-0.385678201287048	NA
ENSG00000064999.12	ANKS1A	12.115	-0.53005833438023	-0.739869207257349	NA
ENSG00000065000.11	AP3D1	69.495	-0.264465776554194	-0.344387161722606	NA
ENSG00000065029.10	ZNF76	24.1	-0.381148272534209	-0.502076528715064	NA
ENSG00000065054.9	SLC9A3R2	36.925	-0.233121635067129	-0.700036768792332	NA
ENSG00000065057.3	NTHL1	78.55	-0.557202704277827	-0.390362427248705	NA
ENSG00000065060.12	UHRF1BP1	12.08	-0.220133225290862	-0.485889561238108	NA
ENSG00000065135.7	GNAI3	38.265	-0.248326016952299	0.10687695647353	NA
ENSG00000065150.14	IPO5	181.37	-0.591787793504528	-0.465177744407725	NA
ENSG00000065154.7	OAT	233.46	-1.01506323017258	-0.772656574354673	NA
ENSG00000065183.11	WDR3	37.07	-1.23440189228424	-0.990156818297291	NA
ENSG00000065243.14	PKN2	20.57	0.042167383720983	0.235892987297167	NA
ENSG00000065268.6	WDR18	90.565	-0.239533093096289	-0.239097717481077	NA
ENSG00000065320.4	NTN1	11.305	3.35737012399192	3.15785761115249	NA
ENSG00000065328.12	MCM10	21.43	-1.07998373717632	-0.814163707082317	NA
ENSG00000065427.10	KARS	93.57	-0.818402954230003	-0.634934733086148	NA
ENSG00000065457.6	ADAT1	20.405	0.330465670475647	-0.0857963976263962	NA
ENSG00000065518.7	NDUFB4	235.48	-0.0360432653223062	0.156335631828166	NA
ENSG00000065526.6	SPEN	61.65	0.438633496124955	0.225737233074932	NA
ENSG00000065548.13	ZC3H15	41.23	-0.953470291601089	-0.718181377617543	NA
ENSG00000065559.10	MAP2K4	20.805	-0.119785629321285	-0.277102654756693	NA
ENSG00000065600.8	TMEM206	17.415	2.88426442132311	3.20663170439929	NA
ENSG00000065613.9	SLK	13.86	-0.618693778423354	-0.574516778651844	NA
ENSG00000065615.9	CYB5R4	24.745	-0.406710193698258	-0.565634862552877	NA
ENSG00000065665.16	SEC61A2	14.1	2.87137869571036	2.32489678614786	NA
ENSG00000065802.7	ASB1	24.76	-0.138249220415234	-0.155161677985096	NA
ENSG00000065809.9	FAM107B	36.425	-0.341910852262514	-0.536438586628232	NA
ENSG00000065833.7	ME1	27.555	-0.567962718967917	-0.427839124944	NA
ENSG00000065882.11	TBC1D1	22.895	-0.245883655439016	-0.464592699470485	NA
ENSG00000065911.7	MTHFD2	129.4	-0.550075670897802	-0.607161777850964	NA
ENSG00000065923.5	SLC9A7	10.035	2.92684139678968	2.74315526085475	NA
ENSG00000065978.13	YBX1	1101.255	-1.80071355692017	-1.76254075766947	NA
ENSG00000066027.7	PPP2R5A	21.235	-0.0970428508581211	0.0148344293568197	NA
ENSG00000066044.9	ELAVL1	95.105	-0.476096572107292	-0.427348010463151	NA
ENSG00000066084.8	DIP2B	11.2	-0.694922897910062	-0.664815701424996	NA
ENSG00000066117.10	SMARCD1	81.925	-0.0181242473848776	-0.085238046075002	NA
ENSG00000066135.8	KDM4A	24.18	-0.660787549905076	-0.570625844886829	NA
ENSG00000066136.15	NFYC	44.725	-0.0835336183563127	0.239233851450818	NA
ENSG00000066248.10	NGEF	12.19	-0.096307821305188	0.0800944174385753	NA
ENSG00000066322.8	ELOVL1	38.61	3.13933972495774	3.53769068449702	NA
ENSG00000066379.10	ZNRD1	76.375	-0.273536603162441	-0.105793614242538	NA
ENSG00000066427.17	ATXN3	19.555	-0.624284109200481	-0.692798862741151	NA
ENSG00000066455.8	GOLGA5	18.01	0.0920276293788481	0.067979546361865	NA
ENSG00000066468.16	FGFR2	18.83	2.75318195219682	3.08041377598858	NA
ENSG00000066557.5	LRRC40	28.005	-1.05977354244339	-0.601075575546947	NA
ENSG00000066583.7	ISOC1	70.96	-0.353019116158238	-0.336003596426024	NA
ENSG00000066629.12	EML1	17.255	-0.37353258016685	-0.518971742200519	NA
ENSG00000066651.13	TRMT11	23.11	-0.317090687704705	-0.210432816747717	NA
ENSG00000066654.8	THUMPD1	17.13	-0.55870982583513	-0.355660683029832	NA
ENSG00000066697.10	MSANTD3	17.15	-0.201627662086822	-0.27809951146217	NA
ENSG00000066855.11	MTFR1	28.575	-0.339172273218379	-0.324050985440889	NA
ENSG00000066926.6	FECH	33.97	-0.325196394627757	-0.180562346574068	NA
ENSG00000066933.11	MYO9A	10.885	-0.184129474766618	-0.457943351148648	NA
ENSG00000067057.12	PFKP	120.85	-0.624168334686485	-0.414621665334099	NA
ENSG00000067064.6	IDI1	88.28	-0.782226462528833	-0.630402702472926	NA
ENSG00000067141.12	NEO1	28.915	3.50151632380713	3.21920686528472	NA
ENSG00000067167.3	TRAM1	75.995	1.90969947075203	2.34321043480501	NA
ENSG00000067177.10	PHKA1	17.39	-0.205595673218271	-0.138486999730114	NA
ENSG00000067182.3	TNFRSF1A	21.435	3.45127666665217	3.67759838332859	NA
ENSG00000067225.13	PKM	1055.305	-1.05207252001245	-0.646846558659566	NA
ENSG00000067334.9	DNTTIP2	11.05	-1.38146802212118	-0.91097643663293	NA
ENSG00000067365.10	METTL22	22.635	0.494665798264458	0.37346695527753	NA
ENSG00000067369.9	TP53BP1	13.665	-0.704472548994386	-0.817543143255812	NA
ENSG00000067445.16	TRO	12.47	0.0416469180106894	0.330164206915455	NA
ENSG00000067533.5	RRP15	10.51	-0.646951029059491	-0.561719841395899	NA
ENSG00000067560.6	RHOA	289.36	-0.178654100512594	-0.0707712840778851	NA
ENSG00000067596.6	DHX8	22.685	-1.07722750583815	-0.891573649659043	NA
ENSG00000067606.11	PRKCZ	15.02	-0.369191466099657	-0.230284563898746	NA
ENSG00000067704.8	IARS2	123.44	-0.0269526591190139	0.866092562585524	NA
ENSG00000067829.14	IDH3G	39.83	-0.593918504399551	-0.277219426055349	NA
ENSG00000067955.9	CBFB	32.565	-0.169693103913519	-0.319667002171566	NA
ENSG00000067992.8	PDK3	18.05	-0.154141420042389	-0.289971567008906	NA
ENSG00000068001.9	HYAL2	11.205	3.40773224147005	4.22768190336986	NA
ENSG00000068028.13	RASSF1	12.605	-0.0365990131261154	-0.183305251824026	NA
ENSG00000068078.13	FGFR3	10.895	2.45217675177258	2.53024813924493	NA
ENSG00000068097.10	HEATR6	13.58	-0.013522692919399	0.262541992809705	NA
ENSG00000068120.10	COASY	124.225	-0.116532892110775	0.0145286504753188	NA
ENSG00000068137.10	PLEKHH3	10.485	0.140513262785049	0.0362225678062752	NA
ENSG00000068305.13	MEF2A	14.5	-0.380338402100228	-0.370337021767542	NA
ENSG00000068308.9	OTUD5	34.655	-0.51419530562063	-0.579266397952555	NA
ENSG00000068323.12	TFE3	18.51	-0.165759040072512	-0.270809653890365	NA
ENSG00000068366.15	ACSL4	24.73	-0.721099228498831	-0.464953332930273	NA
ENSG00000068383.14	INPP5A	14.79	-0.359165279483897	-0.495785835303635	NA
ENSG00000068394.9	GPKOW	29.4	-0.753087983888081	-0.802802608956787	NA
ENSG00000068400.9	GRIPAP1	17.55	-0.736889845221982	-0.725760471137705	NA
ENSG00000068438.10	FTSJ1	38.18	-0.151060056792148	0.03586737654238	NA
ENSG00000068489.8	PRR11	43.86	-0.236314897940127	-0.389629083724279	NA
ENSG00000068650.14	ATP11A	15.14	2.97279759247211	2.73950051590597	NA
ENSG00000068697.6	LAPTM4A	78.855	3.83113249774663	3.73310504241876	NA
ENSG00000068745.10	IP6K2	36.86	-0.3673262835024	-0.0796936517268143	NA
ENSG00000068793.13	CYFIP1	33.255	-0.366676252848912	0.0238830048420479	NA
ENSG00000068796.12	KIF2A	36.955	-0.605907675524367	-0.883220133656744	NA
ENSG00000068878.10	PSME4	16.715	-0.220630457985867	-0.202298444341002	NA
ENSG00000068885.10	IFT80	12.925	-0.391879426041267	-0.177292527018016	NA
ENSG00000068903.15	SIRT2	64.07	0.00729320470493152	0.0950250961721291	NA
ENSG00000068912.9	ERLEC1	29.525	2.06162040867388	2.41496830260744	NA
ENSG00000069011.11	PITX1	24.505	0.556260469245203	0.189228992860554	NA
ENSG00000069248.9	NUP133	59.33	-1.13352419653368	-0.8182986789772	NA
ENSG00000069275.12	NUCKS1	234.475	-0.883901334449502	-1.01204078926128	NA
ENSG00000069329.11	VPS35	49.42	-0.567361027449213	-0.221941424852455	NA
ENSG00000069345.7	DNAJA2	38.375	-1.10328484426812	-0.941528329033988	NA
ENSG00000069509.5	FUNDC1	40.21	-0.0157897451229831	-0.0930967256189148	NA
ENSG00000069849.6	ATP1B3	104.62	3.1915815169208	3.595006566244	NA
ENSG00000069869.11	NEDD4	15.81	-0.204797779183664	-0.157566193519791	NA
ENSG00000069956.7	MAPK6	20.655	-0.506692570663332	-0.530828798189853	NA
ENSG00000069966.14	GNB5	18.385	-0.55358388088685	-0.52284266836518	NA
ENSG00000069998.8	CECR5	73.045	-0.342387376415409	-0.162275972530039	NA
ENSG00000070010.14	UFD1L	61.99	-0.552704293957924	-0.23231132650384	NA
ENSG00000070018.4	LRP6	11.375	1.92367202255965	1.84301391653768	NA
ENSG00000070061.10	IKBKAP	20.535	-0.952684654590524	-0.733166423935277	NA
ENSG00000070081.11	NUCB2	28.87	2.55980930849988	2.93786177449161	NA
ENSG00000070087.9	PFN2	128.29	-0.204138981308205	-0.321892470385514	NA
ENSG00000070367.11	EXOC5	14.13	-0.326008230383154	-0.472996020599183	NA
ENSG00000070413.14	DGCR2	20.835	3.91579074918362	3.69133085565389	NA
ENSG00000070423.13	RNF126	45.25	0.709495426538788	0.405733645387292	NA
ENSG00000070444.10	MNT	15.335	0.029409453135905	0.169829531180295	NA
ENSG00000070476.10	ZXDC	11.195	0.213067135739707	0.147944566239659	NA
ENSG00000070495.10	JMJD6	31.29	-0.775132131772966	-0.615105065571274	NA
ENSG00000070501.7	POLB	58.15	-0.532150694314285	-0.393887637436648	NA
ENSG00000070610.10	GBA2	20.07	-0.0959109512326349	-0.14240455469707	NA
ENSG00000070614.10	NDST1	21.04	1.30282547206639	1.46457535030897	NA
ENSG00000070669.12	ASNS	151.735	-0.783742385727221	-0.334279688433059	NA
ENSG00000070718.7	AP3M2	20.195	-0.288713931687492	-0.150751700324198	NA
ENSG00000070756.9	PABPC1	391.01	-0.0142219607450175	-0.00385503477316768	NA
ENSG00000070761.3	C16orf80	65.885	-0.35591355120549	-0.129801549770475	NA
ENSG00000070770.4	CSNK2A2	57.77	-0.263943815585519	-0.137721980050864	NA
ENSG00000070785.12	EIF2B3	46.425	-0.758419079326251	-0.436176941999012	NA
ENSG00000070814.13	TCOF1	61.03	-0.505563196843542	-0.334832222562928	NA
ENSG00000070831.11	CDC42	248.93	-0.487404969457754	-0.392082860951129	NA
ENSG00000070886.6	EPHA8	10.825	2.42372339915351	2.90345442804802	NA
ENSG00000070950.5	RAD18	11.85	-0.234052374376497	-0.125962333892378	NA
ENSG00000070961.10	ATP2B1	19.085	2.78258339128658	2.69449488563972	NA
ENSG00000071051.9	NCK2	13.03	-0.215424658292581	-0.448282916925622	NA
ENSG00000071054.11	MAP4K4	19.705	-0.533797038258727	-0.84171020556847	NA
ENSG00000071082.6	RPL31	2577.58	-0.706405774444248	-0.694793198817432	NA
ENSG00000071127.12	WDR1	51.565	-0.637002640123291	-0.474621591037009	NA
ENSG00000071243.11	ING3	23.965	-0.277916525240813	-0.261291147258413	NA
ENSG00000071246.6	VASH1	16.435	-0.0196672119442908	0.173337893341061	NA
ENSG00000071462.7	WBSCR22	115.41	0.761167084135037	1.16350184993536	NA
ENSG00000071539.9	TRIP13	38.715	-0.100055205359432	0.0457126283493567	NA
ENSG00000071553.12	ATP6AP1	76.74	4.43306816878245	4.5370023866357	NA
ENSG00000071564.10	TCF3	60.135	0.00347861396038979	-0.206705264435094	NA
ENSG00000071575.7	TRIB2	25	0.0715419175486235	0.141137269386887	NA
ENSG00000071626.12	DAZAP1	186.41	-0.490412527382523	-0.576951144180475	NA
ENSG00000071655.13	MBD3	119.575	-0.0657746923468232	-0.336289126366827	NA
ENSG00000071794.11	HLTF	17.105	-1.52039719456346	-1.09534340726802	NA
ENSG00000071859.10	FAM50A	79.87	-0.752282350133136	-0.604681285829662	NA
ENSG00000071889.12	FAM3A	34.36	1.485653840131	1.7139152681651	NA
ENSG00000071894.10	CPSF1	35.65	-0.5557010935697	-0.429721027627149	NA
ENSG00000071994.6	PDCD2	136.99	-0.0201702651113013	-0.0375120040422662	NA
ENSG00000072041.12	SLC6A15	29.585	2.78375740868916	3.16571004469825	NA
ENSG00000072042.8	RDH11	32.775	3.33644767746811	3.69240626295411	NA
ENSG00000072062.9	PRKACA	49.695	-0.095282372388058	-0.119574408564389	NA
ENSG00000072071.12	LPHN1	22.275	1.35828157937192	1.18280164629903	NA
ENSG00000072110.9	ACTN1	25.015	-1.42602762758519	-0.840404285626081	NA
ENSG00000072134.11	EPN2	12.83	-0.177002220961065	-0.0973630181341207	NA
ENSG00000072135.8	PTPN18	20.585	0.0122710282934886	-0.326435640810877	NA
ENSG00000072210.14	ALDH3A2	37	-0.50681854483379	-0.388513328763583	NA
ENSG00000072274.8	TFRC	45.82	2.65370570440477	2.68838932814832	NA
ENSG00000072310.12	SREBF1	18.29	2.97863377594186	2.7551210435204	NA
ENSG00000072364.8	AFF4	23.73	-0.385715213130883	-0.444362301141227	NA
ENSG00000072401.10	UBE2D1	24.96	-0.150952666018223	-0.117564305053957	NA
ENSG00000072501.13	SMC1A	121.72	-0.63197958043956	-0.370306653799821	NA
ENSG00000072506.8	HSD17B10	174.15	-0.414937216675848	-0.186331613230874	NA
ENSG00000072518.16	MARK2	10.6	-0.341135896706227	-0.100409174127738	NA
ENSG00000072571.15	HMMR	15.735	-0.0499946811257685	0.400070415451532	NA
ENSG00000072609.13	CHFR	15.9	-0.0685312300741849	-0.082930144798634	NA
ENSG00000072682.14	P4HA2	12.915	3.60559326335299	4.07389311174952	NA
