gene_id	Symbol	log2FoldChange.tumor.KO.WT	reg_tumor	localization_cat
ENSG00000047188.11	YTHDC2	-0.532033603985387	not_quantified	cytosolic
ENSG00000047230.10	CTPS2	-0.841975386352061	not_quantified	cytosolic
ENSG00000047249.12	ATP6V1H	-0.377359257271852	not_quantified	cytosolic
ENSG00000047315.10	POLR2B	-0.0381566497647004	unchanged_tumor	cytosolic
ENSG00000047346.8	FAM214A	-1.50116600613996	down_tumor	cytosolic
ENSG00000047410.9	TPR	-0.0595558460158159	unchanged_tumor	cytosolic
ENSG00000047578.8	KIAA0556	-0.287744652679267	unchanged_tumor	cytosolic
ENSG00000047579.15	DTNBP1	0.0381071283776124	unchanged_tumor	cytosolic
ENSG00000047621.7	C12orf4	-0.356411122420237	not_quantified	cytosolic
ENSG00000047634.10	SCML1	-1.51994349683346	down_tumor	cytosolic
ENSG00000047849.17	MAP4	-0.0381222709338289	unchanged_tumor	cytosolic
ENSG00000047932.9	GOPC	-0.023565102612603	unchanged_tumor	cytosolic
ENSG00000048028.7	USP28	-0.201842995743415	unchanged_tumor	cytosolic
ENSG00000048162.15	NOP16	-0.18925560629676	unchanged_tumor	cytosolic
ENSG00000048392.7	RRM2B	-0.311060550341237	not_quantified	cytosolic
ENSG00000048405.5	ZNF800	-0.685169066972829	not_quantified	cytosolic
ENSG00000048471.9	SNX29	1.06136935319984	up_tumor	cytosolic
ENSG00000048544.5	MRPS10	0.0808373197065391	unchanged_tumor	cytosolic
ENSG00000048649.9	RSF1	0.872376010457609	not_quantified	cytosolic
ENSG00000048707.9	VPS13D	-0.33778447117997	not_quantified	cytosolic
ENSG00000048828.12	FAM120A	-0.235337880632462	not_quantified	cytosolic
ENSG00000048991.12	R3HDM1	0.471017445389747	not_quantified	cytosolic
ENSG00000049167.9	ERCC8	-0.0543239784559366	unchanged_tumor	cytosolic
ENSG00000049239.8	H6PD	1.01426351734625	up_tumor	membrane
ENSG00000049245.8	VAMP3	-0.551189696210225	not_quantified	cytosolic
ENSG00000049323.11	LTBP1	-0.429720916991233	unchanged_tumor	membrane
ENSG00000049449.4	RCN1	-0.313919469121425	unchanged_tumor	membrane
ENSG00000049541.6	RFC2	0.474935750083924	not_quantified	cytosolic
ENSG00000049618.17	ARID1B	0.263677235526368	not_quantified	cytosolic
ENSG00000049656.9	CLPTM1L	-0.0778460770099747	unchanged_tumor	membrane
ENSG00000049759.12	NEDD4L	0.775281102629777	not_quantified	cytosolic
ENSG00000049860.9	HEXB	-0.904959894740418	not_quantified	membrane
ENSG00000049883.10	PTCD2	0.384769371597566	unchanged_tumor	cytosolic
ENSG00000050130.13	JKAMP	-0.8505549508644	not_quantified	membrane
ENSG00000050344.8	NFE2L3	-0.316791068282562	unchanged_tumor	membrane
ENSG00000050393.7	MCUR1	0.219430850696892	unchanged_tumor	cytosolic
ENSG00000050405.9	LIMA1	-1.28486976831301	down_tumor	cytosolic
ENSG00000050426.11	LETMD1	-0.587078312473409	not_quantified	cytosolic
ENSG00000050748.13	MAPK9	-0.378972690529412	not_quantified	cytosolic
ENSG00000050820.12	BCAR1	-0.261771954516094	not_quantified	cytosolic
ENSG00000051108.10	HERPUD1	-1.09938900917948	down_tumor	membrane
ENSG00000051128.14	HOMER3	0.310570064565893	unchanged_tumor	cytosolic
ENSG00000051180.12	RAD51	0.159202680128376	unchanged_tumor	cytosolic
ENSG00000051341.9	POLQ	0.269492951256855	unchanged_tumor	cytosolic
ENSG00000051382.4	PIK3CB	-0.432847165015007	not_quantified	cytosolic
ENSG00000051523.6	CYBA	-0.945539426884133	not_quantified	membrane
ENSG00000051596.5	THOC3	-0.261858044148628	unchanged_tumor	cytosolic
ENSG00000051620.6	HEBP2	-0.809614766437019	not_quantified	cytosolic
ENSG00000051825.10	MPHOSPH9	0.256251442496548	unchanged_tumor	cytosolic
ENSG00000052126.10	PLEKHA5	-0.280351518893673	not_quantified	cytosolic
ENSG00000052723.7	SIKE1	-0.265623351123146	unchanged_tumor	cytosolic
ENSG00000052749.9	RRP12	0.419546473676107	not_quantified	cytosolic
ENSG00000052802.8	MSMO1	-0.889832284643914	not_quantified	membrane
ENSG00000052841.10	TTC17	-0.952063742183092	not_quantified	membrane
ENSG00000053108.12	FSTL4	-3.26143159645972	down_tumor	membrane
ENSG00000053254.11	FOXN3	0.144947681583918	unchanged_tumor	cytosolic
ENSG00000053371.8	AKR7A2	-0.775290466209707	not_quantified	cytosolic
ENSG00000053372.4	MRTO4	0.670259422536815	not_quantified	cytosolic
ENSG00000053501.8	USE1	1.55281224447764	up_tumor	cytosolic
ENSG00000053747.11	LAMA3	-0.481904517275428	not_quantified	membrane
ENSG00000053770.7	AP5M1	-0.849816729202566	not_quantified	cytosolic
ENSG00000053900.6	ANAPC4	-0.301710981516895	not_quantified	cytosolic
ENSG00000054116.7	TRAPPC3	-0.298835484489636	not_quantified	cytosolic
ENSG00000054118.9	THRAP3	0.491991081280987	not_quantified	cytosolic
ENSG00000054148.13	PHPT1	-0.946121085959459	not_quantified	cytosolic
ENSG00000054267.16	ARID4B	1.30462218011462	up_tumor	cytosolic
ENSG00000054282.11	SDCCAG8	0.740520644072355	not_quantified	cytosolic
ENSG00000054523.12	KIF1B	-0.0106321369464465	unchanged_tumor	cytosolic
ENSG00000054598.5	FOXC1	-0.533284987413237	unchanged_tumor	cytosolic
ENSG00000054611.9	TBC1D22A	-0.229141057661082	unchanged_tumor	cytosolic
ENSG00000054690.9	PLEKHH1	-0.0654424261291233	unchanged_tumor	cytosolic
ENSG00000054793.9	ATP9A	-1.03537987161734	down_tumor	membrane
ENSG00000054965.6	FAM168A	-0.601530201440713	not_quantified	cytosolic
ENSG00000054983.12	GALC	-0.291203433966574	not_quantified	membrane
ENSG00000055044.6	NOP58	1.49179342030459	up_tumor	cytosolic
ENSG00000055070.12	SZRD1	-0.160743733597131	unchanged_tumor	cytosolic
ENSG00000055130.11	CUL1	-0.122089627047017	unchanged_tumor	cytosolic
ENSG00000055163.14	CYFIP2	0.229064767646429	unchanged_tumor	cytosolic
ENSG00000055208.13	TAB2	0.00812733705953582	unchanged_tumor	cytosolic
ENSG00000055211.8	GINM1	0.0188033320008252	unchanged_tumor	membrane
ENSG00000055332.12	EIF2AK2	0.674099800359715	not_quantified	cytosolic
ENSG00000055483.15	USP36	0.447764496154662	not_quantified	cytosolic
ENSG00000055609.13	KMT2C	0.304294517248711	unchanged_tumor	cytosolic
ENSG00000055917.11	PUM2	-0.177264080256786	unchanged_tumor	cytosolic
ENSG00000055950.12	MRPL43	-0.830568208654335	not_quantified	cytosolic
ENSG00000056050.6	C4orf27	-0.0549869725100779	unchanged_tumor	cytosolic
ENSG00000056097.11	ZFR	0.1213865796574	unchanged_tumor	cytosolic
ENSG00000056586.11	RC3H2	0.0525232963016982	unchanged_tumor	cytosolic
ENSG00000056661.9	PCGF2	0.0404742865248189	unchanged_tumor	cytosolic
ENSG00000056972.14	TRAF3IP2	0.738834187688083	not_quantified	cytosolic
ENSG00000057019.11	DCBLD2	-0.655864482813121	not_quantified	membrane
ENSG00000057252.8	SOAT1	-0.66438529870248	not_quantified	membrane
ENSG00000057294.9	PKP2	-1.64321418331627	down_tumor	cytosolic
ENSG00000057608.12	GDI2	-0.36764572488682	not_quantified	cytosolic
ENSG00000057663.8	ATG5	-0.420423599908131	not_quantified	cytosolic
ENSG00000057757.5	PITHD1	-0.148679632727648	unchanged_tumor	cytosolic
ENSG00000057935.9	MTA3	0.394506412204752	not_quantified	cytosolic
ENSG00000058056.4	USP13	0.646878353691924	not_quantified	cytosolic
ENSG00000058063.11	ATP11B	-0.939654263008018	not_quantified	membrane
ENSG00000058262.5	SEC61A1	-0.916889277519437	not_quantified	membrane
ENSG00000058272.11	PPP1R12A	0.964193647180416	not_quantified	cytosolic
ENSG00000058453.12	CROCC	0.152692530093678	unchanged_tumor	cytosolic
ENSG00000058600.11	POLR3E	-0.505013007247715	not_quantified	cytosolic
ENSG00000058668.10	ATP2B4	-0.916821041718757	not_quantified	membrane
ENSG00000058673.11	ZC3H11A	-0.736382777253331	not_quantified	cytosolic
ENSG00000058729.6	RIOK2	-0.216603338472748	unchanged_tumor	cytosolic
ENSG00000058799.9	YIPF1	-0.494657220781325	not_quantified	membrane
ENSG00000058804.10	NDC1	-0.33873593485461	not_quantified	membrane
ENSG00000059122.12	FLYWCH1	-0.255656296016692	not_quantified	cytosolic
ENSG00000059145.14	UNKL	0.74446997642657	not_quantified	cytosolic
ENSG00000059377.11	TBXAS1	-1.47756913347203	down_tumor	cytosolic
ENSG00000059378.8	PARP12	0.217362320928833	unchanged_tumor	cytosolic
ENSG00000059573.4	ALDH18A1	-0.962238815642371	not_quantified	cytosolic
ENSG00000059588.5	TARBP1	-0.591315712247391	unchanged_tumor	cytosolic
ENSG00000059691.7	PET112	-0.466872782453611	not_quantified	cytosolic
ENSG00000059758.3	CDK17	-0.754698593412374	not_quantified	cytosolic
ENSG00000059804.11	SLC2A3	-0.896046153603634	not_quantified	membrane
ENSG00000060069.12	CTDP1	-0.300974135140013	not_quantified	cytosolic
ENSG00000060138.8	YBX3	0.0450313331138762	unchanged_tumor	cytosolic
ENSG00000060237.12	WNK1	0.390520020302021	unchanged_tumor	cytosolic
ENSG00000060339.9	CCAR1	1.47648709628646	up_tumor	cytosolic
ENSG00000060491.12	OGFR	-0.218712788734317	unchanged_tumor	cytosolic
ENSG00000060656.15	PTPRU	-1.0178044374101	down_tumor	membrane
ENSG00000060688.8	SNRNP40	0.231495536585016	unchanged_tumor	cytosolic
ENSG00000060749.10	QSER1	-0.392096541104579	not_quantified	cytosolic
ENSG00000060762.14	MPC1	-1.0552461430839	down_tumor	cytosolic
ENSG00000060971.13	ACAA1	-0.441157606675331	not_quantified	cytosolic
ENSG00000060982.10	BCAT1	2.12660647024397	up_tumor	cytosolic
ENSG00000061273.13	HDAC7	-0.275145159319276	unchanged_tumor	cytosolic
ENSG00000061676.10	NCKAP1	0.0584123558354061	unchanged_tumor	cytosolic
ENSG00000061794.8	MRPS35	-0.525242348952469	not_quantified	cytosolic
ENSG00000061936.5	SFSWAP	0.579363632960573	not_quantified	cytosolic
ENSG00000061938.12	TNK2	-0.00211941980615096	unchanged_tumor	cytosolic
ENSG00000061987.10	MON2	-0.883511644981647	not_quantified	cytosolic
ENSG00000062038.9	CDH3	1.54114169677039	up_tumor	membrane
ENSG00000062194.11	GPBP1	-0.492221337553719	not_quantified	cytosolic
ENSG00000062485.14	CS	-0.449670760297743	not_quantified	cytosolic
ENSG00000062582.9	MRPS24	-0.0617660604592175	unchanged_tumor	cytosolic
ENSG00000062598.13	ELMO2	0.00970374025542507	unchanged_tumor	cytosolic
ENSG00000062650.13	WAPAL	0.0859687288165002	unchanged_tumor	cytosolic
ENSG00000062716.6	VMP1	-1.17017275378025	down_tumor	membrane
ENSG00000062725.5	APPBP2	-0.156951912473001	unchanged_tumor	cytosolic
ENSG00000062822.8	POLD1	0.269984241123965	unchanged_tumor	cytosolic
ENSG00000063046.13	EIF4B	-0.40881939297679	not_quantified	cytosolic
ENSG00000063176.11	SPHK2	0.236882723780659	unchanged_tumor	cytosolic
ENSG00000063177.8	RPL18	-0.670150689238419	not_quantified	cytosolic
ENSG00000063241.3	ISOC2	-0.329405209270704	not_quantified	cytosolic
ENSG00000063244.8	U2AF2	0.0851325305158544	unchanged_tumor	cytosolic
ENSG00000063245.10	EPN1	-0.357076270233892	not_quantified	cytosolic
ENSG00000063322.9	MED29	-0.0718525896727186	unchanged_tumor	cytosolic
ENSG00000063601.12	MTMR1	-0.459675140415969	not_quantified	cytosolic
ENSG00000063660.4	GPC1	1.05775382402979	up_tumor	membrane
ENSG00000063854.8	HAGH	-0.130345659864618	unchanged_tumor	cytosolic
ENSG00000063978.11	RNF4	-0.337559302625607	not_quantified	cytosolic
ENSG00000064012.17	CASP8	0.431512416650678	not_quantified	cytosolic
ENSG00000064042.13	LIMCH1	-0.295054939257855	unchanged_tumor	cytosolic
ENSG00000064102.10	ASUN	-0.0162450575767298	unchanged_tumor	cytosolic
ENSG00000064115.6	TM7SF3	0.315681663555061	not_quantified	membrane
ENSG00000064199.2	SPA17	0.370382994608159	unchanged_tumor	cytosolic
ENSG00000064313.7	TAF2	-0.268461086968035	not_quantified	cytosolic
ENSG00000064393.11	HIPK2	1.22851169461689	up_tumor	cytosolic
ENSG00000064419.9	TNPO3	1.20360324225035	up_tumor	cytosolic
ENSG00000064490.9	RFXANK	-0.440273952132835	not_quantified	cytosolic
ENSG00000064545.10	TMEM161A	-0.116283099714911	unchanged_tumor	membrane
ENSG00000064547.9	LPAR2	1.41807283637685	up_tumor	membrane
ENSG00000064601.12	CTSA	-0.954453463070365	not_quantified	membrane
ENSG00000064607.12	SUGP2	-0.358155467717682	not_quantified	cytosolic
ENSG00000064651.9	SLC12A2	-0.893998886043591	not_quantified	membrane
ENSG00000064652.6	SNX24	0.306623233353652	unchanged_tumor	cytosolic
ENSG00000064666.10	CNN2	-0.237731938845529	unchanged_tumor	cytosolic
ENSG00000064687.8	ABCA7	0.340093878089411	unchanged_tumor	membrane
ENSG00000064703.7	DDX20	-0.241043302424777	unchanged_tumor	cytosolic
ENSG00000064726.5	BTBD1	-0.514668785937657	not_quantified	cytosolic
ENSG00000064932.11	SBNO2	0.296146491716798	not_quantified	cytosolic
ENSG00000064933.12	PMS1	0.158447248929509	unchanged_tumor	cytosolic
ENSG00000064961.14	HMG20B	-0.279939068440103	unchanged_tumor	cytosolic
ENSG00000064995.12	TAF11	-0.149881094223746	unchanged_tumor	cytosolic
ENSG00000065000.11	AP3D1	0.607489777702171	not_quantified	cytosolic
ENSG00000065029.10	ZNF76	-0.631153268253354	not_quantified	cytosolic
ENSG00000065054.9	SLC9A3R2	-0.230523481729419	unchanged_tumor	cytosolic
ENSG00000065057.3	NTHL1	-0.0225333016658784	unchanged_tumor	cytosolic
ENSG00000065135.7	GNAI3	-0.222919250807039	unchanged_tumor	cytosolic
ENSG00000065150.14	IPO5	-0.0723649825681119	unchanged_tumor	cytosolic
ENSG00000065154.7	OAT	-1.43449274815455	down_tumor	cytosolic
ENSG00000065183.11	WDR3	0.405375807886571	not_quantified	cytosolic
ENSG00000065243.14	PKN2	-0.480112083144935	not_quantified	cytosolic
ENSG00000065268.6	WDR18	-0.254196232589471	unchanged_tumor	cytosolic
ENSG00000065308.4	TRAM2	0.243564275657332	unchanged_tumor	membrane
ENSG00000065328.12	MCM10	0.764123511384418	not_quantified	cytosolic
ENSG00000065361.10	ERBB3	-0.734821850620518	not_quantified	membrane
ENSG00000065427.10	KARS	-0.204532277761904	unchanged_tumor	cytosolic
ENSG00000065457.6	ADAT1	0.589216970639892	not_quantified	cytosolic
ENSG00000065485.13	PDIA5	-0.452291314846815	not_quantified	membrane
ENSG00000065518.7	NDUFB4	-0.862454369393084	not_quantified	cytosolic
ENSG00000065526.6	SPEN	0.213780477021626	unchanged_tumor	cytosolic
ENSG00000065548.13	ZC3H15	0.386873666997689	not_quantified	cytosolic
ENSG00000065559.10	MAP2K4	-0.0733807184350854	unchanged_tumor	cytosolic
ENSG00000065600.8	TMEM206	-0.228069659534423	unchanged_tumor	membrane
ENSG00000065613.9	SLK	-0.298029295968021	not_quantified	cytosolic
ENSG00000065615.9	CYB5R4	0.114441105012393	unchanged_tumor	cytosolic
ENSG00000065621.10	GSTO2	1.9150665738238	up_tumor	cytosolic
ENSG00000065665.16	SEC61A2	-0.492442672279258	not_quantified	membrane
ENSG00000065717.10	TLE2	0.608197791065903	not_quantified	cytosolic
ENSG00000065802.7	ASB1	0.28958848524898	not_quantified	cytosolic
ENSG00000065809.9	FAM107B	-0.656873962885102	not_quantified	cytosolic
ENSG00000065833.7	ME1	-0.303962617382097	unchanged_tumor	cytosolic
ENSG00000065882.11	TBC1D1	0.224926754596966	not_quantified	cytosolic
ENSG00000065883.10	CDK13	-0.479622657170034	not_quantified	cytosolic
ENSG00000065911.7	MTHFD2	0.47798556671995	not_quantified	cytosolic
ENSG00000065970.4	FOXJ2	-0.46832949425359	not_quantified	cytosolic
ENSG00000065978.13	YBX1	0.331718722726481	unchanged_tumor	cytosolic
ENSG00000066027.7	PPP2R5A	-0.532359786758376	not_quantified	cytosolic
ENSG00000066044.9	ELAVL1	0.500659914378881	not_quantified	cytosolic
ENSG00000066084.8	DIP2B	-0.147744645168365	unchanged_tumor	cytosolic
ENSG00000066117.10	SMARCD1	-0.302648161749159	not_quantified	cytosolic
ENSG00000066135.8	KDM4A	0.195610928911281	unchanged_tumor	cytosolic
ENSG00000066136.15	NFYC	0.0801908841369941	unchanged_tumor	cytosolic
ENSG00000066248.10	NGEF	-1.21290073698932	down_tumor	cytosolic
ENSG00000066279.12	ASPM	0.377959063377075	unchanged_tumor	cytosolic
ENSG00000066322.8	ELOVL1	-0.875783577773478	not_quantified	membrane
ENSG00000066379.10	ZNRD1	-0.264042109899766	unchanged_tumor	cytosolic
ENSG00000066422.4	ZBTB11	-0.176816356781837	unchanged_tumor	cytosolic
ENSG00000066427.17	ATXN3	0.528095120505252	not_quantified	cytosolic
ENSG00000066455.8	GOLGA5	-0.83137598356625	not_quantified	cytosolic
ENSG00000066557.5	LRRC40	-0.866114963212492	not_quantified	cytosolic
ENSG00000066583.7	ISOC1	-0.182375358085165	unchanged_tumor	cytosolic
ENSG00000066629.12	EML1	0.605732429575896	not_quantified	cytosolic
ENSG00000066651.13	TRMT11	-0.385025591990733	not_quantified	cytosolic
ENSG00000066654.8	THUMPD1	-0.0696564745153345	unchanged_tumor	cytosolic
ENSG00000066697.10	MSANTD3	0.240204631065869	unchanged_tumor	cytosolic
ENSG00000066739.7	ATG2B	-0.606755238373088	not_quantified	cytosolic
ENSG00000066777.4	ARFGEF1	-0.267195636061715	not_quantified	cytosolic
ENSG00000066855.11	MTFR1	-0.5887823076145	not_quantified	cytosolic
ENSG00000066926.6	FECH	-0.115275886713996	unchanged_tumor	cytosolic
ENSG00000066933.11	MYO9A	0.268805515939643	not_quantified	cytosolic
ENSG00000067057.12	PFKP	0.0742079536041873	unchanged_tumor	cytosolic
ENSG00000067064.6	IDI1	-0.862854837728115	not_quantified	cytosolic
ENSG00000067066.12	SP100	0.604336114720007	not_quantified	cytosolic
ENSG00000067082.10	KLF6	0.722348917287589	not_quantified	cytosolic
ENSG00000067113.12	PPAP2A	-0.781755619634771	not_quantified	membrane
ENSG00000067141.12	NEO1	-0.765313434206023	not_quantified	membrane
ENSG00000067167.3	TRAM1	-1.29855551968624	down_tumor	membrane
ENSG00000067177.10	PHKA1	0.335369841600102	not_quantified	cytosolic
ENSG00000067182.3	TNFRSF1A	-0.452324967464427	not_quantified	membrane
ENSG00000067208.10	EVI5	0.344158854682302	unchanged_tumor	cytosolic
ENSG00000067221.9	STOML1	-0.27281911833832	unchanged_tumor	membrane
ENSG00000067225.13	PKM	-0.647333601192907	not_quantified	cytosolic
ENSG00000067248.5	DHX29	0.441690004405082	not_quantified	cytosolic
ENSG00000067334.9	DNTTIP2	0.256798111915513	unchanged_tumor	cytosolic
ENSG00000067365.10	METTL22	-0.194924412742317	unchanged_tumor	cytosolic
ENSG00000067369.9	TP53BP1	0.47244653507888	not_quantified	cytosolic
ENSG00000067533.5	RRP15	0.68418826687023	not_quantified	cytosolic
ENSG00000067560.6	RHOA	-0.551880144592	not_quantified	cytosolic
ENSG00000067596.6	DHX8	0.437614133172647	not_quantified	cytosolic
ENSG00000067606.11	PRKCZ	-0.549361763496761	not_quantified	cytosolic
ENSG00000067704.8	IARS2	-0.463996286939003	not_quantified	cytosolic
ENSG00000067829.14	IDH3G	-0.75818946481449	not_quantified	cytosolic
ENSG00000067836.8	ROGDI	-0.0991154415590829	unchanged_tumor	cytosolic
ENSG00000067900.6	ROCK1	1.00527466394634	up_tumor	cytosolic
ENSG00000067955.9	CBFB	-0.372496676891912	unchanged_tumor	cytosolic
ENSG00000067992.8	PDK3	0.0614822075734401	unchanged_tumor	cytosolic
ENSG00000068001.9	HYAL2	-0.855398712423833	not_quantified	membrane
ENSG00000068024.12	HDAC4	0.195372358519778	unchanged_tumor	cytosolic
ENSG00000068028.13	RASSF1	-0.581718026956982	not_quantified	cytosolic
ENSG00000068079.3	IFI35	-0.185476052370719	unchanged_tumor	cytosolic
ENSG00000068097.10	HEATR6	0.3455799835507	not_quantified	cytosolic
ENSG00000068120.10	COASY	-0.2990969054331	not_quantified	cytosolic
ENSG00000068137.10	PLEKHH3	0.44715388795649	not_quantified	cytosolic
ENSG00000068305.13	MEF2A	-0.169103069800256	not_quantified	cytosolic
ENSG00000068308.9	OTUD5	-0.415496321694741	not_quantified	cytosolic
ENSG00000068323.12	TFE3	-0.110184710683631	unchanged_tumor	cytosolic
ENSG00000068366.15	ACSL4	-0.489547095639043	not_quantified	cytosolic
ENSG00000068383.14	INPP5A	-0.283355253767577	not_quantified	cytosolic
ENSG00000068394.9	GPKOW	-0.943843528136366	not_quantified	cytosolic
ENSG00000068400.9	GRIPAP1	0.12230998108235	unchanged_tumor	cytosolic
ENSG00000068438.10	FTSJ1	-0.669203716107647	not_quantified	cytosolic
ENSG00000068489.8	PRR11	1.65835079650878	up_tumor	cytosolic
ENSG00000068650.14	ATP11A	-0.893516195083827	not_quantified	membrane
ENSG00000068654.11	POLR1A	0.819079891104594	not_quantified	cytosolic
ENSG00000068697.6	LAPTM4A	-0.493538433914782	unchanged_tumor	membrane
ENSG00000068724.11	TTC7A	-0.00031266973281925	unchanged_tumor	cytosolic
ENSG00000068745.10	IP6K2	-0.445024486259291	not_quantified	cytosolic
ENSG00000068784.8	SRBD1	-0.217101285391711	unchanged_tumor	cytosolic
ENSG00000068793.13	CYFIP1	-0.373740421466424	not_quantified	cytosolic
ENSG00000068796.12	KIF2A	0.473601433374829	unchanged_tumor	cytosolic
ENSG00000068878.10	PSME4	0.353532498795027	not_quantified	cytosolic
ENSG00000068885.10	IFT80	-0.754084399485514	not_quantified	cytosolic
ENSG00000068903.15	SIRT2	0.374574919385341	unchanged_tumor	cytosolic
ENSG00000068912.9	ERLEC1	-0.776253249219043	not_quantified	membrane
ENSG00000068971.9	PPP2R5B	-0.659217140807466	not_quantified	cytosolic
ENSG00000069020.14	MAST4	-0.440741869922034	unchanged_tumor	cytosolic
ENSG00000069248.9	NUP133	-0.362635581232361	not_quantified	cytosolic
ENSG00000069275.12	NUCKS1	0.639807897306205	not_quantified	cytosolic
ENSG00000069329.11	VPS35	-0.0659546541293135	unchanged_tumor	cytosolic
ENSG00000069345.7	DNAJA2	-0.295005254055594	unchanged_tumor	cytosolic
ENSG00000069424.10	KCNAB2	0.73967147009055	not_quantified	cytosolic
ENSG00000069493.10	CLEC2D	-0.862187871916316	unchanged_tumor	cytosolic
ENSG00000069509.5	FUNDC1	-0.0700352186773202	unchanged_tumor	cytosolic
ENSG00000069849.6	ATP1B3	-0.296650895012985	unchanged_tumor	membrane
ENSG00000069869.11	NEDD4	0.0127950810218527	unchanged_tumor	cytosolic
ENSG00000069943.5	PIGB	0.0407201477340122	unchanged_tumor	membrane
ENSG00000069956.7	MAPK6	-0.474718422163576	not_quantified	cytosolic
