pos_from_start	region	localization	sample	scaled_tc_rpm
517	cds	cyt	frac.tc_num1	0.00220742502914148
518	cds	cyt	frac.tc_num1	0.00264910289702907
519	cds	cyt	frac.tc_num1	0.00105947160754791
520	cds	cyt	frac.tc_num1	0.0013845711175183
521	cds	cyt	frac.tc_num1	0.00260357744864662
522	cds	cyt	frac.tc_num1	0.00149778245718802
523	cds	cyt	frac.tc_num1	0.00156516228802902
524	cds	cyt	frac.tc_num1	0.00252145947870977
525	cds	cyt	frac.tc_num1	0.000841445306055106
526	cds	cyt	frac.tc_num1	0.00114644410583913
527	cds	cyt	frac.tc_num1	0.00132744284651544
528	cds	cyt	frac.tc_num1	0.000875263837594336
529	cds	cyt	frac.tc_num1	0.0022200743822943
530	cds	cyt	frac.tc_num1	0.0019182883162817
531	cds	cyt	frac.tc_num1	0.00271663096036951
532	cds	cyt	frac.tc_num1	0.00366150553588636
533	cds	cyt	frac.tc_num1	0.00113817850265345
534	cds	cyt	frac.tc_num1	0.000700698055941906
535	cds	cyt	frac.tc_num1	0.00149131438126548
536	cds	cyt	frac.tc_num1	0.00261797471887876
537	cds	cyt	frac.tc_num1	0.000681908737724113
538	cds	cyt	frac.tc_num1	0.00096842918763919
539	cds	cyt	frac.tc_num1	0.000670776366027153
540	cds	cyt	frac.tc_num1	0.00107486224460742
541	cds	cyt	frac.tc_num1	0.00335861326855868
542	cds	cyt	frac.tc_num1	0.00187548379526734
543	cds	cyt	frac.tc_num1	0.000844867245832632
544	cds	cyt	frac.tc_num1	0.000684092361445588
545	cds	cyt	frac.tc_num1	0.000971814855879477
546	cds	cyt	frac.tc_num1	0.00167482405012262
547	cds	cyt	frac.tc_num1	0.00139683261450514
548	cds	cyt	frac.tc_num1	0.00146272446129651
549	cds	cyt	frac.tc_num1	0.00171095928306151
550	cds	cyt	frac.tc_num1	0.00246095552962571
551	cds	cyt	frac.tc_num1	0.00139130488090532
552	cds	cyt	frac.tc_num1	0.000719527222138731
553	cds	cyt	frac.tc_num1	0.00150269541387126
554	cds	cyt	frac.tc_num1	0.00107385555730432
555	cds	cyt	frac.tc_num1	0.000730432732615828
556	cds	cyt	frac.tc_num1	0.00109405023638624
557	cds	cyt	frac.tc_num1	0.00194603191429166
558	cds	cyt	frac.tc_num1	0.00115703036737802
559	cds	cyt	frac.tc_num1	0.000844459697265386
560	cds	cyt	frac.tc_num1	0.00228511215367187
561	cds	cyt	frac.tc_num1	0.00262495535367611
562	cds	cyt	frac.tc_num1	0.00163057209098798
563	cds	cyt	frac.tc_num1	0.00224535968342014
564	cds	cyt	frac.tc_num1	0.00129089953835765
565	cds	cyt	frac.tc_num1	0.00058019793022646
566	cds	cyt	frac.tc_num1	0.00183916022079597
567	cds	cyt	frac.tc_num1	0.00311136896395522
568	cds	cyt	frac.tc_num1	0.000612129185396131
569	cds	cyt	frac.tc_num1	0.000962218720786736
570	cds	cyt	frac.tc_num1	0.00084906914720186
571	cds	cyt	frac.tc_num1	0.00166347487922415
572	cds	cyt	frac.tc_num1	0.000465173634166421
573	cds	cyt	frac.tc_num1	0.00112230478657082
574	cds	cyt	frac.tc_num1	0.00162994104468215
575	cds	cyt	frac.tc_num1	0.00179347002102818
576	cds	cyt	frac.tc_num1	0.00222010520223553
577	cds	cyt	frac.tc_num1	0.00207711333497498
578	cds	cyt	frac.tc_num1	0.000524386911570767
579	cds	cyt	frac.tc_num1	0.00087456799241915
580	cds	cyt	frac.tc_num1	0.0011125680552837
581	cds	cyt	frac.tc_num1	0.00164827816414379
582	cds	cyt	frac.tc_num1	0.000805544840606771
583	cds	cyt	frac.tc_num1	0.0012939391792977
584	cds	cyt	frac.tc_num1	0.00190955931691123
585	cds	cyt	frac.tc_num1	0.000993396072560945
586	cds	cyt	frac.tc_num1	0.00410339974851581
587	cds	cyt	frac.tc_num1	0.00176928935213039
588	cds	cyt	frac.tc_num1	0.000790939146181515
589	cds	cyt	frac.tc_num1	0.0013884895302021
590	cds	cyt	frac.tc_num1	0.000889038787967485
591	cds	cyt	frac.tc_num1	0.00160768348491762
592	cds	cyt	frac.tc_num1	0.00229757293507891
593	cds	cyt	frac.tc_num1	0.00271893666625075
594	cds	cyt	frac.tc_num1	0.00104203168857925
595	cds	cyt	frac.tc_num1	0.00269294378549785
596	cds	cyt	frac.tc_num1	0.00275177189157716
597	cds	cyt	frac.tc_num1	0.00110979083798913
598	cds	cyt	frac.tc_num1	0.0015846225627115
599	cds	cyt	frac.tc_num1	0.00177515385668968
600	cds	cyt	frac.tc_num1	0.00111739065182534
601	cds	cyt	frac.tc_num1	0.00144792021735428
602	cds	cyt	frac.tc_num1	0.00158466195193761
603	cds	cyt	frac.tc_num1	0.00244649879249661
604	cds	cyt	frac.tc_num1	0.00148667312501217
605	cds	cyt	frac.tc_num1	0.00309519666915515
606	cds	cyt	frac.tc_num1	0.00238735782897991
607	cds	cyt	frac.tc_num1	0.00123250275854937
608	cds	cyt	frac.tc_num1	0.00243559714390138
609	cds	cyt	frac.tc_num1	0.000709902197418166
610	cds	cyt	frac.tc_num1	0.00148281867681958
611	cds	cyt	frac.tc_num1	0.00180154175928302
612	cds	cyt	frac.tc_num1	0.00129152153299167
613	cds	cyt	frac.tc_num1	0.00329525156642632
614	cds	cyt	frac.tc_num1	0.00299764906885686
615	cds	cyt	frac.tc_num1	0.00140089357862536
616	cds	cyt	frac.tc_num1	0.00248115002518372
617	cds	cyt	frac.tc_num1	0.00172670673028095
618	cds	cyt	frac.tc_num1	0.00107258540888678
619	cds	cyt	frac.tc_num1	0.00243319158123358
620	cds	cyt	frac.tc_num1	0.00194357517363787
621	cds	cyt	frac.tc_num1	0.00204783642115147
622	cds	cyt	frac.tc_num1	0.0020431619325116
623	cds	cyt	frac.tc_num1	0.00206370044377322
624	cds	cyt	frac.tc_num1	0.000957416795165956
625	cds	cyt	frac.tc_num1	0.0019709317770122
626	cds	cyt	frac.tc_num1	0.00106101906446757
627	cds	cyt	frac.tc_num1	0.000320248999830493
628	cds	cyt	frac.tc_num1	0.000516001872666009
629	cds	cyt	frac.tc_num1	0.00313291681387219
630	cds	cyt	frac.tc_num1	0.00141918967436264
631	cds	cyt	frac.tc_num1	0.00117683183882467
632	cds	cyt	frac.tc_num1	0.0022818512189007
633	cds	cyt	frac.tc_num1	0.000899083230712009
634	cds	cyt	frac.tc_num1	0.00232636025676693
635	cds	cyt	frac.tc_num1	0.00174421855509477
636	cds	cyt	frac.tc_num1	6.78388633171362e-05
637	cds	cyt	frac.tc_num1	0.000591224039636196
638	cds	cyt	frac.tc_num1	0.00193676508690518
639	cds	cyt	frac.tc_num1	0.00154329922561739
640	cds	cyt	frac.tc_num1	0.00150860214555048
641	cds	cyt	frac.tc_num1	0.00184447013715256
642	cds	cyt	frac.tc_num1	7.97421705300467e-05
643	cds	cyt	frac.tc_num1	0.00110804475597536
644	cds	cyt	frac.tc_num1	0.001124478984609
645	cds	cyt	frac.tc_num1	0.00112585775585797
646	cds	cyt	frac.tc_num1	0.00346030156235619
647	cds	cyt	frac.tc_num1	0.00206281224740388
648	cds	cyt	frac.tc_num1	0.00154357082034533
649	cds	cyt	frac.tc_num1	0.0012296223528237
650	cds	cyt	frac.tc_num1	0.000711563469621007
651	cds	cyt	frac.tc_num1	0.000608478864810178
652	cds	cyt	frac.tc_num1	0.00236545572394233
653	cds	cyt	frac.tc_num1	0.00285034416715388
654	cds	cyt	frac.tc_num1	0.0020029753727445
655	cds	cyt	frac.tc_num1	0.00217176861996968
656	cds	cyt	frac.tc_num1	0.00240667593049993
657	cds	cyt	frac.tc_num1	0.00168935411876397
658	cds	cyt	frac.tc_num1	0.00174500723175075
659	cds	cyt	frac.tc_num1	0.00108761752806344
660	cds	cyt	frac.tc_num1	0.00108904331849405
661	cds	cyt	frac.tc_num1	0.0025083504928845
662	cds	cyt	frac.tc_num1	0.00182819507483817
663	cds	cyt	frac.tc_num1	0.00311149360053543
664	cds	cyt	frac.tc_num1	0.00175184840145081
665	cds	cyt	frac.tc_num1	0.00252205553652675
666	cds	cyt	frac.tc_num1	0.00258489315469307
667	cds	cyt	frac.tc_num1	0.00182684834324228
668	cds	cyt	frac.tc_num1	0.00172633657556725
669	cds	cyt	frac.tc_num1	0.00118441212193113
670	cds	cyt	frac.tc_num1	0.00118300935307812
671	cds	cyt	frac.tc_num1	0.00147295646664046
672	cds	cyt	frac.tc_num1	0.0016685520361991
673	cds	cyt	frac.tc_num1	0.00241138698480899
674	cds	cyt	frac.tc_num1	0.00202163371148797
675	cds	cyt	frac.tc_num1	0.00169498491873446
676	cds	cyt	frac.tc_num1	0.000781413362963262
677	cds	cyt	frac.tc_num1	0.00111324640648182
678	cds	cyt	frac.tc_num1	0.00117395884696524
679	cds	cyt	frac.tc_num1	0.00202812748913404
680	cds	cyt	frac.tc_num1	0.00198362880365636
681	cds	cyt	frac.tc_num1	0.00134597174500544
682	cds	cyt	frac.tc_num1	0.00146985324329288
683	cds	cyt	frac.tc_num1	0.00231333150248623
684	cds	cyt	frac.tc_num1	0.00102966972379412
685	cds	cyt	frac.tc_num1	0.00147692587324536
686	cds	cyt	frac.tc_num1	0.00150625394672874
687	cds	cyt	frac.tc_num1	0.00114818685821899
688	cds	cyt	frac.tc_num1	0.00103362029966067
689	cds	cyt	frac.tc_num1	0.00167975365288778
690	cds	cyt	frac.tc_num1	0.00111807516417992
691	cds	cyt	frac.tc_num1	0.00220661241275044
692	cds	cyt	frac.tc_num1	0.000718341229500166
693	cds	cyt	frac.tc_num1	0.00227392530669995
694	cds	cyt	frac.tc_num1	0.00114095852220433
695	cds	cyt	frac.tc_num1	0.00219139547436683
696	cds	cyt	frac.tc_num1	0.000173014425770776
697	cds	cyt	frac.tc_num1	0.00183643386756723
698	cds	cyt	frac.tc_num1	0.000170059404449523
699	cds	cyt	frac.tc_num1	0.000617931524579897
700	cds	cyt	frac.tc_num1	0.00137778295451577
701	cds	cyt	frac.tc_num1	0.00082832731664392
702	cds	cyt	frac.tc_num1	0.00181391302467241
703	cds	cyt	frac.tc_num1	0.00285467136413686
704	cds	cyt	frac.tc_num1	0.00146938094421676
705	cds	cyt	frac.tc_num1	0.00139280885025661
706	cds	cyt	frac.tc_num1	0.000895362097039939
707	cds	cyt	frac.tc_num1	0.0013306738421273
708	cds	cyt	frac.tc_num1	0.00111416027268359
709	cds	cyt	frac.tc_num1	0.0037067630002449
710	cds	cyt	frac.tc_num1	0.00275484622859983
711	cds	cyt	frac.tc_num1	0.00211499301099648
712	cds	cyt	frac.tc_num1	0.00205204818824278
713	cds	cyt	frac.tc_num1	0.00164024989329259
714	cds	cyt	frac.tc_num1	0.00116333167247303
715	cds	cyt	frac.tc_num1	0.00101449275362319
716	cds	cyt	frac.tc_num1	0.00145124652084228
717	cds	cyt	frac.tc_num1	0.000132486631448837
718	cds	cyt	frac.tc_num1	0.0013007287124278
719	cds	cyt	frac.tc_num1	0.00213531050373876
720	cds	cyt	frac.tc_num1	0.0023435512457393
721	cds	cyt	frac.tc_num1	0.00266704384874199
722	cds	cyt	frac.tc_num1	0.00143683368004466
723	cds	cyt	frac.tc_num1	0.00171874099848138
724	cds	cyt	frac.tc_num1	0.00158241327500179
725	cds	cyt	frac.tc_num1	0.00157917183249948
726	cds	cyt	frac.tc_num1	0.00143827872083308
727	cds	cyt	frac.tc_num1	0.00153992555362857
728	cds	cyt	frac.tc_num1	0.00301459519882472
729	cds	cyt	frac.tc_num1	0.00148701822312475
730	cds	cyt	frac.tc_num1	0.000853822127915318
731	cds	cyt	frac.tc_num1	0.000597734391789197
732	cds	cyt	frac.tc_num1	0.0010196581609678
733	cds	cyt	frac.tc_num1	0.0033685363745301
734	cds	cyt	frac.tc_num1	0.000573267751446951
735	cds	cyt	frac.tc_num1	0.00124098054915612
736	cds	cyt	frac.tc_num1	0.00224653573677405
737	cds	cyt	frac.tc_num1	0.00065626051103995
738	cds	cyt	frac.tc_num1	0.00177954614431936
739	cds	cyt	frac.tc_num1	0.000792718184022532
740	cds	cyt	frac.tc_num1	0.00166566721015386
741	cds	cyt	frac.tc_num1	0.00194866589059388
742	cds	cyt	frac.tc_num1	0.00107747682205369
743	cds	cyt	frac.tc_num1	0.00102894394633687
744	cds	cyt	frac.tc_num1	0.00123379961527884
745	cds	cyt	frac.tc_num1	7.85590294021168e-05
746	cds	cyt	frac.tc_num1	0.00189338984883086
747	cds	cyt	frac.tc_num1	0.00118156066456035
748	cds	cyt	frac.tc_num1	0.00250861114300136
749	cds	cyt	frac.tc_num1	0.00181531846855671
750	cds	cyt	frac.tc_num1	0.000765156222092793
751	cds	cyt	frac.tc_num1	0.000759019268197163
752	cds	cyt	frac.tc_num1	0.00131778942954109
753	cds	cyt	frac.tc_num1	0.00170391349522872
754	cds	cyt	frac.tc_num1	0.000780694170275671
755	cds	cyt	frac.tc_num1	0.00113614693726722
756	cds	cyt	frac.tc_num1	0.00180892996983995
757	cds	cyt	frac.tc_num1	0.000982551879985723
758	cds	cyt	frac.tc_num1	0.002617751829313
759	cds	cyt	frac.tc_num1	0.00202622169249106
760	cds	cyt	frac.tc_num1	0.0022036016104153
761	cds	cyt	frac.tc_num1	0.001051961041808
762	cds	cyt	frac.tc_num1	0.000387815639561296
763	cds	cyt	frac.tc_num1	0.0018434456821207
764	cds	cyt	frac.tc_num1	0.00261660786207554
765	cds	cyt	frac.tc_num1	0.00220586503994729
766	cds	cyt	frac.tc_num1	0.00130629452747658
767	cds	cyt	frac.tc_num1	0.00204685716846341
768	cds	cyt	frac.tc_num1	0.0017327772066086
769	cds	cyt	frac.tc_num1	0.00156462264491634
770	cds	cyt	frac.tc_num1	0.00108893627718439
771	cds	cyt	frac.tc_num1	0.00193815545411337
772	cds	cyt	frac.tc_num1	0.00130725223926495
773	cds	cyt	frac.tc_num1	0.001611834724834
774	cds	cyt	frac.tc_num1	0.00157638701260466
775	cds	cyt	frac.tc_num1	0.00142360305466182
776	cds	cyt	frac.tc_num1	0
777	cds	cyt	frac.tc_num1	0.000903614457831325
778	cds	cyt	frac.tc_num1	0.00132415141474912
779	cds	cyt	frac.tc_num1	0.00167567535797316
780	cds	cyt	frac.tc_num1	0.000969229175995361
781	cds	cyt	frac.tc_num1	0.00128893428156762
782	cds	cyt	frac.tc_num1	0.0014174283921475
783	cds	cyt	frac.tc_num1	0.000682532242784682
784	cds	cyt	frac.tc_num1	0.00216415346971343
785	cds	cyt	frac.tc_num1	0.00110253841128271
786	cds	cyt	frac.tc_num1	0.000380805438868054
787	cds	cyt	frac.tc_num1	0.00369536815077967
788	cds	cyt	frac.tc_num1	0.00215284002685986
789	cds	cyt	frac.tc_num1	0.000767366897828528
790	cds	cyt	frac.tc_num1	0.00143095110345565
791	cds	cyt	frac.tc_num1	0.00076460469780986
792	cds	cyt	frac.tc_num1	0.00198843526545014
793	cds	cyt	frac.tc_num1	0.00186152246416164
794	cds	cyt	frac.tc_num1	0.00166326030387947
795	cds	cyt	frac.tc_num1	0.00261793084671691
796	cds	cyt	frac.tc_num1	0.000906633767663759
797	cds	cyt	frac.tc_num1	0.00119306802593099
798	cds	cyt	frac.tc_num1	0.00139338076372411
799	cds	cyt	frac.tc_num1	0.00386104853815607
800	cds	cyt	frac.tc_num1	0.00164483108497442
801	cds	cyt	frac.tc_num1	0.00267195239856664
802	cds	cyt	frac.tc_num1	0.00156212945056603
803	cds	cyt	frac.tc_num1	0.00329432308942253
804	cds	cyt	frac.tc_num1	0.00289444431143744
805	cds	cyt	frac.tc_num1	0.0013706772363795
806	cds	cyt	frac.tc_num1	0.0031730876026264
807	cds	cyt	frac.tc_num1	0.000163877901530906
808	cds	cyt	frac.tc_num1	0.00483124465405774
809	cds	cyt	frac.tc_num1	0.00415539992634009
810	cds	cyt	frac.tc_num1	0.00173269148826226
811	cds	cyt	frac.tc_num1	0.00187334356842614
812	cds	cyt	frac.tc_num1	0.00188297906489092
813	cds	cyt	frac.tc_num1	0.000835916079465112
814	cds	cyt	frac.tc_num1	0.0019844633701809
815	cds	cyt	frac.tc_num1	0.000933571250641818
816	cds	cyt	frac.tc_num1	0.000947108840415422
817	cds	cyt	frac.tc_num1	0.00130548266754039
818	cds	cyt	frac.tc_num1	0.00214518195053865
819	cds	cyt	frac.tc_num1	0.00151535060808281
820	cds	cyt	frac.tc_num1	0.00154350846750145
821	cds	cyt	frac.tc_num1	0.0020579683201363
822	cds	cyt	frac.tc_num1	0.00179191128603373
823	cds	cyt	frac.tc_num1	0.00147495603318165
824	cds	cyt	frac.tc_num1	0.00233915771544294
825	cds	cyt	frac.tc_num1	0.00101821781216065
826	cds	cyt	frac.tc_num1	0.0016472850016122
827	cds	cyt	frac.tc_num1	0.00263741499099591
828	cds	cyt	frac.tc_num1	0.0021908723587931
829	cds	cyt	frac.tc_num1	0.00266658169502961
830	cds	cyt	frac.tc_num1	0.00336127724246875
831	cds	cyt	frac.tc_num1	0.00334908188012979
832	cds	cyt	frac.tc_num1	0.00168566338986652
833	cds	cyt	frac.tc_num1	0.000741291504364304
834	cds	cyt	frac.tc_num1	0.00105129242656028
835	cds	cyt	frac.tc_num1	0.00105981790015239
836	cds	cyt	frac.tc_num1	0.00192471217261449
837	cds	cyt	frac.tc_num1	0.00137113024216873
838	cds	cyt	frac.tc_num1	0.00093115379373381
839	cds	cyt	frac.tc_num1	0.000443603718648586
840	cds	cyt	frac.tc_num1	0.000185466339651905
841	cds	cyt	frac.tc_num1	0.00145862647367117
842	cds	cyt	frac.tc_num1	0.00135252054365137
843	cds	cyt	frac.tc_num1	0.00191746034640922
844	cds	cyt	frac.tc_num1	0.00136423086332438
845	cds	cyt	frac.tc_num1	0.000998975723495173
846	cds	cyt	frac.tc_num1	0.00115424040278651
847	cds	cyt	frac.tc_num1	0.00146335472000768
848	cds	cyt	frac.tc_num1	0.000342245372978133
849	cds	cyt	frac.tc_num1	0.000821120087671706
850	cds	cyt	frac.tc_num1	0.00291095718719966
851	cds	cyt	frac.tc_num1	0.00079734012057525
852	cds	cyt	frac.tc_num1	0.000864556222829291
853	cds	cyt	frac.tc_num1	0.000602791878172589
854	cds	cyt	frac.tc_num1	0.00169709871671265
855	cds	cyt	frac.tc_num1	0.0015537784371492
856	cds	cyt	frac.tc_num1	0.00223255884310522
857	cds	cyt	frac.tc_num1	0.00356033058645586
858	cds	cyt	frac.tc_num1	0.00214395285630692
859	cds	cyt	frac.tc_num1	0.00228831626975476
860	cds	cyt	frac.tc_num1	0.00218906808689949
861	cds	cyt	frac.tc_num1	0.000759352622538513
862	cds	cyt	frac.tc_num1	0.00116936565572852
863	cds	cyt	frac.tc_num1	0.000676421900864258
864	cds	cyt	frac.tc_num1	0.00189072957555068
865	cds	cyt	frac.tc_num1	0.00301751992057396
866	cds	cyt	frac.tc_num1	0.00184427337032154
867	cds	cyt	frac.tc_num1	0.00290922498095013
868	cds	cyt	frac.tc_num1	0.00216690906230295
869	cds	cyt	frac.tc_num1	0.00235210860245476
870	cds	cyt	frac.tc_num1	0.000209311946490255
871	cds	cyt	frac.tc_num1	0.00210755298190802
872	cds	cyt	frac.tc_num1	0.00135914246012263
873	cds	cyt	frac.tc_num1	0.00125405791326724
874	cds	cyt	frac.tc_num1	0.00213825750860006
875	cds	cyt	frac.tc_num1	0.00209661261937081
876	cds	cyt	frac.tc_num1	0.00294812814814998
877	cds	cyt	frac.tc_num1	0.00169274181128879
878	cds	cyt	frac.tc_num1	0.00135930100770024
879	cds	cyt	frac.tc_num1	0.00202046187301248
880	cds	cyt	frac.tc_num1	0.00187548472230738
881	cds	cyt	frac.tc_num1	0.00196895698573226
882	cds	cyt	frac.tc_num1	0.000778621660038481
883	cds	cyt	frac.tc_num1	0.00179683706669645
884	cds	cyt	frac.tc_num1	0.00162016814305078
885	cds	cyt	frac.tc_num1	0.000887278818666667
886	cds	cyt	frac.tc_num1	0.000786914159912896
887	cds	cyt	frac.tc_num1	0.000460453289579535
888	cds	cyt	frac.tc_num1	0.00143391925977092
889	cds	cyt	frac.tc_num1	0.00209733878013102
890	cds	cyt	frac.tc_num1	0.000271804724826121
891	cds	cyt	frac.tc_num1	0.00073474903715633
892	cds	cyt	frac.tc_num1	0.00264645817927008
893	cds	cyt	frac.tc_num1	0.0029968090745035
894	cds	cyt	frac.tc_num1	0.00198741134279269
895	cds	cyt	frac.tc_num1	0.00189096195788923
896	cds	cyt	frac.tc_num1	0.00402955959368118
897	cds	cyt	frac.tc_num1	0.00162892042885816
898	cds	cyt	frac.tc_num1	0.000962358636870647
899	cds	cyt	frac.tc_num1	0.00163735306836411
900	cds	cyt	frac.tc_num1	0.000163078930202218
901	cds	cyt	frac.tc_num1	0.00115934567108963
902	cds	cyt	frac.tc_num1	0.00100119344680597
903	cds	cyt	frac.tc_num1	0.000724857104666431
904	cds	cyt	frac.tc_num1	0.000682400898509221
905	cds	cyt	frac.tc_num1	0.00140083055257505
906	cds	cyt	frac.tc_num1	0.0019105544814837
907	cds	cyt	frac.tc_num1	0.00136885128473342
908	cds	cyt	frac.tc_num1	0.00243958417327623
909	cds	cyt	frac.tc_num1	0.00166186991264291
910	cds	cyt	frac.tc_num1	0.000441458404400677
911	cds	cyt	frac.tc_num1	0.00141479306873642
912	cds	cyt	frac.tc_num1	0.000337337216661105
913	cds	cyt	frac.tc_num1	0.00246235174106736
914	cds	cyt	frac.tc_num1	0.00321721457262547
915	cds	cyt	frac.tc_num1	0.00111927299599852
916	cds	cyt	frac.tc_num1	0.00131215626912784
917	cds	cyt	frac.tc_num1	0.00133017154969658
918	cds	cyt	frac.tc_num1	0.00124796242337462
919	cds	cyt	frac.tc_num1	0.000415996974567458
920	cds	cyt	frac.tc_num1	0.00104849076569717
921	cds	cyt	frac.tc_num1	0.00056748250387056
922	cds	cyt	frac.tc_num1	0.00194861533144683
923	cds	cyt	frac.tc_num1	0.00144027856878584
924	cds	cyt	frac.tc_num1	0.000721931545471537
925	cds	cyt	frac.tc_num1	0.00253396947935864
926	cds	cyt	frac.tc_num1	0.000339863439835858
927	cds	cyt	frac.tc_num1	0.00371049035951844
928	cds	cyt	frac.tc_num1	0.000473821997279615
929	cds	cyt	frac.tc_num1	0.00218515172410231
930	cds	cyt	frac.tc_num1	0.00116830518134269
931	cds	cyt	frac.tc_num1	0.00150464423169437
932	cds	cyt	frac.tc_num1	0.00232001318235882
933	cds	cyt	frac.tc_num1	0.00139642708964958
934	cds	cyt	frac.tc_num1	0.000827964025027104
935	cds	cyt	frac.tc_num1	0.000668474912735286
936	cds	cyt	frac.tc_num1	0.00125356259505643
937	cds	cyt	frac.tc_num1	0.00140944742409954
938	cds	cyt	frac.tc_num1	0.0019035534264585
939	cds	cyt	frac.tc_num1	0.00146620136454283
940	cds	cyt	frac.tc_num1	0.00155196488802605
941	cds	cyt	frac.tc_num1	0.00239276264797974
942	cds	cyt	frac.tc_num1	0.00134770889487871
943	cds	cyt	frac.tc_num1	0.00120422999465193
944	cds	cyt	frac.tc_num1	0.00042519303533841
945	cds	cyt	frac.tc_num1	0.00213752628979487
946	cds	cyt	frac.tc_num1	0.00160542409353469
947	cds	cyt	frac.tc_num1	0.0016045988547312
948	cds	cyt	frac.tc_num1	0.0014959092735402
949	cds	cyt	frac.tc_num1	5.89935697009026e-05
950	cds	cyt	frac.tc_num1	0.00163764378525552
951	cds	cyt	frac.tc_num1	0.00163718662101452
952	cds	cyt	frac.tc_num1	0.00343965423309765
953	cds	cyt	frac.tc_num1	0.000559625091278728
954	cds	cyt	frac.tc_num1	0.00207362486086013
955	cds	cyt	frac.tc_num1	0.0018112456357106
956	cds	cyt	frac.tc_num1	0.00387298660519844
957	cds	cyt	frac.tc_num1	0.00140843844080033
958	cds	cyt	frac.tc_num1	0.00252496189082872
959	cds	cyt	frac.tc_num1	0.00158927311570847
960	cds	cyt	frac.tc_num1	0.00118322817080562
961	cds	cyt	frac.tc_num1	0.00210870539242579
962	cds	cyt	frac.tc_num1	0.00418001830264785
963	cds	cyt	frac.tc_num1	0.000109199732064485
964	cds	cyt	frac.tc_num1	0.00108762425807317
965	cds	cyt	frac.tc_num1	0.00107715065631751
966	cds	cyt	frac.tc_num1	0.00057046541916166
967	cds	cyt	frac.tc_num1	0.00232010399337762
968	cds	cyt	frac.tc_num1	0.00124544178690854
969	cds	cyt	frac.tc_num1	0.000399785251705607
970	cds	cyt	frac.tc_num1	0.00244780253711982
971	cds	cyt	frac.tc_num1	0.00185575801900603
972	cds	cyt	frac.tc_num1	0.00102363155681479
973	cds	cyt	frac.tc_num1	0.00154251086982213
974	cds	cyt	frac.tc_num1	0.00013360283587473
975	cds	cyt	frac.tc_num1	0.000710631837401354
976	cds	cyt	frac.tc_num1	0.00128634507356964
977	cds	cyt	frac.tc_num1	0.00173296907390931
978	cds	cyt	frac.tc_num1	0.000315439320945171
979	cds	cyt	frac.tc_num1	0.0012973193930758
980	cds	cyt	frac.tc_num1	0.000687509992639594
981	cds	cyt	frac.tc_num1	0.00159156519538041
982	cds	cyt	frac.tc_num1	0.00249988499776086
983	cds	cyt	frac.tc_num1	0.000924920993078659
984	cds	cyt	frac.tc_num1	0.00169432581835448
985	cds	cyt	frac.tc_num1	0.00165762420397923
986	cds	cyt	frac.tc_num1	0.000637501958839603
987	cds	cyt	frac.tc_num1	0.00197726368433225
988	cds	cyt	frac.tc_num1	0.00110441804871347
989	cds	cyt	frac.tc_num1	2.66549380976491e-05
990	cds	cyt	frac.tc_num1	0.00225412361477419
991	cds	cyt	frac.tc_num1	0.000862675929378427
992	cds	cyt	frac.tc_num1	0.00290180922446596
993	cds	cyt	frac.tc_num1	0.00100467241465328
994	cds	cyt	frac.tc_num1	0.003045820729557
995	cds	cyt	frac.tc_num1	0.00260986067726381
996	cds	cyt	frac.tc_num1	0.00232042232010337
997	cds	cyt	frac.tc_num1	0.00066411624036472
998	cds	cyt	frac.tc_num1	0.00127576511126734
999	cds	cyt	frac.tc_num1	0.000492623204434281
1000	cds	cyt	frac.tc_num1	0.000656811882514845
