gene_id	Symbol	log2FoldChange.mem.cyt.293	localization_cat	tsig_new
ENSG00000054523.12	KIF1B	-0.6362767431799	cytosolic	MitoCarta
ENSG00000054598.5	FOXC1	-0.107157888573474	cytosolic	cyt_notsig
ENSG00000054793.9	ATP9A	2.2707362228425	membrane	TMhelix-only
ENSG00000054965.6	FAM168A	-0.173813222962751	cytosolic	cyt_notsig
ENSG00000055044.6	NOP58	-1.03713633495803	cytosolic	cyt_notsig
ENSG00000055070.12	SZRD1	-0.156886297865455	cytosolic	cyt_notsig
ENSG00000055130.11	CUL1	-0.512931187988342	cytosolic	cyt_notsig
ENSG00000055163.14	CYFIP2	-0.072777174045397	cytosolic	cyt_notsig
ENSG00000055208.13	TAB2	-0.0254186347163281	cytosolic	cyt_notsig
ENSG00000055211.8	GINM1	3.02850984834805	membrane	SignalP-TM
ENSG00000055332.12	EIF2AK2	-0.999539928578565	cytosolic	cyt_notsig
ENSG00000055483.15	USP36	-0.0430929028310171	cytosolic	cyt_notsig
ENSG00000055732.8	MCOLN3	1.82011920845438	membrane	TMhelix-only
ENSG00000055917.11	PUM2	-0.357317196468995	cytosolic	cyt_notsig
ENSG00000055950.12	MRPL43	0.0993169837787003	cytosolic	MitoCarta
ENSG00000056050.6	C4orf27	-0.865331732835003	cytosolic	cyt_notsig
ENSG00000056097.11	ZFR	-0.516323192934314	cytosolic	cyt_notsig
ENSG00000056586.11	RC3H2	-0.281142888517534	cytosolic	cyt_notsig
ENSG00000056661.9	PCGF2	0.0143155007965976	cytosolic	cyt_notsig
ENSG00000057252.8	SOAT1	3.56290942524568	membrane	TMhelix-only
ENSG00000057294.9	PKP2	-0.700763170341773	cytosolic	cyt_notsig
ENSG00000057608.12	GDI2	-0.85734452519665	cytosolic	cyt_notsig
ENSG00000057663.8	ATG5	-0.428342575082574	cytosolic	cyt_notsig
ENSG00000057757.5	PITHD1	-0.184320241236001	cytosolic	cyt_notsig
ENSG00000057935.9	MTA3	-0.373639548387226	cytosolic	cyt_notsig
ENSG00000058063.11	ATP11B	2.39731632250438	membrane	TMhelix-only
ENSG00000058262.5	SEC61A1	3.76460483719208	membrane	TMhelix-only
ENSG00000058272.11	PPP1R12A	-0.537242465576556	cytosolic	cyt_notsig
ENSG00000058600.11	POLR3E	-0.204956485852215	cytosolic	cyt_notsig
ENSG00000058673.11	ZC3H11A	0.0488864065408421	cytosolic	cyt_notsig
ENSG00000058799.9	YIPF1	1.83243777290324	membrane	TMhelix-only
ENSG00000058804.10	NDC1	2.82935140466545	membrane	TMhelix-only
ENSG00000059122.12	FLYWCH1	-0.052072263341673	cytosolic	cyt_notsig
ENSG00000059145.14	UNKL	-0.154604045461834	cytosolic	cyt_notsig
ENSG00000059573.4	ALDH18A1	-0.0294048973640021	cytosolic	MitoCarta
ENSG00000059588.5	TARBP1	0.104229758809624	cytosolic	cyt_notsig
ENSG00000059691.7	PET112	-0.632758138237457	cytosolic	MitoCarta
ENSG00000059758.3	CDK17	-0.696290736328819	cytosolic	cyt_notsig
ENSG00000060138.8	YBX3	-1.00509118626879	cytosolic	cyt_notsig
ENSG00000060237.12	WNK1	-0.187673281725221	cytosolic	cyt_notsig
ENSG00000060339.9	CCAR1	-0.588913661584984	cytosolic	cyt_notsig
ENSG00000060491.12	OGFR	-0.299256197697261	cytosolic	cyt_notsig
ENSG00000060656.15	PTPRU	3.50494476333087	membrane	SignalP-TM
ENSG00000060688.8	SNRNP40	-0.455082113648686	cytosolic	cyt_notsig
ENSG00000060762.14	MPC1	-0.102843338530453	cytosolic	MitoCarta
ENSG00000060971.13	ACAA1	-0.10811881261033	cytosolic	MitoCarta
ENSG00000060982.10	BCAT1	-0.752855688150256	cytosolic	cyt_notsig
ENSG00000061273.13	HDAC7	0.0759178531592492	cytosolic	cyt_notsig
ENSG00000061676.10	NCKAP1	-0.164556158146095	cytosolic	cyt_notsig
ENSG00000061794.8	MRPS35	-0.378677388851892	cytosolic	MitoCarta
ENSG00000061918.8	GUCY1B3	-0.209901343390428	cytosolic	cyt_notsig
ENSG00000061936.5	SFSWAP	-0.321410675769869	cytosolic	cyt_notsig
ENSG00000061938.12	TNK2	-0.222607126538723	cytosolic	cyt_notsig
ENSG00000062194.11	GPBP1	-0.24244797356036	cytosolic	cyt_notsig
ENSG00000062485.14	CS	-0.504313080140297	cytosolic	MitoCarta
ENSG00000062582.9	MRPS24	0.144614423377202	cytosolic	MitoCarta
ENSG00000062598.13	ELMO2	-0.172438537352365	cytosolic	cyt_notsig
ENSG00000062650.13	WAPAL	-0.784142201474765	cytosolic	cyt_notsig
ENSG00000062716.6	VMP1	3.08562578455326	membrane	TMhelix-only
ENSG00000062725.5	APPBP2	-0.41159020372721	cytosolic	cyt_notsig
ENSG00000062822.8	POLD1	-0.806730454480965	cytosolic	cyt_notsig
ENSG00000063046.13	EIF4B	-0.936434795245357	cytosolic	cyt_notsig
ENSG00000063176.11	SPHK2	0.168150047226958	cytosolic	cyt_notsig
ENSG00000063177.8	RPL18	-0.198947032942624	cytosolic	cyt_notsig
ENSG00000063241.3	ISOC2	0.0468335293417371	cytosolic	MitoCarta
ENSG00000063244.8	U2AF2	-0.615153305001276	cytosolic	cyt_notsig
ENSG00000063245.10	EPN1	0.171320265976992	cytosolic	cyt_notsig
ENSG00000063322.9	MED29	-0.222633455250566	cytosolic	cyt_notsig
ENSG00000063587.12	ZNF275	0.191604033464507	cytosolic	cyt_notsig
ENSG00000063601.12	MTMR1	-0.227040965557088	cytosolic	cyt_notsig
ENSG00000063854.8	HAGH	0.155527591968016	cytosolic	MitoCarta
ENSG00000063978.11	RNF4	-0.183642419173486	cytosolic	cyt_notsig
ENSG00000064012.17	CASP8	-0.878972781518298	cytosolic	MitoCarta
ENSG00000064102.10	ASUN	-0.528219811576092	cytosolic	cyt_notsig
ENSG00000064115.6	TM7SF3	2.34136223330555	membrane	SignalP-TM
ENSG00000064199.2	SPA17	-0.449790487790554	cytosolic	cyt_notsig
ENSG00000064313.7	TAF2	-0.485461848366114	cytosolic	cyt_notsig
ENSG00000064419.9	TNPO3	-0.308839332980094	cytosolic	cyt_notsig
ENSG00000064490.9	RFXANK	-0.157267346821202	cytosolic	cyt_notsig
ENSG00000064545.10	TMEM161A	3.33063790123562	membrane	SignalP-TM
ENSG00000064601.12	CTSA	3.84583307496886	membrane	SignalP-noTM-only
ENSG00000064607.12	SUGP2	-0.0431019739849489	cytosolic	cyt_notsig
ENSG00000064651.9	SLC12A2	3.22706732057928	membrane	TMhelix-only
ENSG00000064652.6	SNX24	-0.587153581053524	cytosolic	cyt_notsig
ENSG00000064655.14	EYA2	-0.426081211962278	cytosolic	cyt_notsig
ENSG00000064666.10	CNN2	-0.221803691172851	cytosolic	cyt_notsig
ENSG00000064703.7	DDX20	-0.715939821767787	cytosolic	cyt_notsig
ENSG00000064726.5	BTBD1	-0.533939194250584	cytosolic	cyt_notsig
ENSG00000064763.6	FAR2	-0.686341902928043	cytosolic	TMhelix-only
ENSG00000064932.11	SBNO2	0.155478240725667	cytosolic	cyt_notsig
ENSG00000064933.12	PMS1	-0.281553844374717	cytosolic	cyt_notsig
ENSG00000064961.14	HMG20B	0.0969442263332184	cytosolic	cyt_notsig
ENSG00000064995.12	TAF11	-0.279332445796298	cytosolic	cyt_notsig
ENSG00000064999.12	ANKS1A	-0.53005833438023	cytosolic	cyt_notsig
ENSG00000065000.11	AP3D1	-0.264465776554194	cytosolic	cyt_notsig
ENSG00000065029.10	ZNF76	-0.381148272534209	cytosolic	cyt_notsig
ENSG00000065054.9	SLC9A3R2	-0.233121635067129	cytosolic	cyt_notsig
ENSG00000065057.3	NTHL1	-0.557202704277827	cytosolic	MitoCarta
ENSG00000065060.12	UHRF1BP1	-0.220133225290862	cytosolic	cyt_notsig
ENSG00000065135.7	GNAI3	-0.248326016952299	cytosolic	cyt_notsig
ENSG00000065150.14	IPO5	-0.591787793504528	cytosolic	cyt_notsig
ENSG00000065154.7	OAT	-1.01506323017258	cytosolic	MitoCarta
ENSG00000065183.11	WDR3	-1.23440189228424	cytosolic	cyt_notsig
ENSG00000065243.14	PKN2	0.042167383720983	cytosolic	cyt_notsig
ENSG00000065268.6	WDR18	-0.239533093096289	cytosolic	cyt_notsig
ENSG00000065320.4	NTN1	3.35737012399192	membrane	SignalP-TM
ENSG00000065328.12	MCM10	-1.07998373717632	cytosolic	cyt_notsig
ENSG00000065427.10	KARS	-0.818402954230003	cytosolic	MitoCarta
ENSG00000065457.6	ADAT1	0.330465670475647	cytosolic	cyt_notsig
ENSG00000065518.7	NDUFB4	-0.0360432653223062	cytosolic	TailAnchored
ENSG00000065526.6	SPEN	0.438633496124955	cytosolic	cyt_notsig
ENSG00000065548.13	ZC3H15	-0.953470291601089	cytosolic	cyt_notsig
ENSG00000065559.10	MAP2K4	-0.119785629321285	cytosolic	cyt_notsig
ENSG00000065600.8	TMEM206	2.88426442132311	membrane	TMhelix-only
ENSG00000065613.9	SLK	-0.618693778423354	cytosolic	cyt_notsig
ENSG00000065615.9	CYB5R4	-0.406710193698258	cytosolic	cyt_notsig
ENSG00000065665.16	SEC61A2	2.87137869571036	membrane	TMhelix-only
ENSG00000065802.7	ASB1	-0.138249220415234	cytosolic	cyt_notsig
ENSG00000065809.9	FAM107B	-0.341910852262514	cytosolic	cyt_notsig
ENSG00000065833.7	ME1	-0.567962718967917	cytosolic	MitoCarta
ENSG00000065882.11	TBC1D1	-0.245883655439016	cytosolic	cyt_notsig
ENSG00000065911.7	MTHFD2	-0.550075670897802	cytosolic	MitoCarta
ENSG00000065923.5	SLC9A7	2.92684139678968	membrane	SignalP-TM
ENSG00000065978.13	YBX1	-1.80071355692017	cytosolic	cyt_notsig
ENSG00000066027.7	PPP2R5A	-0.0970428508581211	cytosolic	cyt_notsig
ENSG00000066044.9	ELAVL1	-0.476096572107292	cytosolic	cyt_notsig
ENSG00000066084.8	DIP2B	-0.694922897910062	cytosolic	cyt_notsig
ENSG00000066117.10	SMARCD1	-0.0181242473848776	cytosolic	cyt_notsig
ENSG00000066135.8	KDM4A	-0.660787549905076	cytosolic	cyt_notsig
ENSG00000066136.15	NFYC	-0.0835336183563127	cytosolic	cyt_notsig
ENSG00000066248.10	NGEF	-0.096307821305188	cytosolic	cyt_notsig
ENSG00000066322.8	ELOVL1	3.13933972495774	membrane	TMhelix-only
ENSG00000066379.10	ZNRD1	-0.273536603162441	cytosolic	cyt_notsig
ENSG00000066427.17	ATXN3	-0.624284109200481	cytosolic	cyt_notsig
ENSG00000066455.8	GOLGA5	0.0920276293788481	cytosolic	TailAnchored
ENSG00000066468.16	FGFR2	2.75318195219682	membrane	SignalP-TM
ENSG00000066557.5	LRRC40	-1.05977354244339	cytosolic	cyt_notsig
ENSG00000066583.7	ISOC1	-0.353019116158238	cytosolic	cyt_notsig
ENSG00000066629.12	EML1	-0.37353258016685	cytosolic	cyt_notsig
ENSG00000066651.13	TRMT11	-0.317090687704705	cytosolic	MitoCarta
ENSG00000066654.8	THUMPD1	-0.55870982583513	cytosolic	cyt_notsig
ENSG00000066697.10	MSANTD3	-0.201627662086822	cytosolic	cyt_notsig
ENSG00000066855.11	MTFR1	-0.339172273218379	cytosolic	MitoCarta
ENSG00000066926.6	FECH	-0.325196394627757	cytosolic	MitoCarta
ENSG00000066933.11	MYO9A	-0.184129474766618	cytosolic	cyt_notsig
ENSG00000067057.12	PFKP	-0.624168334686485	cytosolic	cyt_notsig
ENSG00000067064.6	IDI1	-0.782226462528833	cytosolic	MitoCarta
ENSG00000067141.12	NEO1	3.50151632380713	membrane	TMhelix-only
ENSG00000067167.3	TRAM1	1.90969947075203	membrane	TMhelix-only
ENSG00000067177.10	PHKA1	-0.205595673218271	cytosolic	cyt_notsig
ENSG00000067182.3	TNFRSF1A	3.45127666665217	membrane	SignalP-TM
ENSG00000067225.13	PKM	-1.05207252001245	cytosolic	cyt_notsig
ENSG00000067334.9	DNTTIP2	-1.38146802212118	cytosolic	cyt_notsig
ENSG00000067365.10	METTL22	0.494665798264458	cytosolic	cyt_notsig
ENSG00000067369.9	TP53BP1	-0.704472548994386	cytosolic	cyt_notsig
ENSG00000067445.16	TRO	0.0416469180106894	cytosolic	cyt_notsig
ENSG00000067533.5	RRP15	-0.646951029059491	cytosolic	cyt_notsig
ENSG00000067560.6	RHOA	-0.178654100512594	cytosolic	cyt_notsig
ENSG00000067596.6	DHX8	-1.07722750583815	cytosolic	cyt_notsig
ENSG00000067606.11	PRKCZ	-0.369191466099657	cytosolic	cyt_notsig
ENSG00000067704.8	IARS2	-0.0269526591190139	cytosolic	MitoCarta
ENSG00000067829.14	IDH3G	-0.593918504399551	cytosolic	MitoCarta
ENSG00000067955.9	CBFB	-0.169693103913519	cytosolic	cyt_notsig
ENSG00000067992.8	PDK3	-0.154141420042389	cytosolic	MitoCarta
ENSG00000068001.9	HYAL2	3.40773224147005	membrane	SignalP-noTM-only
ENSG00000068028.13	RASSF1	-0.0365990131261154	cytosolic	cyt_notsig
ENSG00000068078.13	FGFR3	2.45217675177258	membrane	SignalP-TM
ENSG00000068097.10	HEATR6	-0.013522692919399	cytosolic	cyt_notsig
ENSG00000068120.10	COASY	-0.116532892110775	cytosolic	SignalP-noTM-only
ENSG00000068137.10	PLEKHH3	0.140513262785049	cytosolic	cyt_notsig
ENSG00000068305.13	MEF2A	-0.380338402100228	cytosolic	cyt_notsig
ENSG00000068308.9	OTUD5	-0.51419530562063	cytosolic	cyt_notsig
ENSG00000068323.12	TFE3	-0.165759040072512	cytosolic	cyt_notsig
ENSG00000068366.15	ACSL4	-0.721099228498831	cytosolic	MitoCarta
ENSG00000068383.14	INPP5A	-0.359165279483897	cytosolic	cyt_notsig
ENSG00000068394.9	GPKOW	-0.753087983888081	cytosolic	cyt_notsig
ENSG00000068400.9	GRIPAP1	-0.736889845221982	cytosolic	cyt_notsig
ENSG00000068438.10	FTSJ1	-0.151060056792148	cytosolic	cyt_notsig
ENSG00000068489.8	PRR11	-0.236314897940127	cytosolic	cyt_notsig
ENSG00000068650.14	ATP11A	2.97279759247211	membrane	TMhelix-only
ENSG00000068697.6	LAPTM4A	3.83113249774663	membrane	TMhelix-only
ENSG00000068745.10	IP6K2	-0.3673262835024	cytosolic	cyt_notsig
ENSG00000068793.13	CYFIP1	-0.366676252848912	cytosolic	cyt_notsig
ENSG00000068796.12	KIF2A	-0.605907675524367	cytosolic	cyt_notsig
ENSG00000068878.10	PSME4	-0.220630457985867	cytosolic	cyt_notsig
ENSG00000068885.10	IFT80	-0.391879426041267	cytosolic	cyt_notsig
ENSG00000068903.15	SIRT2	0.00729320470493152	cytosolic	cyt_notsig
ENSG00000068912.9	ERLEC1	2.06162040867388	membrane	SignalP-noTM-only
ENSG00000069248.9	NUP133	-1.13352419653368	cytosolic	cyt_notsig
ENSG00000069275.12	NUCKS1	-0.883901334449502	cytosolic	cyt_notsig
ENSG00000069329.11	VPS35	-0.567361027449213	cytosolic	cyt_notsig
ENSG00000069345.7	DNAJA2	-1.10328484426812	cytosolic	cyt_notsig
ENSG00000069509.5	FUNDC1	-0.0157897451229831	cytosolic	MitoCarta
ENSG00000069849.6	ATP1B3	3.1915815169208	membrane	TMhelix-only
ENSG00000069869.11	NEDD4	-0.204797779183664	cytosolic	cyt_notsig
ENSG00000069956.7	MAPK6	-0.506692570663332	cytosolic	cyt_notsig
ENSG00000069966.14	GNB5	-0.55358388088685	cytosolic	cyt_notsig
ENSG00000069998.8	CECR5	-0.342387376415409	cytosolic	SignalP-noTM-only
ENSG00000070010.14	UFD1L	-0.552704293957924	cytosolic	cyt_notsig
ENSG00000070018.4	LRP6	1.92367202255965	membrane	SignalP-TM
ENSG00000070061.10	IKBKAP	-0.952684654590524	cytosolic	cyt_notsig
ENSG00000070081.11	NUCB2	2.55980930849988	membrane	SignalP-TM
ENSG00000070087.9	PFN2	-0.204138981308205	cytosolic	cyt_notsig
ENSG00000070367.11	EXOC5	-0.326008230383154	cytosolic	cyt_notsig
ENSG00000070413.14	DGCR2	3.91579074918362	membrane	SignalP-TM
ENSG00000070444.10	MNT	0.029409453135905	cytosolic	cyt_notsig
ENSG00000070476.10	ZXDC	0.213067135739707	cytosolic	cyt_notsig
ENSG00000070495.10	JMJD6	-0.775132131772966	cytosolic	cyt_notsig
ENSG00000070501.7	POLB	-0.532150694314285	cytosolic	cyt_notsig
ENSG00000070610.10	GBA2	-0.0959109512326349	cytosolic	cyt_notsig
ENSG00000070669.12	ASNS	-0.783742385727221	cytosolic	cyt_notsig
ENSG00000070718.7	AP3M2	-0.288713931687492	cytosolic	cyt_notsig
ENSG00000070756.9	PABPC1	-0.0142219607450175	cytosolic	cyt_notsig
ENSG00000070761.3	C16orf80	-0.35591355120549	cytosolic	cyt_notsig
ENSG00000070770.4	CSNK2A2	-0.263943815585519	cytosolic	cyt_notsig
ENSG00000070785.12	EIF2B3	-0.758419079326251	cytosolic	cyt_notsig
ENSG00000070814.13	TCOF1	-0.505563196843542	cytosolic	cyt_notsig
ENSG00000070831.11	CDC42	-0.487404969457754	cytosolic	cyt_notsig
ENSG00000070886.6	EPHA8	2.42372339915351	membrane	SignalP-noTM-only
ENSG00000070950.5	RAD18	-0.234052374376497	cytosolic	cyt_notsig
ENSG00000070961.10	ATP2B1	2.78258339128658	membrane	TMhelix-only
ENSG00000071051.9	NCK2	-0.215424658292581	cytosolic	cyt_notsig
ENSG00000071054.11	MAP4K4	-0.533797038258727	cytosolic	cyt_notsig
ENSG00000071082.6	RPL31	-0.706405774444248	cytosolic	cyt_notsig
ENSG00000071127.12	WDR1	-0.637002640123291	cytosolic	cyt_notsig
ENSG00000071243.11	ING3	-0.277916525240813	cytosolic	cyt_notsig
ENSG00000071246.6	VASH1	-0.0196672119442908	cytosolic	cyt_notsig
ENSG00000071539.9	TRIP13	-0.100055205359432	cytosolic	cyt_notsig
ENSG00000071553.12	ATP6AP1	4.43306816878245	membrane	SignalP-TM
ENSG00000071564.10	TCF3	0.00347861396038979	cytosolic	cyt_notsig
ENSG00000071575.7	TRIB2	0.0715419175486235	cytosolic	cyt_notsig
ENSG00000071626.12	DAZAP1	-0.490412527382523	cytosolic	cyt_notsig
ENSG00000071655.13	MBD3	-0.0657746923468232	cytosolic	cyt_notsig
ENSG00000071794.11	HLTF	-1.52039719456346	cytosolic	cyt_notsig
ENSG00000071859.10	FAM50A	-0.752282350133136	cytosolic	cyt_notsig
ENSG00000071894.10	CPSF1	-0.5557010935697	cytosolic	cyt_notsig
ENSG00000071994.6	PDCD2	-0.0201702651113013	cytosolic	cyt_notsig
ENSG00000072041.12	SLC6A15	2.78375740868916	membrane	TMhelix-only
ENSG00000072042.8	RDH11	3.33644767746811	membrane	SignalP-noTM-only
ENSG00000072062.9	PRKACA	-0.095282372388058	cytosolic	cyt_notsig
ENSG00000072110.9	ACTN1	-1.42602762758519	cytosolic	cyt_notsig
ENSG00000072134.11	EPN2	-0.177002220961065	cytosolic	cyt_notsig
ENSG00000072135.8	PTPN18	0.0122710282934886	cytosolic	cyt_notsig
ENSG00000072210.14	ALDH3A2	-0.50681854483379	cytosolic	MitoCarta
ENSG00000072274.8	TFRC	2.65370570440477	membrane	TMhelix-only
ENSG00000072310.12	SREBF1	2.97863377594186	membrane	mem_notsig
ENSG00000072364.8	AFF4	-0.385715213130883	cytosolic	cyt_notsig
ENSG00000072401.10	UBE2D1	-0.150952666018223	cytosolic	cyt_notsig
ENSG00000072501.13	SMC1A	-0.63197958043956	cytosolic	cyt_notsig
ENSG00000072506.8	HSD17B10	-0.414937216675848	cytosolic	MitoCarta
ENSG00000072518.16	MARK2	-0.341135896706227	cytosolic	cyt_notsig
ENSG00000072571.15	HMMR	-0.0499946811257685	cytosolic	cyt_notsig
ENSG00000072609.13	CHFR	-0.0685312300741849	cytosolic	cyt_notsig
ENSG00000072682.14	P4HA2	3.60559326335299	membrane	SignalP-noTM-only
ENSG00000072736.14	NFATC3	-0.234991470700972	cytosolic	cyt_notsig
ENSG00000072756.12	TRNT1	-0.40354412326251	cytosolic	MitoCarta
ENSG00000072778.15	ACADVL	-0.149523419616059	cytosolic	MitoCarta
ENSG00000072803.13	FBXW11	-0.41419932538162	cytosolic	cyt_notsig
ENSG00000072832.10	CRMP1	-0.412138928333512	cytosolic	cyt_notsig
ENSG00000072849.6	DERL2	2.20649229035812	membrane	TMhelix-only
ENSG00000072864.8	NDE1	-0.0745630137308591	cytosolic	cyt_notsig
ENSG00000072958.4	AP1M1	-0.308417680830648	cytosolic	cyt_notsig
ENSG00000073008.10	PVR	3.66985857613089	membrane	SignalP-TM
ENSG00000073009.8	IKBKG	-0.631965472742655	cytosolic	cyt_notsig
ENSG00000073050.7	XRCC1	-0.693303054571359	cytosolic	cyt_notsig
ENSG00000073060.11	SCARB1	3.24779424800726	membrane	TMhelix-only
ENSG00000073111.9	MCM2	-1.32336479167721	cytosolic	cyt_notsig
ENSG00000073169.9	SELO	0.273813471004063	cytosolic	MitoCarta
ENSG00000073350.9	LLGL2	-0.0928037651101436	cytosolic	cyt_notsig
ENSG00000073417.10	PDE8A	-0.206302513327487	cytosolic	cyt_notsig
ENSG00000073536.13	NLE1	-0.3731382638302	cytosolic	cyt_notsig
ENSG00000073578.12	SDHA	-0.633006400386476	cytosolic	MitoCarta
ENSG00000073584.14	SMARCE1	-0.52552689009665	cytosolic	cyt_notsig
ENSG00000073614.7	KDM5A	-0.545160308040409	cytosolic	cyt_notsig
ENSG00000073712.9	FERMT2	-0.871468911112172	cytosolic	cyt_notsig
ENSG00000073792.11	IGF2BP2	-0.538076366372665	cytosolic	cyt_notsig
ENSG00000073803.9	MAP3K13	-0.353059911386603	cytosolic	cyt_notsig
ENSG00000073921.13	PICALM	-0.789566813037329	cytosolic	cyt_notsig
ENSG00000073969.14	NSF	-1.02595199125291	cytosolic	cyt_notsig
ENSG00000074071.9	MRPS34	0.115061465860606	cytosolic	MitoCarta
ENSG00000074201.4	CLNS1A	-0.869098004405918	cytosolic	cyt_notsig
ENSG00000074219.9	TEAD2	-0.0642410643948318	cytosolic	cyt_notsig
ENSG00000074266.13	EED	-0.801987852555588	cytosolic	cyt_notsig
ENSG00000074319.8	TSG101	-0.352194971822039	cytosolic	cyt_notsig
ENSG00000074356.12	C17orf85	-0.405772934165544	cytosolic	cyt_notsig
ENSG00000074582.8	BCS1L	-0.217667290001682	cytosolic	MitoCarta
ENSG00000074603.14	DPP8	-0.172384131911906	cytosolic	cyt_notsig
ENSG00000074695.5	LMAN1	3.0375456728086	membrane	SignalP-TM
ENSG00000074696.8	PTPLAD1	3.88384591314891	membrane	TMhelix-only
ENSG00000074755.10	ZZEF1	0.144794573910828	cytosolic	cyt_notsig
ENSG00000074800.9	ENO1	-0.933245482944768	cytosolic	cyt_notsig
ENSG00000074842.3	C19orf10	3.23153279395411	membrane	SignalP-noTM-only
ENSG00000074935.9	TUBE1	0.218076670604365	cytosolic	cyt_notsig
ENSG00000075089.5	ACTR6	-1.05779938004236	cytosolic	cyt_notsig
ENSG00000075131.5	TIPIN	-0.768449492047895	cytosolic	cyt_notsig
ENSG00000075142.9	SRI	-0.0349588991916885	cytosolic	cyt_notsig
ENSG00000075151.15	EIF4G3	-0.914750694421332	cytosolic	cyt_notsig
ENSG00000075188.4	NUP37	-0.945273332225304	cytosolic	cyt_notsig
ENSG00000075218.14	GTSE1	-0.175173453882826	cytosolic	cyt_notsig
ENSG00000075234.12	TTC38	-0.202565948099639	cytosolic	cyt_notsig
ENSG00000075239.9	ACAT1	-0.410987409800396	cytosolic	MitoCarta
ENSG00000075292.14	ZNF638	-0.641240812964299	cytosolic	cyt_notsig
ENSG00000075336.7	TIMM21	1.39306742930192	NA	MitoCarta
ENSG00000075340.18	ADD2	-0.441759336785033	cytosolic	cyt_notsig
ENSG00000075407.13	ZNF37A	0.0209960264497437	cytosolic	cyt_notsig
ENSG00000075413.13	MARK3	-0.347858414500412	cytosolic	cyt_notsig
ENSG00000075415.8	SLC25A3	-0.351945813654896	cytosolic	TMhelix-only
ENSG00000075618.13	FSCN1	-0.506082991547837	cytosolic	cyt_notsig
ENSG00000075624.9	ACTB	-0.263343857194541	cytosolic	cyt_notsig
ENSG00000075702.12	WDR62	-0.0925882491747498	cytosolic	cyt_notsig
ENSG00000075711.16	DLG1	0.0110973063529598	cytosolic	cyt_notsig
ENSG00000075785.8	RAB7A	-0.38146563877689	cytosolic	cyt_notsig
ENSG00000075790.6	BCAP29	2.81096828230942	membrane	TMhelix-only
ENSG00000075856.7	SART3	-0.721476113222296	cytosolic	cyt_notsig
ENSG00000075914.8	EXOSC7	-0.0506190317609151	cytosolic	cyt_notsig
ENSG00000075945.8	KIFAP3	-0.619630434708587	cytosolic	cyt_notsig
ENSG00000075975.11	MKRN2	-0.524777903206785	cytosolic	cyt_notsig
ENSG00000076003.4	MCM6	-1.15031717556321	cytosolic	cyt_notsig
ENSG00000076043.5	REXO2	-0.385795154231163	cytosolic	MitoCarta
ENSG00000076053.6	RBM7	-0.381624003701066	cytosolic	cyt_notsig
ENSG00000076108.7	BAZ2A	-0.491483545095807	cytosolic	cyt_notsig
ENSG00000076242.10	MLH1	-0.729401793370817	cytosolic	MitoCarta
ENSG00000076248.6	UNG	-0.574333046526742	cytosolic	MitoCarta
ENSG00000076351.8	SLC46A1	3.99350880820375	membrane	TMhelix-only
ENSG00000076382.12	SPAG5	-0.340237829452356	cytosolic	cyt_notsig
ENSG00000076513.12	ANKRD13A	-0.201206993241864	cytosolic	cyt_notsig
ENSG00000076554.11	TPD52	-0.501231492826902	cytosolic	cyt_notsig
ENSG00000076650.2	GPATCH1	-0.294810836136975	cytosolic	cyt_notsig
ENSG00000076685.14	NT5C2	-0.766957681655534	cytosolic	cyt_notsig
ENSG00000076706.10	MCAM	3.9103107305002	membrane	SignalP-TM
ENSG00000076716.7	GPC4	3.74785213649598	membrane	SignalP-noTM-only
ENSG00000076924.7	XAB2	-1.01659145341607	cytosolic	cyt_notsig
ENSG00000076928.13	ARHGEF1	-0.648508164401077	cytosolic	cyt_notsig
ENSG00000076944.10	STXBP2	-0.0453295465247029	cytosolic	cyt_notsig
ENSG00000076984.13	MAP2K7	-0.522408371923743	cytosolic	cyt_notsig
ENSG00000077044.5	DGKD	-0.180347977279071	cytosolic	cyt_notsig
ENSG00000077097.9	TOP2B	-1.09490037225084	cytosolic	cyt_notsig
ENSG00000077147.10	TM9SF3	3.42587883115962	membrane	SignalP-TM
ENSG00000077152.5	UBE2T	-0.529657194289789	cytosolic	cyt_notsig
ENSG00000077232.12	DNAJC10	2.4246254260063	membrane	TMhelix-only
ENSG00000077235.13	GTF3C1	-0.313183791616648	cytosolic	cyt_notsig
ENSG00000077254.10	USP33	-0.42724480648737	cytosolic	cyt_notsig
ENSG00000077312.4	SNRPA	-0.31430893945913	cytosolic	cyt_notsig
ENSG00000077348.4	EXOSC5	0.0105577395442907	cytosolic	cyt_notsig
