gene_id	Symbol	tc_CDS	tc_CDS_norm	tpm_cutoff	localization_cat	Annotation
ENSG00000073670.9	ADAM11	4.5	0.733496332518337	6.135	membrane	protein_coding
ENSG00000073792.11	IGF2BP2	5.5	0.232067510548523	23.7	cytosolic	protein_coding
ENSG00000073921.13	PICALM	10.5	0.325581395348837	32.25	cytosolic	protein_coding
ENSG00000074071.9	MRPS34	27.5	0.0810325013996523	339.37	cytosolic	protein_coding
ENSG00000074181.4	NOTCH3	130	31.8237454100367	4.085	membrane	protein_coding
ENSG00000074201.4	CLNS1A	20.5	0.0820541557427902	249.835	cytosolic	protein_coding
ENSG00000074319.8	TSG101	16.5	0.294853466761973	55.96	cytosolic	protein_coding
ENSG00000074410.9	CA12	62	7.35032602252519	8.435	membrane	protein_coding
ENSG00000074621.9	SLC24A1	6.5	1.1754068716094	5.53	membrane	protein_coding
ENSG00000074695.5	LMAN1	378	9.81308411214953	38.52	membrane	protein_coding
ENSG00000074696.8	PTPLAD1	601	3.11503874361832	192.935	membrane	protein_coding
ENSG00000074755.10	ZZEF1	9	0.861656294877932	10.445	cytosolic	protein_coding
ENSG00000074800.9	ENO1	1224	0.585819716853804	2089.38	cytosolic	protein_coding
ENSG00000074842.3	C19orf10	53	0.451736629021948	117.325	membrane	protein_coding
ENSG00000075089.5	ACTR6	26	0.310392168566824	83.765	cytosolic	protein_coding
ENSG00000075131.5	TIPIN	5.5	0.0893582453290008	61.55	cytosolic	protein_coding
ENSG00000075151.15	EIF4G3	35	0.920810313075507	38.01	cytosolic	protein_coding
ENSG00000075218.14	GTSE1	6	0.21375133594585	28.07	cytosolic	protein_coding
ENSG00000075223.9	SEMA3C	97	20.5291005291005	4.725	membrane	protein_coding
ENSG00000075234.12	TTC38	4.5	0.225338007010516	19.97	cytosolic	protein_coding
ENSG00000075239.9	ACAT1	9	0.0812934694246229	110.71	cytosolic	protein_coding
ENSG00000075275.12	CELSR1	26	3.36569579288026	7.725	membrane	protein_coding
ENSG00000075415.8	SLC25A3	232	0.37477384337038	619.04	cytosolic	protein_coding
ENSG00000075420.8	FNDC3B	15	4.36046511627907	3.44	cytosolic	protein_coding
ENSG00000075568.12	TMEM131	88	13.2330827067669	6.65	membrane	protein_coding
ENSG00000075618.13	FSCN1	37	0.531838436107518	69.57	cytosolic	protein_coding
ENSG00000075624.9	ACTB	803.5	1.15884130292126	693.365	cytosolic	protein_coding
ENSG00000075790.6	BCAP29	50.5	1.8579838116262	27.18	membrane	protein_coding
ENSG00000075945.8	KIFAP3	15	1.12359550561798	13.35	cytosolic	protein_coding
ENSG00000076003.4	MCM6	90	1.50225338007011	59.91	cytosolic	protein_coding
ENSG00000076108.7	BAZ2A	23.5	0.715155203895314	32.86	cytosolic	protein_coding
ENSG00000076248.6	UNG	51.5	0.419620304733969	122.73	cytosolic	protein_coding
ENSG00000076356.6	PLXNA2	11	2.80970625798212	3.915	membrane	protein_coding
ENSG00000076382.12	SPAG5	42	0.745209368346345	56.36	cytosolic	protein_coding
ENSG00000076685.14	NT5C2	17.5	0.549191903342225	31.865	cytosolic	protein_coding
ENSG00000076706.10	MCAM	50	3.24254215304799	15.42	membrane	protein_coding
ENSG00000076716.7	GPC4	235	11.8120130686102	19.895	membrane	protein_coding
ENSG00000076770.10	MBNL3	13	2.22412318220701	5.845	cytosolic	protein_coding
ENSG00000076924.7	XAB2	6.5	0.265035677879715	24.525	cytosolic	protein_coding
ENSG00000077097.9	TOP2B	9	0.21339656194428	42.175	cytosolic	protein_coding
ENSG00000077147.10	TM9SF3	3091.5	48.2293291731669	64.1	membrane	protein_coding
ENSG00000077152.5	UBE2T	29.5	0.183110393842525	161.105	cytosolic	protein_coding
ENSG00000077232.12	DNAJC10	87	3.91627278865631	22.215	membrane	protein_coding
ENSG00000077235.13	GTF3C1	109	1.86245194361384	58.525	cytosolic	protein_coding
ENSG00000077312.4	SNRPA	201.5	1.28290835004616	157.065	cytosolic	protein_coding
ENSG00000077348.4	EXOSC5	11	0.0941619585687382	116.82	cytosolic	protein_coding
ENSG00000077454.11	LRCH4	6	0.596125186289121	10.065	cytosolic	protein_coding
ENSG00000077514.4	POLD3	5.5	0.344180225281602	15.98	cytosolic	protein_coding
ENSG00000077549.13	CAPZB	13	0.0878675228117607	147.95	cytosolic	protein_coding
ENSG00000077585.9	GPR137B	185	18.5277916875313	9.985	membrane	protein_coding
ENSG00000077721.11	UBE2A	19	0.278164116828929	68.305	cytosolic	protein_coding
ENSG00000077782.15	FGFR1	30.5	0.971337579617834	31.4	membrane	protein_coding
ENSG00000077942.13	FBLN1	166.5	10.0422195416164	16.58	membrane	protein_coding
ENSG00000077943.7	ITGA8	5	0.718390804597701	6.96	membrane	protein_coding
ENSG00000078140.9	UBE2K	5	0.0981450583963097	50.945	cytosolic	protein_coding
ENSG00000078369.13	GNB1	169.5	0.906465586394994	186.99	cytosolic	protein_coding
ENSG00000078618.15	NRD1	13.5	0.21330383946911	63.29	cytosolic	protein_coding
ENSG00000078668.9	VDAC3	7	0.0296509657743138	236.08	cytosolic	protein_coding
ENSG00000078808.12	SDF4	193.5	2.12649046650915	90.995	membrane	protein_coding
ENSG00000079101.12	CLUL1	5	3.93700787401575	1.27	cytosolic	protein_coding
ENSG00000079215.9	SLC1A3	60.5	3.3555185801442	18.03	membrane	protein_coding
ENSG00000079246.11	XRCC5	256.5	1.89852337071167	135.105	cytosolic	protein_coding
ENSG00000079332.10	SAR1A	21.5	0.40661938534279	52.875	cytosolic	protein_coding
ENSG00000079335.13	CDC14A	7	1.16279069767442	6.02	cytosolic	protein_coding
ENSG00000079459.8	FDFT1	6.5	0.0663773295889711	97.925	cytosolic	protein_coding
ENSG00000079462.3	PAFAH1B3	14	0.149925037481259	93.38	cytosolic	protein_coding
ENSG00000079616.8	KIF22	5	0.0451956973696104	110.63	cytosolic	protein_coding
ENSG00000079691.15	LRRC16A	2.5	0.320102432778489	7.81	cytosolic	protein_coding
ENSG00000079785.10	DDX1	6.5	0.10170552339227	63.91	cytosolic	protein_coding
ENSG00000079805.12	DNM2	35	0.506879073135409	69.05	cytosolic	protein_coding
ENSG00000079819.12	EPB41L2	73	1.72842429264828	42.235	cytosolic	protein_coding
ENSG00000079931.10	MOXD1	158.5	6.38597904915391	24.82	membrane	protein_coding
ENSG00000079950.9	STX7	23.5	0.677428653790718	34.69	cytosolic	protein_coding
ENSG00000080189.10	SLC35C2	106	3.2495401594114	32.62	membrane	protein_coding
ENSG00000080298.11	RFX3	7	5.26315789473684	1.33	cytosolic	protein_coding
ENSG00000080345.13	RIF1	29.5	3.99188092016238	7.39	cytosolic	protein_coding
ENSG00000080603.12	SRCAP	9.5	0.29136635485355	32.605	cytosolic	protein_coding
ENSG00000080824.14	HSP90AA1	473.5	0.797688640307283	593.59	cytosolic	protein_coding
ENSG00000080839.7	RBL1	18.5	2.18805440567711	8.455	cytosolic	protein_coding
ENSG00000081059.15	TCF7	6.5	0.627413127413127	10.36	cytosolic	protein_coding
ENSG00000081087.10	OSTM1	220	11.6648992576882	18.86	membrane	protein_coding
ENSG00000081177.14	EXD2	46.5	3.33094555873925	13.96	membrane	protein_coding
ENSG00000081479.8	LRP2	84	11.7564730580826	7.145	membrane	protein_coding
ENSG00000081791.4	KIAA0141	13.5	0.583027423882531	23.155	cytosolic	protein_coding
ENSG00000081985.6	IL12RB2	14	3.2979976442874	4.245	membrane	protein_coding
ENSG00000082212.7	ME2	5	0.0977612669860201	51.145	cytosolic	protein_coding
ENSG00000082397.11	EPB41L3	9	0.250173731758165	35.975	cytosolic	protein_coding
ENSG00000082515.12	MRPL22	4.5	0.0530910806984427	84.76	cytosolic	protein_coding
ENSG00000082516.8	GEMIN5	6.5	0.355871886120996	18.265	cytosolic	protein_coding
ENSG00000082641.11	NFE2L1	110.5	2.19747439594312	50.285	membrane	protein_coding
ENSG00000082701.10	GSK3B	22.5	1.61637931034483	13.92	cytosolic	protein_coding
ENSG00000082781.7	ITGB5	34.5	2.48469571480014	13.885	membrane	protein_coding
ENSG00000082805.15	ERC1	21	1.83246073298429	11.46	cytosolic	protein_coding
ENSG00000082898.12	XPO1	42.5	0.5000882508678	84.985	cytosolic	protein_coding
ENSG00000082996.15	RNF13	13	0.909727081875437	14.29	membrane	protein_coding
ENSG00000083123.10	BCKDHB	8.5	0.463341509948215	18.345	cytosolic	protein_coding
ENSG00000083312.13	TNPO1	9	0.156155114079986	57.635	cytosolic	protein_coding
ENSG00000083444.12	PLOD1	297.5	7.4861600402617	39.74	membrane	protein_coding
ENSG00000083457.7	ITGAE	6.5	0.0401469997838238	161.905	cytosolic	protein_coding
ENSG00000083520.10	DIS3	71.5	4.14973882762623	17.23	cytosolic	protein_coding
ENSG00000083845.4	RPS5	185.5	0.0640529826936092	2896.04	cytosolic	protein_coding
ENSG00000083857.9	FAT1	296	15.3011113982941	19.345	membrane	protein_coding
ENSG00000084070.7	SMAP2	5.5	0.17099331571584	32.165	cytosolic	protein_coding
ENSG00000084073.4	ZMPSTE24	464.5	9.1980198019802	50.5	membrane	protein_coding
ENSG00000084090.9	STARD7	19.5	0.179079805308109	108.89	cytosolic	protein_coding
ENSG00000084234.12	APLP2	1058.5	8.70226497307518	121.635	membrane	protein_coding
ENSG00000084444.9	KIAA1467	327	19.5340501792115	16.74	membrane	protein_coding
ENSG00000084463.3	WBP11	39.5	0.616032439176544	64.12	cytosolic	protein_coding
ENSG00000084623.7	EIF3I	90.5	0.203069604631333	445.66	cytosolic	protein_coding
ENSG00000084676.11	NCOA1	9.5	1.54346060113729	6.155	cytosolic	protein_coding
ENSG00000084733.6	RAB10	7.5	0.191864927091328	39.09	cytosolic	protein_coding
ENSG00000084774.9	CAD	80	2.94496594883122	27.165	cytosolic	protein_coding
ENSG00000085063.10	CD59	26	0.406822093569082	63.91	membrane	protein_coding
ENSG00000085276.13	MECOM	11.5	1.75975516449885	6.535	cytosolic	protein_coding
ENSG00000085377.9	PREP	20.5	0.53735255570118	38.15	cytosolic	protein_coding
ENSG00000085415.11	SEH1L	4.5	0.101637492941841	44.275	cytosolic	protein_coding
ENSG00000085433.11	WDR47	8.5	1.43581081081081	5.92	cytosolic	protein_coding
ENSG00000085491.11	SLC25A24	6.5	0.34965034965035	18.59	cytosolic	protein_coding
ENSG00000085563.10	ABCB1	36.5	3.58018636586562	10.195	membrane	protein_coding
ENSG00000085662.9	AKR1B1	32	0.144209103199639	221.9	cytosolic	protein_coding
ENSG00000085719.7	CPNE3	134.5	3.2366742870894	41.555	cytosolic	protein_coding
ENSG00000085741.8	WNT11	5.5	0.733333333333333	7.5	membrane	protein_coding
ENSG00000085760.10	MTIF2	5	0.217627856365615	22.975	cytosolic	protein_coding
ENSG00000086061.11	DNAJA1	16.5	0.169100691775557	97.575	cytosolic	protein_coding
ENSG00000086062.8	B4GALT1	124.5	8.06347150259067	15.44	membrane	protein_coding
ENSG00000086504.11	MRPL28	4	0.0162552067459108	246.075	cytosolic	protein_coding
ENSG00000086589.7	RBM22	7.5	0.197967533324535	37.885	cytosolic	protein_coding
ENSG00000086598.6	TMED2	46	0.25363917071019	181.36	membrane	protein_coding
ENSG00000086619.9	ERO1LB	34.5	1.88576113692266	18.295	membrane	protein_coding
ENSG00000086666.14	ZFAND6	15.5	0.18208516886931	85.125	cytosolic	protein_coding
ENSG00000086758.11	HUWE1	236.5	2.6993094789705	87.615	cytosolic	protein_coding
ENSG00000087086.9	FTL	9.5	0.0118262168554712	803.3	cytosolic	protein_coding
ENSG00000087087.14	SRRT	8.5	0.134281200631912	63.3	cytosolic	protein_coding
ENSG00000087116.9	ADAMTS2	42.5	10.6649937264743	3.985	membrane	protein_coding
ENSG00000087191.8	PSMC5	8	0.0566431833469041	141.235	cytosolic	protein_coding
ENSG00000087206.12	UIMC1	7.5	0.182615047479912	41.07	cytosolic	protein_coding
ENSG00000087245.8	MMP2	34.5	10.5666156202144	3.265	membrane	protein_coding
ENSG00000087253.7	LPCAT2	67.5	5.90034965034965	11.44	membrane	protein_coding
ENSG00000087263.12	OGFOD1	36.5	0.489308934915209	74.595	cytosolic	protein_coding
ENSG00000087269.11	NOP14	14.5	0.351600387972842	41.24	cytosolic	protein_coding
ENSG00000087274.12	ADD1	13	0.289017341040462	44.98	cytosolic	protein_coding
ENSG00000087301.4	TXNDC16	12.5	1.04997900041999	11.905	membrane	protein_coding
ENSG00000087302.4	C14orf166	3	0.0192295365681687	156.01	cytosolic	protein_coding
ENSG00000087303.12	NID2	352	26.7274107820805	13.17	membrane	protein_coding
ENSG00000087365.10	SF3B2	36	0.276688955499193	130.11	cytosolic	protein_coding
ENSG00000087470.13	DNM1L	26	0.604370060437006	43.02	cytosolic	protein_coding
ENSG00000087995.11	METTL2A	8.5	0.210448130725427	40.39	cytosolic	protein_coding
ENSG00000088035.11	ALG6	75	4.28326670474015	17.51	membrane	protein_coding
ENSG00000088205.8	DDX18	5	0.130753138075314	38.24	cytosolic	protein_coding
ENSG00000088247.11	KHSRP	118	0.40521978021978	291.2	cytosolic	protein_coding
ENSG00000088325.11	TPX2	24.5	0.377503852080123	64.9	cytosolic	protein_coding
ENSG00000088812.13	ATRN	47	5.11703864997278	9.185	membrane	protein_coding
ENSG00000088836.8	SLC4A11	14	6.18101545253863	2.265	membrane	protein_coding
ENSG00000088930.6	XRN2	2	0.0275633958103638	72.56	cytosolic	protein_coding
ENSG00000088986.6	DYNLL1	30	0.0540253378834673	555.295	cytosolic	protein_coding
ENSG00000089009.11	RPL6	224.5	0.0718975180144115	3122.5	cytosolic	protein_coding
ENSG00000089022.9	MAPKAPK5	3.5	0.0885515496521189	39.525	cytosolic	protein_coding
ENSG00000089053.8	ANAPC5	31.5	0.231583590648434	136.02	cytosolic	protein_coding
ENSG00000089057.10	SLC23A2	100	8.72981230903536	11.455	membrane	protein_coding
ENSG00000089154.6	GCN1L1	37	0.712840766785473	51.905	cytosolic	protein_coding
ENSG00000089157.11	RPLP0	323	0.0801760397752589	4028.635	cytosolic	protein_coding
ENSG00000089159.11	PXN	2.5	0.103584006629376	24.135	cytosolic	protein_coding
ENSG00000089220.4	PEBP1	51.5	0.164958360025625	312.2	cytosolic	protein_coding
ENSG00000089280.14	FUS	207.5	0.571893173111375	362.83	cytosolic	protein_coding
ENSG00000089289.11	IGBP1	10	0.170343241631888	58.705	cytosolic	protein_coding
ENSG00000089327.10	FXYD5	494	3.19338052296454	154.695	membrane	protein_coding
ENSG00000089335.16	ZNF302	21.5	0.505050505050505	42.57	cytosolic	protein_coding
ENSG00000089597.12	GANAB	1850	11.0586406838424	167.29	membrane	protein_coding
ENSG00000089685.10	BIRC5	63.5	0.486217457886677	130.6	cytosolic	protein_coding
ENSG00000089693.6	MLF2	35	0.190777281151205	183.46	cytosolic	protein_coding
ENSG00000089737.11	DDX24	21.5	0.261987448973375	82.065	cytosolic	protein_coding
ENSG00000090020.6	SLC9A1	9.5	1.58730158730159	5.985	membrane	protein_coding
ENSG00000090054.9	SPTLC1	122.5	3.77329431695672	32.465	membrane	protein_coding
ENSG00000090060.13	PAPOLA	9	0.0951877313590693	94.55	cytosolic	protein_coding
ENSG00000090061.13	CCNK	17	0.37374958777619	45.485	cytosolic	protein_coding
ENSG00000090273.9	NUDC	7.5	0.0452611568751697	165.705	cytosolic	protein_coding
ENSG00000090372.10	STRN4	28	0.417101147028154	67.13	cytosolic	protein_coding
ENSG00000090447.7	TFAP4	21.5	1.30580018220468	16.465	cytosolic	protein_coding
ENSG00000090487.6	SPG21	2.5	0.0368568480023588	67.83	cytosolic	protein_coding
ENSG00000090520.6	DNAJB11	34.5	0.773716079838529	44.59	membrane	protein_coding
ENSG00000090530.5	LEPREL1	11.5	2.88582183186951	3.985	membrane	protein_coding
ENSG00000090581.5	GNPTG	7.5	0.505561172901921	14.835	membrane	protein_coding
ENSG00000090621.9	PABPC4	24.5	0.15829429817477	154.775	cytosolic	protein_coding
ENSG00000090661.7	CERS4	116.5	7.62684124386252	15.275	membrane	protein_coding
ENSG00000090674.11	MCOLN1	34.5	5.46318289786223	6.315	membrane	protein_coding
ENSG00000090776.5	EFNB1	17	1.30819545979223	12.995	membrane	protein_coding
ENSG00000090861.11	AARS	47.5	0.692773280828411	68.565	cytosolic	protein_coding
ENSG00000090863.7	GLG1	155.5	8.2668793195109	18.81	membrane	protein_coding
ENSG00000090932.6	DLL3	26.5	2.13795885437676	12.395	cytosolic	protein_coding
ENSG00000091039.12	OSBPL8	5	0.248015873015873	20.16	cytosolic	protein_coding
ENSG00000091127.9	PUS7	6	0.185729763194552	32.305	cytosolic	protein_coding
ENSG00000091129.15	NRCAM	172	12.4547429398986	13.81	membrane	protein_coding
ENSG00000091136.9	LAMB1	231	5.55021624219125	41.62	membrane	protein_coding
ENSG00000091317.7	CMTM6	148	3.40974542103444	43.405	membrane	protein_coding
ENSG00000091409.10	ITGA6	45.5	4.70770822555613	9.665	membrane	protein_coding
ENSG00000091483.6	FH	10.5	0.239207198997608	43.895	cytosolic	protein_coding
ENSG00000091490.6	SEL1L3	36.5	4.51453308596166	8.085	membrane	protein_coding
ENSG00000091651.4	ORC6	5.5	0.0803154205607477	68.48	cytosolic	protein_coding
ENSG00000092068.14	SLC7A8	33	4.96613995485327	6.645	membrane	protein_coding
ENSG00000092096.10	SLC22A17	56	18.6356073211314	3.005	membrane	protein_coding
ENSG00000092148.8	HECTD1	8.5	0.387950707439525	21.91	cytosolic	protein_coding
ENSG00000092199.13	HNRNPC	248.5	0.191590082032937	1297.04	cytosolic	protein_coding
ENSG00000092201.5	SUPT16H	58	0.738007380073801	78.59	cytosolic	protein_coding
ENSG00000092421.12	SEMA6A	28.5	3.04324612920448	9.365	membrane	protein_coding
ENSG00000092445.7	TYRO3	15	0.720807304180682	20.81	membrane	protein_coding
ENSG00000092621.7	PHGDH	230.5	0.937792424427357	245.79	cytosolic	protein_coding
ENSG00000092931.7	MFSD11	30	2.25394440270473	13.31	membrane	protein_coding
ENSG00000092964.12	DPYSL2	35.5	2.18596059113301	16.24	cytosolic	protein_coding
ENSG00000093009.5	CDC45	13.5	0.193937652636116	69.61	cytosolic	protein_coding
ENSG00000093010.7	COMT	148.5	1.4506911542031	102.365	membrane	protein_coding
ENSG00000093144.14	ECHDC1	18	0.30413111430261	59.185	cytosolic	protein_coding
ENSG00000093217.5	XYLB	4	1.20845921450151	3.31	cytosolic	protein_coding
ENSG00000094914.8	AAAS	42	0.538461538461538	78	cytosolic	protein_coding
ENSG00000094975.9	SUCO	85	8.49575212393803	10.005	membrane	protein_coding
ENSG00000095002.8	MSH2	11.5	0.390890550645819	29.42	cytosolic	protein_coding
ENSG00000095015.5	MAP3K1	48	14.2222222222222	3.375	cytosolic	protein_coding
ENSG00000095059.11	DHPS	18.5	0.223389482581658	82.815	cytosolic	protein_coding
ENSG00000095139.9	ARCN1	3.5	0.0490849169062478	71.305	cytosolic	protein_coding
ENSG00000095209.7	TMEM38B	164.5	4.66203769307071	35.285	membrane	protein_coding
ENSG00000095319.10	NUP188	39	0.81419624217119	47.9	cytosolic	protein_coding
ENSG00000095596.7	CYP26A1	5	1.85873605947955	2.69	membrane	protein_coding
ENSG00000095713.9	CRTAC1	11.5	4.00696864111498	2.87	membrane	protein_coding
ENSG00000095739.7	BAMBI	29	2.50323694432456	11.585	membrane	protein_coding
ENSG00000095787.17	WAC	87.5	1.5306568704627	57.165	cytosolic	protein_coding
ENSG00000095906.12	NUBP2	7.5	0.0758725341426404	98.85	cytosolic	protein_coding
ENSG00000096093.10	EFHC1	6.5	0.867244829886591	7.495	cytosolic	protein_coding
ENSG00000096384.15	HSP90AB1	1187	1.68658264539138	703.79	cytosolic	protein_coding
ENSG00000096401.7	CDC5L	24	1.35861873761676	17.665	cytosolic	protein_coding
ENSG00000096696.9	DSP	15	0.712927756653992	21.04	cytosolic	protein_coding
ENSG00000096746.13	HNRNPH3	128.5	0.578490073380453	222.13	cytosolic	protein_coding
ENSG00000097046.8	CDC7	5.5	0.143941376602984	38.21	cytosolic	protein_coding
ENSG00000099139.9	PCSK5	19	7.25190839694656	2.62	membrane	protein_coding
ENSG00000099194.5	SCD	444	2.74150226914884	161.955	membrane	protein_coding
ENSG00000099204.14	ABLIM1	5	0.16627868307283	30.07	cytosolic	protein_coding
ENSG00000099219.9	ERMP1	162	12.4233128834356	13.04	membrane	protein_coding
ENSG00000099250.13	NRP1	288.5	30.4485488126649	9.475	membrane	protein_coding
ENSG00000099341.7	PSMD8	222.5	0.476715909456115	466.735	cytosolic	protein_coding
ENSG00000099381.12	SETD1A	5	0.323624595469256	15.45	cytosolic	protein_coding
ENSG00000099783.7	HNRNPM	50	0.207425845260319	241.05	cytosolic	protein_coding
ENSG00000099795.2	NDUFB7	4	0.0101237630027081	395.11	cytosolic	protein_coding
ENSG00000099797.7	TECR	97	0.747418708583757	129.78	membrane	protein_coding
ENSG00000099804.4	CDC34	25	0.396102352847976	63.115	cytosolic	protein_coding
ENSG00000099840.9	IZUMO4	5	3.41296928327645	1.465	cytosolic	protein_coding
ENSG00000099875.10	MKNK2	9.5	0.145126794989306	65.46	cytosolic	protein_coding
ENSG00000099904.11	ZDHHC8	11	0.444264943457189	24.76	membrane	protein_coding
ENSG00000099942.8	CRKL	11	0.209923664122137	52.4	cytosolic	protein_coding
ENSG00000099956.13	SMARCB1	5.5	0.0537004491310291	102.42	cytosolic	protein_coding
ENSG00000099958.10	DERL3	20.5	1.68516235100699	12.165	membrane	protein_coding
ENSG00000099995.14	SF3A1	64.5	1.51337400281558	42.62	cytosolic	protein_coding
ENSG00000099999.10	RNF215	25	2.32991612301957	10.73	membrane	protein_coding
ENSG00000100023.13	PPIL2	15	0.578368999421631	25.935	cytosolic	protein_coding
ENSG00000100029.13	PES1	17	0.202248527749688	84.055	cytosolic	protein_coding
ENSG00000100030.10	MAPK1	45	2.05761316872428	21.87	cytosolic	protein_coding
ENSG00000100083.14	GGA1	8.5	0.21636757031946	39.285	cytosolic	protein_coding
ENSG00000100109.12	TFIP11	4.5	0.38659793814433	11.64	cytosolic	protein_coding
ENSG00000100129.13	EIF3L	32.5	0.0615728548964629	527.83	cytosolic	protein_coding
ENSG00000100138.9	NHP2L1	43.5	0.213953717138431	203.315	cytosolic	protein_coding
ENSG00000100142.10	POLR2F	21	0.108183293408546	194.115	cytosolic	protein_coding
ENSG00000100147.9	CCDC134	4.5	0.5625	8	membrane	protein_coding
ENSG00000100150.12	DEPDC5	3	0.418410041841004	7.17	cytosolic	protein_coding
