gene_id	Symbol	localization_cat	region	par_clip_enrichment
ENSG00000083444.12	PLOD1	membrane	transcript	7.4861600402617
ENSG00000083457.7	ITGAE	cytosolic	transcript	0.0401469997838238
ENSG00000083520.10	DIS3	cytosolic	transcript	4.14973882762623
ENSG00000083845.4	RPS5	cytosolic	transcript	0.110150412287123
ENSG00000083857.9	FAT1	membrane	transcript	15.3011113982941
ENSG00000083937.4	CHMP2B	cytosolic	transcript	0.164835164835165
ENSG00000084070.7	SMAP2	cytosolic	transcript	0.17099331571584
ENSG00000084072.12	PPIE	cytosolic	transcript	0.0967866821525358
ENSG00000084073.4	ZMPSTE24	membrane	transcript	9.1980198019802
ENSG00000084090.9	STARD7	cytosolic	transcript	0.316833501698962
ENSG00000084234.12	APLP2	membrane	transcript	11.0042339787068
ENSG00000084444.9	KIAA1467	membrane	transcript	19.5340501792115
ENSG00000084463.3	WBP11	cytosolic	transcript	0.709606986899563
ENSG00000084623.7	EIF3I	cytosolic	transcript	0.203069604631333
ENSG00000084733.6	RAB10	cytosolic	transcript	3.03146584804298
ENSG00000084774.9	CAD	cytosolic	transcript	2.94496594883122
ENSG00000085063.10	CD59	membrane	transcript	0.47723360976373
ENSG00000085231.9	TAF9	cytosolic	transcript	0.057191878753217
ENSG00000085377.9	PREP	cytosolic	transcript	0.53735255570118
ENSG00000085415.11	SEH1L	cytosolic	transcript	0.158102766798419
ENSG00000085491.11	SLC25A24	cytosolic	transcript	0.34965034965035
ENSG00000085563.10	ABCB1	membrane	transcript	3.58018636586562
ENSG00000085662.9	AKR1B1	cytosolic	transcript	0.173501577287066
ENSG00000085719.7	CPNE3	cytosolic	transcript	3.58560943328119
ENSG00000085760.10	MTIF2	cytosolic	transcript	0.217627856365615
ENSG00000085871.4	MGST2	membrane	transcript	0.202780996523754
ENSG00000085998.9	POMGNT1	membrane	transcript	0.14201663623453
ENSG00000086061.11	DNAJA1	cytosolic	transcript	0.169100691775557
ENSG00000086062.8	B4GALT1	membrane	transcript	8.06347150259067
ENSG00000086232.8	EIF2AK1	cytosolic	transcript	0.24367956137679
ENSG00000086475.10	SEPHS1	cytosolic	transcript	0.249830623306233
ENSG00000086504.11	MRPL28	cytosolic	transcript	0.0162552067459108
ENSG00000086589.7	RBM22	cytosolic	transcript	0.197967533324535
ENSG00000086598.6	TMED2	membrane	transcript	4.25948389942655
ENSG00000086619.9	ERO1LB	membrane	transcript	1.88576113692266
ENSG00000086666.14	ZFAND6	cytosolic	transcript	0.18208516886931
ENSG00000086758.11	HUWE1	cytosolic	transcript	2.6993094789705
ENSG00000086848.10	ALG9	membrane	transcript	1.48052784036048
ENSG00000087077.7	TRIP6	cytosolic	transcript	1.16542823621431
ENSG00000087086.9	FTL	cytosolic	transcript	0.0118262168554712
ENSG00000087087.14	SRRT	cytosolic	transcript	0.134281200631912
ENSG00000087088.15	BAX	cytosolic	transcript	0.287698412698413
ENSG00000087191.8	PSMC5	cytosolic	transcript	0.0566431833469041
ENSG00000087206.12	UIMC1	cytosolic	transcript	0.182615047479912
ENSG00000087253.7	LPCAT2	membrane	transcript	5.90034965034965
ENSG00000087263.12	OGFOD1	cytosolic	transcript	0.489308934915209
ENSG00000087269.11	NOP14	cytosolic	transcript	0.351600387972842
ENSG00000087274.12	ADD1	cytosolic	transcript	0.289017341040462
ENSG00000087301.4	TXNDC16	membrane	transcript	1.04997900041999
ENSG00000087302.4	C14orf166	cytosolic	transcript	0.0192295365681687
ENSG00000087303.12	NID2	membrane	transcript	26.7274107820805
ENSG00000087365.10	SF3B2	cytosolic	transcript	0.276688955499193
ENSG00000087460.19	GNAS	cytosolic	transcript	0.0646156886892137
ENSG00000087470.13	DNM1L	cytosolic	transcript	0.604370060437006
ENSG00000087995.11	METTL2A	cytosolic	transcript	0.210448130725427
ENSG00000088035.11	ALG6	membrane	transcript	4.28326670474015
ENSG00000088205.8	DDX18	cytosolic	transcript	0.130753138075314
ENSG00000088247.11	KHSRP	cytosolic	transcript	0.592376373626374
ENSG00000088298.8	EDEM2	membrane	transcript	0.701083492670491
ENSG00000088325.11	TPX2	cytosolic	transcript	0.377503852080123
ENSG00000088367.16	EPB41L1	cytosolic	transcript	0.547045951859956
ENSG00000088832.10	FKBP1A	cytosolic	transcript	0.0131552982963889
ENSG00000088930.6	XRN2	cytosolic	transcript	0.0275633958103638
ENSG00000088986.6	DYNLL1	cytosolic	transcript	0.140465878497015
ENSG00000089009.11	RPL6	cytosolic	transcript	0.0718975180144115
ENSG00000089022.9	MAPKAPK5	cytosolic	transcript	0.0885515496521189
ENSG00000089053.8	ANAPC5	cytosolic	transcript	0.327157770916042
ENSG00000089057.10	SLC23A2	membrane	transcript	8.72981230903536
ENSG00000089154.6	GCN1L1	cytosolic	transcript	0.866968500144495
ENSG00000089157.11	RPLP0	cytosolic	transcript	0.0801760397752589
ENSG00000089159.11	PXN	cytosolic	transcript	0.331468821214005
ENSG00000089220.4	PEBP1	cytosolic	transcript	0.174567584881486
ENSG00000089248.6	ERP29	membrane	transcript	2.1433030450163
ENSG00000089280.14	FUS	cytosolic	transcript	0.755174599674779
ENSG00000089289.11	IGBP1	cytosolic	transcript	0.281066348692616
ENSG00000089327.10	FXYD5	membrane	transcript	3.9949578202269
ENSG00000089335.16	ZNF302	cytosolic	transcript	0.505050505050505
ENSG00000089597.12	GANAB	membrane	transcript	11.4651204495188
ENSG00000089685.10	BIRC5	cytosolic	transcript	0.662327718223583
ENSG00000089693.6	MLF2	cytosolic	transcript	0.302518260111196
ENSG00000089737.11	DDX24	cytosolic	transcript	0.603180405775909
ENSG00000089902.8	RCOR1	cytosolic	transcript	7.39704118352659
ENSG00000090054.9	SPTLC1	membrane	transcript	3.77329431695672
ENSG00000090060.13	PAPOLA	cytosolic	transcript	0.0951877313590693
ENSG00000090061.13	CCNK	cytosolic	transcript	0.37374958777619
ENSG00000090266.8	NDUFB2	cytosolic	transcript	0.055421400577966
ENSG00000090273.9	NUDC	cytosolic	transcript	0.0452611568751697
ENSG00000090372.10	STRN4	cytosolic	transcript	0.849098763593028
ENSG00000090447.7	TFAP4	cytosolic	transcript	1.30580018220468
ENSG00000090487.6	SPG21	cytosolic	transcript	0.280112044817927
ENSG00000090520.6	DNAJB11	membrane	transcript	0.773716079838529
ENSG00000090581.5	GNPTG	membrane	transcript	0.505561172901921
ENSG00000090621.9	PABPC4	cytosolic	transcript	0.35858504280407
ENSG00000090661.7	CERS4	membrane	transcript	7.62684124386252
ENSG00000090776.5	EFNB1	membrane	transcript	1.30819545979223
ENSG00000090861.11	AARS	cytosolic	transcript	0.692773280828411
ENSG00000090863.7	GLG1	membrane	transcript	8.2668793195109
ENSG00000090932.6	DLL3	cytosolic	transcript	2.13795885437676
ENSG00000090971.4	NAT14	membrane	transcript	0.200267022696929
ENSG00000091039.12	OSBPL8	cytosolic	transcript	0.248015873015873
ENSG00000091127.9	PUS7	cytosolic	transcript	0.185729763194552
ENSG00000091129.15	NRCAM	membrane	transcript	14.4460535843592
ENSG00000091136.9	LAMB1	membrane	transcript	5.55021624219125
ENSG00000091140.8	DLD	cytosolic	transcript	1.45801044716147
ENSG00000091164.8	TXNL1	cytosolic	transcript	0.235756385068762
ENSG00000091317.7	CMTM6	membrane	transcript	3.40974542103444
ENSG00000091436.12	MLTK	cytosolic	transcript	0.366666666666667
ENSG00000091483.6	FH	cytosolic	transcript	0.239207198997608
ENSG00000091527.11	CDV3	cytosolic	transcript	0.214830728202089
ENSG00000091651.4	ORC6	cytosolic	transcript	0.0803154205607477
ENSG00000091947.5	TMEM101	membrane	transcript	0.411814825333712
ENSG00000092148.8	HECTD1	cytosolic	transcript	0.387950707439525
ENSG00000092199.13	HNRNPC	cytosolic	transcript	0.309936470733362
ENSG00000092201.5	SUPT16H	cytosolic	transcript	1.17699452856598
ENSG00000092445.7	TYRO3	membrane	transcript	0.720807304180682
ENSG00000092531.5	SNAP23	cytosolic	transcript	0.354953210713133
ENSG00000092621.7	PHGDH	cytosolic	transcript	1.14121811302331
ENSG00000092820.13	EZR	cytosolic	transcript	0.257707358976806
ENSG00000092841.14	MYL6	cytosolic	transcript	0.00389547994477075
ENSG00000092931.7	MFSD11	membrane	transcript	2.25394440270473
ENSG00000092964.12	DPYSL2	cytosolic	transcript	4.1564039408867
ENSG00000093009.5	CDC45	cytosolic	transcript	0.193937652636116
ENSG00000093010.7	COMT	membrane	transcript	2.78415474038978
ENSG00000093144.14	ECHDC1	cytosolic	transcript	0.422404325420292
ENSG00000094914.8	AAAS	cytosolic	transcript	0.788461538461538
ENSG00000094916.9	CBX5	cytosolic	transcript	6.32460732984293
ENSG00000094975.9	SUCO	membrane	transcript	8.49575212393803
ENSG00000095002.8	MSH2	cytosolic	transcript	0.390890550645819
ENSG00000095059.11	DHPS	cytosolic	transcript	0.223389482581658
ENSG00000095139.9	ARCN1	cytosolic	transcript	0.189327536638384
ENSG00000095209.7	TMEM38B	membrane	transcript	8.26130083604931
ENSG00000095319.10	NUP188	cytosolic	transcript	0.81419624217119
ENSG00000095574.7	IKZF5	cytosolic	transcript	0.308295964125561
ENSG00000095739.7	BAMBI	membrane	transcript	2.50323694432456
ENSG00000095787.17	WAC	cytosolic	transcript	1.5306568704627
ENSG00000095906.12	NUBP2	cytosolic	transcript	0.121396054628225
ENSG00000096060.10	FKBP5	cytosolic	transcript	0.380228136882129
ENSG00000096063.10	SRPK1	cytosolic	transcript	0.15305618643231
ENSG00000096384.15	HSP90AB1	cytosolic	transcript	1.93239460634564
ENSG00000096401.7	CDC5L	cytosolic	transcript	1.35861873761676
ENSG00000096696.9	DSP	cytosolic	transcript	0.712927756653992
ENSG00000096746.13	HNRNPH3	cytosolic	transcript	0.745059199567821
ENSG00000097021.15	ACOT7	cytosolic	transcript	0.120806990697862
ENSG00000097046.8	CDC7	cytosolic	transcript	0.143941376602984
ENSG00000099194.5	SCD	membrane	transcript	11.2129912630052
ENSG00000099203.2	TMED1	membrane	transcript	0.165226232841891
ENSG00000099204.14	ABLIM1	cytosolic	transcript	0.764881942135018
ENSG00000099219.9	ERMP1	membrane	transcript	26.4570552147239
ENSG00000099284.9	H2AFY2	cytosolic	transcript	0.294438386041439
ENSG00000099341.7	PSMD8	cytosolic	transcript	0.476715909456115
ENSG00000099381.12	SETD1A	cytosolic	transcript	0.323624595469256
ENSG00000099622.9	CIRBP	cytosolic	transcript	0.16018854375725
ENSG00000099624.3	ATP5D	cytosolic	transcript	0.398990788006806
ENSG00000099783.7	HNRNPM	cytosolic	transcript	0.238539722049367
ENSG00000099795.2	NDUFB7	cytosolic	transcript	0.0101237630027081
ENSG00000099797.7	TECR	membrane	transcript	3.83341038680845
ENSG00000099804.4	CDC34	cytosolic	transcript	0.396102352847976
ENSG00000099817.7	POLR2E	cytosolic	transcript	0.13732292570107
ENSG00000099875.10	MKNK2	cytosolic	transcript	0.145126794989306
ENSG00000099901.12	RANBP1	cytosolic	transcript	0.00823754071966151
ENSG00000099904.11	ZDHHC8	membrane	transcript	0.444264943457189
ENSG00000099917.13	MED15	cytosolic	transcript	0.836940836940837
ENSG00000099940.7	SNAP29	cytosolic	transcript	0.58612829697167
ENSG00000099942.8	CRKL	cytosolic	transcript	0.276717557251908
ENSG00000099956.13	SMARCB1	cytosolic	transcript	0.0537004491310291
ENSG00000099958.10	DERL3	membrane	transcript	3.00041101520756
ENSG00000099968.13	BCL2L13	cytosolic	transcript	0.371163454675232
ENSG00000099977.9	DDT	cytosolic	transcript	1.07977125133275
ENSG00000099995.14	SF3A1	cytosolic	transcript	1.51337400281558
ENSG00000099999.10	RNF215	membrane	transcript	2.88909599254427
ENSG00000100014.15	SPECC1L	cytosolic	transcript	0.541795665634675
ENSG00000100023.13	PPIL2	cytosolic	transcript	0.578368999421631
ENSG00000100028.7	SNRPD3	cytosolic	transcript	0.22414843031316
ENSG00000100029.13	PES1	cytosolic	transcript	0.279578847183392
ENSG00000100030.10	MAPK1	cytosolic	transcript	2.26337448559671
ENSG00000100083.14	GGA1	cytosolic	transcript	0.21636757031946
ENSG00000100084.10	HIRA	cytosolic	transcript	0.152957171991842
ENSG00000100109.12	TFIP11	cytosolic	transcript	0.38659793814433
ENSG00000100129.13	EIF3L	cytosolic	transcript	0.071045601803611
ENSG00000100138.9	NHP2L1	cytosolic	transcript	0.213953717138431
ENSG00000100142.10	POLR2F	cytosolic	transcript	0.108183293408546
ENSG00000100167.15	SEPT3	cytosolic	transcript	0.792682926829268
ENSG00000100196.6	KDELR3	membrane	transcript	6.11776701503951
ENSG00000100207.14	TCF20	cytosolic	transcript	5.28375733855186
ENSG00000100216.4	TOMM22	cytosolic	transcript	0.184331797235023
ENSG00000100219.12	XBP1	membrane	transcript	0.235766678309466
ENSG00000100225.13	FBXO7	cytosolic	transcript	0.596532653948922
ENSG00000100227.13	POLDIP3	cytosolic	transcript	0.505443234836703
ENSG00000100234.11	TIMP3	membrane	transcript	0.787180208040483
ENSG00000100239.11	PPP6R2	cytosolic	transcript	0.462320850670365
ENSG00000100241.16	SBF1	cytosolic	transcript	0.160537069468768
ENSG00000100242.11	SUN2	membrane	transcript	11.5066751430388
ENSG00000100258.13	LMF2	membrane	transcript	19.2583073251331
ENSG00000100263.9	RHBDD3	membrane	transcript	0.969413337790406
ENSG00000100266.13	PACSIN2	cytosolic	transcript	0.337319840539712
ENSG00000100280.12	AP1B1	cytosolic	transcript	0.482249127847322
ENSG00000100296.9	THOC5	cytosolic	transcript	0.277896536981616
ENSG00000100297.11	MCM5	cytosolic	transcript	2.43398027362393
ENSG00000100300.13	TSPO	cytosolic	transcript	0.125860043631482
ENSG00000100316.11	RPL3	cytosolic	transcript	0.0214081190291418
ENSG00000100320.18	RBFOX2	cytosolic	transcript	0.748072275290597
ENSG00000100321.10	SYNGR1	membrane	transcript	3.30712303422757
ENSG00000100345.16	MYH9	cytosolic	transcript	2.19917012448133
ENSG00000100347.10	SAMM50	cytosolic	transcript	0.652383423530284
ENSG00000100353.13	EIF3D	cytosolic	transcript	0.224504280065468
ENSG00000100364.14	KIAA0930	cytosolic	transcript	0.316722972972973
ENSG00000100372.10	SLC25A17	cytosolic	transcript	4.33794670522619
ENSG00000100379.13	KCTD17	cytosolic	transcript	0.356209926383282
ENSG00000100380.8	ST13	cytosolic	transcript	0.0900113837926561
ENSG00000100387.8	RBX1	cytosolic	transcript	0.501525619892681
ENSG00000100403.10	ZC3H7B	cytosolic	transcript	0.545274289491077
ENSG00000100412.11	ACO2	cytosolic	transcript	0.167276529012023
ENSG00000100445.12	SDR39U1	cytosolic	transcript	0.0594429347826087
ENSG00000100461.13	RBM23	cytosolic	transcript	0.368848139951523
ENSG00000100462.11	PRMT5	cytosolic	transcript	0.326183651280024
ENSG00000100473.11	COCH	membrane	transcript	4.69289164941339
ENSG00000100504.12	PYGL	cytosolic	transcript	0.215222070045001
ENSG00000100522.4	GNPNAT1	cytosolic	transcript	3.02009234993136
ENSG00000100564.4	PIGH	membrane	transcript	2.68143398426115
ENSG00000100567.8	PSMA3	cytosolic	transcript	0.206043956043956
ENSG00000100580.7	TMED8	cytosolic	transcript	0.240054869684499
ENSG00000100596.2	SPTLC2	membrane	transcript	5.10344827586207
ENSG00000100600.10	LGMN	membrane	transcript	8.30883292854404
ENSG00000100603.9	SNW1	cytosolic	transcript	0.17661275329987
ENSG00000100605.12	ITPK1	cytosolic	transcript	0.247422680412371
ENSG00000100612.9	DHRS7	membrane	transcript	6.04776579352851
ENSG00000100632.6	ERH	cytosolic	transcript	0.105149312023073
ENSG00000100650.11	SRSF5	cytosolic	transcript	0.0334570229332685
ENSG00000100664.6	EIF5	cytosolic	transcript	0.415487445053291
ENSG00000100714.11	MTHFD1	cytosolic	transcript	0.431086097473356
ENSG00000100722.14	ZC3H14	cytosolic	transcript	2.13851285069649
ENSG00000100726.10	TELO2	cytosolic	transcript	0.689655172413793
ENSG00000100749.3	VRK1	cytosolic	transcript	0.430264653352817
ENSG00000100804.14	PSMB5	cytosolic	transcript	0.0242383110744843
ENSG00000100813.10	ACIN1	cytosolic	transcript	0.779596837064261
ENSG00000100814.13	CCNB1IP1	cytosolic	transcript	0.117826751036439
ENSG00000100823.7	APEX1	cytosolic	transcript	0.226757369614512
ENSG00000100836.6	PABPN1	cytosolic	transcript	0.696132596685083
ENSG00000100888.8	CHD8	cytosolic	transcript	0.53921568627451
ENSG00000100911.9	PSME2	cytosolic	transcript	0.113122171945701
ENSG00000100926.10	TM9SF1	membrane	transcript	15.4454940005106
ENSG00000100934.10	SEC23A	cytosolic	transcript	1.07052896725441
ENSG00000100941.4	PNN	cytosolic	transcript	0.201484623541888
ENSG00000100949.10	RABGGTA	cytosolic	transcript	3.12818769126148
ENSG00000100983.5	GSS	cytosolic	transcript	0.119578215023372
ENSG00000100991.7	TRPC4AP	cytosolic	transcript	0.447594181275643
ENSG00000100994.7	PYGB	cytosolic	transcript	0.122149837133551
ENSG00000100997.14	ABHD12	membrane	transcript	4.39626019494728
ENSG00000101000.4	PROCR	membrane	transcript	1.11798287345385
ENSG00000101003.8	GINS1	cytosolic	transcript	5.07010864518525
ENSG00000101052.8	IFT52	cytosolic	transcript	0.45655783065855
ENSG00000101057.11	MYBL2	cytosolic	transcript	0.752662968461078
ENSG00000101079.16	NDRG3	cytosolic	transcript	0.162439085342996
ENSG00000101109.7	STK4	cytosolic	transcript	4.02424242424242
ENSG00000101138.7	CSTF1	cytosolic	transcript	1.58601715487943
ENSG00000101144.8	BMP7	membrane	transcript	0.528253561709621
ENSG00000101146.8	RAE1	cytosolic	transcript	0.48816029143898
ENSG00000101150.13	TPD52L2	cytosolic	transcript	4.05469490989567
ENSG00000101158.8	NELFCD	cytosolic	transcript	0.0743586565869377
ENSG00000101160.9	CTSZ	membrane	transcript	0.388988629563136
ENSG00000101161.6	PRPF6	cytosolic	transcript	0.0699871690190132
ENSG00000101166.11	SLMO2	cytosolic	transcript	0.133070054945055
ENSG00000101187.11	SLCO4A1	membrane	transcript	2.80487804878049
ENSG00000101210.6	EEF1A2	cytosolic	transcript	0.387678122380553
ENSG00000101220.13	C20orf27	cytosolic	transcript	0.122129946262824
ENSG00000101224.13	CDC25B	cytosolic	transcript	1.11532214401733
ENSG00000101255.6	TRIB3	cytosolic	transcript	0.0846740050804403
ENSG00000101266.12	CSNK2A1	cytosolic	transcript	0.221621621621622
ENSG00000101290.9	CDS2	membrane	transcript	20.0085415332052
ENSG00000101294.12	HM13	membrane	transcript	3.40396390589752
ENSG00000101310.10	SEC23B	cytosolic	transcript	2.92241379310345
ENSG00000101337.11	TM9SF4	membrane	transcript	46.7952436194896
ENSG00000101343.10	CRNKL1	cytosolic	transcript	0.644381796214257
ENSG00000101346.7	POFUT1	membrane	transcript	3.99624513879576
ENSG00000101361.10	NOP56	cytosolic	transcript	0.0191052380194237
ENSG00000101365.16	IDH3B	cytosolic	transcript	0.13773605422451
ENSG00000101367.8	MAPRE1	cytosolic	transcript	0.362743661146123
ENSG00000101412.9	E2F1	cytosolic	transcript	0.0883652430044183
ENSG00000101413.7	RPRD1B	cytosolic	transcript	0.357222594329091
ENSG00000101421.3	CHMP4B	cytosolic	transcript	0.106094542025227
ENSG00000101439.4	CST3	membrane	transcript	1.12013786312162
ENSG00000101444.8	AHCY	cytosolic	transcript	0.146802300478403
ENSG00000101457.8	DNTTIP1	cytosolic	transcript	0.142294220665499
ENSG00000101464.6	PIGU	membrane	transcript	11.999057048562
ENSG00000101473.12	ACOT8	cytosolic	transcript	0.200745626613135
ENSG00000101474.7	APMAP	membrane	transcript	2.70152188159907
ENSG00000101557.10	USP14	cytosolic	transcript	2.05049188100036
ENSG00000101558.9	VAPA	cytosolic	transcript	0.0871670702179177
ENSG00000101773.12	RBBP8	cytosolic	transcript	0.587305172803253
ENSG00000101811.9	CSTF2	cytosolic	transcript	0.177130486124779
ENSG00000101843.14	PSMD10	cytosolic	transcript	0.190940914394823
ENSG00000101856.8	PGRMC1	membrane	transcript	2.09445409136708
ENSG00000101868.6	POLA1	cytosolic	transcript	0.224935732647815
ENSG00000101871.10	MID1	cytosolic	transcript	0.855654761904762
ENSG00000101882.5	NKAP	cytosolic	transcript	0.188182160331201
ENSG00000101901.6	ALG13	cytosolic	transcript	0.320102432778489
ENSG00000101911.8	PRPS2	cytosolic	transcript	1.23379470157199
ENSG00000101928.8	MOSPD1	cytosolic	transcript	0.288080662585524
ENSG00000101966.8	XIAP	cytosolic	transcript	0.226204976509483
ENSG00000101972.14	STAG2	cytosolic	transcript	0.746336579594066
ENSG00000101974.10	ATP11C	membrane	transcript	6.50494159928122
ENSG00000102024.13	PLS3	cytosolic	transcript	1.28254955305091
ENSG00000102038.11	SMARCA1	cytosolic	transcript	0.402010050251256
ENSG00000102054.13	RBBP7	cytosolic	transcript	1.30882175953785
ENSG00000102078.11	SLC25A14	cytosolic	transcript	0.256943594763245
ENSG00000102098.13	SCML2	cytosolic	transcript	0.112391121101433
ENSG00000102100.10	SLC35A2	membrane	transcript	4.6195652173913
ENSG00000102103.11	PQBP1	cytosolic	transcript	0.103372528750485
