codon	localization	variable	value
215	tm	293_1	2.2063073399789
216	tm	293_1	2.47122028134516
217	tm	293_1	1.47316124396819
218	tm	293_1	1.15866097686103
219	tm	293_1	2.13252711413715
220	tm	293_1	1.61278559802276
221	tm	293_1	1.53844360161074
222	tm	293_1	1.36217447644502
223	tm	293_1	2.0079081097305
224	tm	293_1	1.41303529869481
225	tm	293_1	1.88073070827844
226	tm	293_1	1.8828713359585
227	tm	293_1	0.9368094289426
228	tm	293_1	1.38526079495173
229	tm	293_1	3.19352339418245
230	tm	293_1	2.22554279373018
231	tm	293_1	3.29188230289481
232	tm	293_1	1.30905104465674
233	tm	293_1	2.10324308195585
234	tm	293_1	1.54234402095127
235	tm	293_1	2.31580933098677
236	tm	293_1	1.56520168918948
237	tm	293_1	1.83793405302462
238	tm	293_1	1.10836170051465
239	tm	293_1	1.92906669978207
240	tm	293_1	0.929376622658694
241	tm	293_1	1.24324368283437
242	tm	293_1	2.27292200170335
243	tm	293_1	0.877597223470477
244	tm	293_1	3.04245189930547
245	tm	293_1	2.00419932567706
246	tm	293_1	1.85502795334281
247	tm	293_1	1.88605068401351
248	tm	293_1	2.28780119463451
249	tm	293_1	1.13227304072306
250	tm	293_1	3.53544499013988
251	tm	293_1	2.07613835095322
252	tm	293_1	0.983198942886389
253	tm	293_1	1.81258140026439
254	tm	293_1	1.43846376701038
255	tm	293_1	1.94013251142886
256	tm	293_1	1.83251817929814
257	tm	293_1	1.22139199274681
258	tm	293_1	1.8857698989715
259	tm	293_1	1.8420723006331
260	tm	293_1	2.41837471299322
261	tm	293_1	1.48160465364397
262	tm	293_1	1.23552828277791
263	tm	293_1	0.65378213562924
264	tm	293_1	2.06128923948142
265	tm	293_1	1.28046828036855
266	tm	293_1	2.06398272572235
267	tm	293_1	1.04142845077836
268	tm	293_1	1.84349075458316
269	tm	293_1	2.19093673771712
270	tm	293_1	2.02964858506033
271	tm	293_1	1.71662306000172
272	tm	293_1	1.24200264209986
273	tm	293_1	3.43478197162383
274	tm	293_1	2.47475208378165
275	tm	293_1	1.23550484747191
276	tm	293_1	1.09792548631727
277	tm	293_1	1.87583640983716
278	tm	293_1	1.31131513351912
279	tm	293_1	2.17531453285451
280	tm	293_1	2.08338505356904
281	tm	293_1	3.37612146055786
282	tm	293_1	3.77706833691478
283	tm	293_1	2.00561709563524
284	tm	293_1	1.04020199218155
285	tm	293_1	2.12883698742465
286	tm	293_1	1.63849538430708
287	tm	293_1	1.37953594811329
288	tm	293_1	2.70593475462709
289	tm	293_1	1.47052474846736
290	tm	293_1	4.5705297984407
291	tm	293_1	2.10121692969035
292	tm	293_1	2.6007052952612
293	tm	293_1	2.53648975752155
294	tm	293_1	3.45061789623751
295	tm	293_1	1.22969810582676
296	tm	293_1	2.48109867068171
297	tm	293_1	4.24075037168995
298	tm	293_1	2.21195479784312
299	tm	293_1	2.30721146733478
300	tm	293_1	2.9560713062911
301	tm	293_1	5.69985883477353
302	tm	293_1	3.45016967408514
303	tm	293_1	4.2283938402945
304	tm	293_1	3.74079315605425
305	tm	293_1	4.02294087534164
306	tm	293_1	7.25485644427154
307	tm	293_1	1.56922135245213
308	tm	293_1	3.55041809535724
309	tm	293_1	1.97621150204599
310	tm	293_1	2.56958150375344
311	tm	293_1	2.59682882129431
312	tm	293_1	1.79801000559901
313	tm	293_1	3.04337888131315
314	tm	293_1	4.29644869360493
315	tm	293_1	2.91876889141231
316	tm	293_1	4.93038630116973
317	tm	293_1	3.64171156772221
318	tm	293_1	2.50866555164126
319	tm	293_1	1.90034757634576
320	tm	293_1	1.89481000000928
321	tm	293_1	2.22257618074894
322	tm	293_1	1.55980011792871
323	tm	293_1	2.31733983078783
324	tm	293_1	2.11216428598604
325	tm	293_1	1.97627823610726
326	tm	293_1	2.62972180017591
327	tm	293_1	3.31789984284869
328	tm	293_1	1.9254370564828
329	tm	293_1	2.43751375581267
330	tm	293_1	5.7126422031939
331	tm	293_1	2.13897628631404
332	tm	293_1	1.43418658510931
333	tm	293_1	1.05065419988188
334	tm	293_1	1.3180624738562
335	tm	293_1	5.42908827134453
336	tm	293_1	1.9297928724962
337	tm	293_1	2.16923200625245
338	tm	293_1	1.35839237559445
339	tm	293_1	1.51583694138337
340	tm	293_1	2.38307481757462
341	tm	293_1	5.13095430835603
342	tm	293_1	2.43712265231333
343	tm	293_1	2.22376538311733
344	tm	293_1	1.91838130177085
345	tm	293_1	1.32396332815861
346	tm	293_1	1.99310644812035
347	tm	293_1	2.19211606003063
348	tm	293_1	2.23487380649272
349	tm	293_1	2.30542727493753
350	tm	293_1	1.98001606260251
351	tm	293_1	1.30935193663153
352	tm	293_1	3.30424232466411
353	tm	293_1	1.69255769638384
354	tm	293_1	2.52197719323028
355	tm	293_1	1.55635775985441
356	tm	293_1	2.40146254871438
357	tm	293_1	1.2382734475006
358	tm	293_1	3.56551738286485
359	tm	293_1	1.96950899565255
360	tm	293_1	0.710496300140889
361	tm	293_1	1.10337073552174
362	tm	293_1	0.736472673917274
363	tm	293_1	1.6536762793938
364	tm	293_1	1.26432266803325
365	tm	293_1	1.43414725079675
366	tm	293_1	2.85102565071095
367	tm	293_1	6.92998568293588
368	tm	293_1	3.04386997106445
369	tm	293_1	1.09234978707478
370	tm	293_1	2.04167016711067
371	tm	293_1	2.21011614948094
372	tm	293_1	1.1192795176398
373	tm	293_1	1.98735519608748
374	tm	293_1	0.897638496970221
375	tm	293_1	1.31600190103285
376	tm	293_1	0.710599173935481
377	tm	293_1	2.01985403171844
378	tm	293_1	1.53208994708995
379	tm	293_1	1.29478051378126
380	tm	293_1	2.39725902871131
381	tm	293_1	2.35849828426441
382	tm	293_1	1.32480504388615
383	tm	293_1	2.11087127476721
384	tm	293_1	1.19935832112062
385	tm	293_1	0.767015501518877
386	tm	293_1	3.00985566788845
387	tm	293_1	1.83520099924384
388	tm	293_1	1.99942828418789
389	tm	293_1	0.65581346356411
390	tm	293_1	1.60485468485187
391	tm	293_1	2.33312727958107
392	tm	293_1	1.94623828082713
393	tm	293_1	3.98464780713292
394	tm	293_1	1.48788597956718
395	tm	293_1	1.60816835863296
396	tm	293_1	1.59935762595694
397	tm	293_1	3.20186296522748
398	tm	293_1	3.25156749206916
399	tm	293_1	3.08222753551837
400	tm	293_1	0.863918722786647
401	tm	293_1	1.83652978566513
402	tm	293_1	1.37676913162522
403	tm	293_1	1.67617771651425
404	tm	293_1	1.98523653097287
405	tm	293_1	2.19854780831567
406	tm	293_1	1.56371355231325
407	tm	293_1	1.79533966980178
408	tm	293_1	0.603597221199853
409	tm	293_1	0.558469806303088
410	tm	293_1	0.826170432355101
411	tm	293_1	0.649785920100137
412	tm	293_1	1.6173734432026
413	tm	293_1	3.13040606556564
414	tm	293_1	2.02614452172422
415	tm	293_1	1.57179144203269
416	tm	293_1	2.81142534972361
417	tm	293_1	1.13336581891521
418	tm	293_1	1.14758639910814
419	tm	293_1	1.50246711044685
420	tm	293_1	1.14088029758292
421	tm	293_1	1.02075751814099
422	tm	293_1	3.06148257692049
423	tm	293_1	1.29822110969838
424	tm	293_1	0.470775850611377
425	tm	293_1	1.03423587457988
426	tm	293_1	0.918079926842799
427	tm	293_1	3.85134076418621
428	tm	293_1	1.53391700308035
429	tm	293_1	0.896421277249487
430	tm	293_1	3.73308776601693
431	tm	293_1	2.24618972736519
432	tm	293_1	2.53298912621393
433	tm	293_1	1.69356245143745
434	tm	293_1	3.85854497876963
435	tm	293_1	7.3583316008316
436	tm	293_1	4.84520369892596
437	tm	293_1	1.14532391787874
438	tm	293_1	0.398517982017982
439	tm	293_1	1.89946918767507
440	tm	293_1	1.18678803262734
441	tm	293_1	5.45953644840009
442	tm	293_1	5.41187690548781
443	tm	293_1	4.56535669191919
444	tm	293_1	3.08574478178368
445	tm	293_1	2.03581262191319
446	tm	293_1	4.45710038440262
447	tm	293_1	2.41845269672856
448	tm	293_1	0.657382847038019
449	tm	293_1	0.674450549450549
450	tm	293_1	1.4980693624883
451	tm	293_1	1.61338760832663
452	tm	293_1	2.31360113463772
453	tm	293_1	3.09016106442577
454	tm	293_1	0.941563991563992
455	tm	293_1	1.49201465201465
456	tm	293_1	2.12432192389151
457	tm	293_1	1.27581432794847
458	tm	293_1	4.62460704607046
459	tm	293_1	1.55864745011086
460	tm	293_1	0.483953354685062
461	tm	293_1	2.31442513771543
462	tm	293_1	7.96676070692331
463	tm	293_1	3.17460913070669
464	tm	293_1	3.20669168230144
465	tm	293_1	0.259110473457676
466	tm	293_1	3.01347068388331
467	tm	293_1	5.24839615668884
468	tm	293_1	1.84519674796748
469	tm	293_1	2.4545756097561
470	tm	293_1	3.784
471	tm	293_1	3.45187878787879
472	tm	293_1	0.855674390968509
473	tm	293_1	3.45526437980957
474	tm	293_1	2.46883442265795
475	tm	293_1	1.54962737127371
476	tm	293_1	2.65045454545455
477	tm	293_1	1.0460162601626
478	tm	293_1	3.59792152704136
479	tm	293_1	3.95352549889135
480	tm	293_1	3.2997121469027
481	tm	293_1	3.71653132472501
482	tm	293_1	0.214959349593496
483	tm	293_1	3.05197444831591
484	tm	293_1	2.09761904761905
485	tm	293_1	2.2148224404322
486	tm	293_1	4.57578397212544
487	tm	293_1	0.605321507760532
488	tm	293_1	7.91919191919192
489	tm	293_1	3.66666666666667
490	tm	293_1	2.03030303030303
491	tm	293_1	0
492	tm	293_1	0
493	tm	293_1	0
494	tm	293_1	0
495	tm	293_1	0
496	tm	293_1	0
497	tm	293_1	0
498	tm	293_1	0
499	tm	293_1	0
0	sp	293_2	16.6692172529699
1	sp	293_2	5.77772126943104
2	sp	293_2	7.39279630821743
3	sp	293_2	2.15637870280763
4	sp	293_2	1.53612474262368
5	sp	293_2	1.32017885770839
6	sp	293_2	0.491746540608665
7	sp	293_2	0.534132586223807
8	sp	293_2	0.530648740460523
9	sp	293_2	0.245748954445624
10	sp	293_2	0.668520458652928
11	sp	293_2	0.128712380938704
12	sp	293_2	0.145222466967298
13	sp	293_2	0.209701611195111
14	sp	293_2	0.283132527184703
15	sp	293_2	0.932160590358566
16	sp	293_2	0.639095958786248
17	sp	293_2	0.884519372685283
18	sp	293_2	1.00392214823585
19	sp	293_2	0.539736940599603
20	sp	293_2	0.835695453405236
21	sp	293_2	0.789041345807233
22	sp	293_2	0.853174966023792
23	sp	293_2	0.827321957153958
24	sp	293_2	0.760517054011797
25	sp	293_2	0.605597896871429
26	sp	293_2	0.686673407763325
27	sp	293_2	0.913484518222843
28	sp	293_2	0.87456922895504
29	sp	293_2	0.799703791886949
30	sp	293_2	1.12668777020339
31	sp	293_2	0.81539945682441
32	sp	293_2	1.09204618859344
33	sp	293_2	1.40953188469421
34	sp	293_2	1.12204226283189
35	sp	293_2	1.37797769931952
36	sp	293_2	1.57015563954865
37	sp	293_2	1.03832314782049
38	sp	293_2	1.08058621206462
39	sp	293_2	1.09625843927751
40	sp	293_2	1.32521167872027
41	sp	293_2	1.25094523279547
42	sp	293_2	1.81704587552928
43	sp	293_2	2.3825988289539
44	sp	293_2	1.42957686158521
45	sp	293_2	1.36618402631353
46	sp	293_2	2.77916346144027
47	sp	293_2	2.10045679949288
48	sp	293_2	4.2720697987955
49	sp	293_2	4.74274954494778
50	sp	293_2	1.94315649578608
51	sp	293_2	1.37069321394953
52	sp	293_2	1.28484727899944
53	sp	293_2	2.68378974397575
54	sp	293_2	2.39590056583619
55	sp	293_2	4.38865389799477
56	sp	293_2	2.89237017146871
57	sp	293_2	3.18115672772928
58	sp	293_2	1.67488601075347
59	sp	293_2	3.83149470858306
60	sp	293_2	3.47034791091721
61	sp	293_2	2.9206810322569
62	sp	293_2	4.24013784257735
63	sp	293_2	3.05231840378882
64	sp	293_2	3.54095600201147
65	sp	293_2	4.62011722233614
66	sp	293_2	3.40920468896648
67	sp	293_2	4.03222452559804
68	sp	293_2	3.36986332092015
69	sp	293_2	3.20840263850485
70	sp	293_2	2.88230195394964
71	sp	293_2	1.77511640937969
72	sp	293_2	2.51869396595033
73	sp	293_2	2.42636658852897
74	sp	293_2	1.75181737035708
75	sp	293_2	2.04252898580788
76	sp	293_2	1.80156398323372
77	sp	293_2	3.37897634972364
78	sp	293_2	5.08103080012203
79	sp	293_2	4.31287278891649
80	sp	293_2	4.76558428958409
81	sp	293_2	3.24055072936508
82	sp	293_2	4.02094197340633
83	sp	293_2	3.08276888522825
84	sp	293_2	3.49373093097627
85	sp	293_2	4.07313596325505
86	sp	293_2	2.9571667567224
87	sp	293_2	1.8495086667195
88	sp	293_2	6.29636570536551
89	sp	293_2	5.3155712368532
90	sp	293_2	3.72928419621778
91	sp	293_2	3.35802415164034
92	sp	293_2	3.76414174621184
93	sp	293_2	2.94736755769392
94	sp	293_2	2.90295388736169
95	sp	293_2	3.25538241696653
96	sp	293_2	2.01973202471377
97	sp	293_2	3.67354842711294
98	sp	293_2	2.19498783200448
99	sp	293_2	3.27057345992082
100	sp	293_2	3.46026962198974
101	sp	293_2	3.28534829649702
102	sp	293_2	1.89953976573591
103	sp	293_2	2.65464709235289
104	sp	293_2	5.40070430193359
105	sp	293_2	2.41015234916498
106	sp	293_2	2.5795915037386
107	sp	293_2	5.10984386004593
108	sp	293_2	4.29343219824175
109	sp	293_2	3.50103807570539
110	sp	293_2	3.43790020559516
111	sp	293_2	2.13201888751389
112	sp	293_2	2.41674271859334
113	sp	293_2	4.46477898798874
114	sp	293_2	2.93199878438483
115	sp	293_2	3.08113217875328
116	sp	293_2	3.29565091729769
117	sp	293_2	3.15108086942853
118	sp	293_2	4.59844918871773
119	sp	293_2	2.41470480439883
120	sp	293_2	4.48068137719825
121	sp	293_2	2.23143899030843
122	sp	293_2	2.82600587125015
123	sp	293_2	3.04040666991887
124	sp	293_2	4.97361449410177
125	sp	293_2	3.61907177227893
126	sp	293_2	3.95415209401416
127	sp	293_2	4.35829890831988
128	sp	293_2	4.83515823899881
129	sp	293_2	6.07367262236234
130	sp	293_2	5.42592325842942
131	sp	293_2	2.52742644346142
132	sp	293_2	7.21071655222451
133	sp	293_2	2.19049442282971
134	sp	293_2	5.15131771095095
135	sp	293_2	4.0728587541671
136	sp	293_2	6.40997875440599
137	sp	293_2	4.50912535225647
138	sp	293_2	3.88576845177586
139	sp	293_2	5.26280876608183
140	sp	293_2	5.32789461240042
141	sp	293_2	4.23708958642164
142	sp	293_2	4.62029351520068
143	sp	293_2	2.18072706365104
144	sp	293_2	3.84065925959545
145	sp	293_2	1.91455226691102
146	sp	293_2	2.40179735731274
147	sp	293_2	3.29345736760257
148	sp	293_2	4.50521184469411
149	sp	293_2	4.89181025747326
150	sp	293_2	5.92159746755225
151	sp	293_2	4.69754332114453
152	sp	293_2	3.84402964644808
153	sp	293_2	3.46972301819416
154	sp	293_2	2.37841607510815
155	sp	293_2	4.60362985496103
156	sp	293_2	6.82198923896507
157	sp	293_2	2.30822271429695
158	sp	293_2	3.41884252027903
159	sp	293_2	5.14558945408937
160	sp	293_2	3.4500870454183
161	sp	293_2	5.00424589666084
162	sp	293_2	4.00754497220018
163	sp	293_2	3.80884064048835
164	sp	293_2	3.03499704118443
165	sp	293_2	4.33216732052026
166	sp	293_2	3.63415291192364
167	sp	293_2	4.35834566692608
168	sp	293_2	4.2823526276124
169	sp	293_2	3.99877287559416
170	sp	293_2	5.63539372955961
171	sp	293_2	5.90359047805277
172	sp	293_2	5.25504937038667
173	sp	293_2	4.50635171642285
174	sp	293_2	6.22387802190142
175	sp	293_2	6.72829351647294
176	sp	293_2	6.01529151726617
177	sp	293_2	3.30393580212712
178	sp	293_2	3.16316484039114
179	sp	293_2	5.49875029205988
180	sp	293_2	4.05169511284889
181	sp	293_2	2.97558357218012
182	sp	293_2	9.88150526365565
183	sp	293_2	6.25316250756493
184	sp	293_2	5.21510006093561
185	sp	293_2	3.40610929877285
186	sp	293_2	4.00084211190913
187	sp	293_2	2.56065887949275
188	sp	293_2	3.23191387474313
189	sp	293_2	4.94389893470007
190	sp	293_2	3.75680213980098
191	sp	293_2	5.40638031597496
192	sp	293_2	3.75914426557262
193	sp	293_2	2.76363471455885
194	sp	293_2	3.95144718724366
195	sp	293_2	4.33886685666392
196	sp	293_2	3.60136835158069
197	sp	293_2	6.30112042643745
198	sp	293_2	5.27597930444915
199	sp	293_2	3.9629117228171
200	sp	293_2	6.1340461878254
201	sp	293_2	3.88933107487917
202	sp	293_2	4.42159626600493
203	sp	293_2	3.03270656338015
204	sp	293_2	5.29499709015473
205	sp	293_2	3.64726518926529
206	sp	293_2	6.51381812952167
207	sp	293_2	5.63484154459375
208	sp	293_2	3.1264022602988
209	sp	293_2	3.13848798626629
210	sp	293_2	4.41636888694739
211	sp	293_2	3.49331042565893
212	sp	293_2	2.65191521660148
213	sp	293_2	4.07619838333003
214	sp	293_2	5.11665285767173
215	sp	293_2	2.52424803031802
216	sp	293_2	5.22795216645804
217	sp	293_2	2.86667185109972
218	sp	293_2	5.06076572014473
219	sp	293_2	5.15506504227796
220	sp	293_2	3.36579965848189
221	sp	293_2	3.57418065189264
222	sp	293_2	3.81142214985279
223	sp	293_2	5.81957176796577
224	sp	293_2	3.52951905775532
225	sp	293_2	2.58151852866481
226	sp	293_2	2.61382490036358
227	sp	293_2	2.50457280846156
228	sp	293_2	2.97929760344815
229	sp	293_2	5.78083133131738
230	sp	293_2	2.99181355799966
231	sp	293_2	4.79763472696081
232	sp	293_2	6.21683030251296
233	sp	293_2	2.18290207324868
234	sp	293_2	4.04058803431264
235	sp	293_2	4.97325945679438
236	sp	293_2	6.33953421228
237	sp	293_2	1.85581029728086
238	sp	293_2	2.04361940589521
239	sp	293_2	5.53267688551163
240	sp	293_2	5.1392890746504
241	sp	293_2	3.23990149743522
242	sp	293_2	3.16337413869714
243	sp	293_2	4.26254293029968
244	sp	293_2	4.45024753798823
245	sp	293_2	3.32800862528251
246	sp	293_2	2.50589340848194
247	sp	293_2	4.11013137622456
248	sp	293_2	2.92854790467378
249	sp	293_2	2.8404004666832
250	sp	293_2	4.5451186101946
251	sp	293_2	3.60817772314012
252	sp	293_2	3.30294528890753
253	sp	293_2	2.79098616460934
254	sp	293_2	2.99241056603698
255	sp	293_2	3.45598410317882
256	sp	293_2	3.9692495424182
257	sp	293_2	3.07295207861014
258	sp	293_2	4.05571293665209
259	sp	293_2	2.47679190308736
260	sp	293_2	2.21820658245803
261	sp	293_2	1.28319064576915
262	sp	293_2	3.64752341330016
263	sp	293_2	2.46406862118357
264	sp	293_2	1.91635284932096
265	sp	293_2	2.94421882393639
266	sp	293_2	1.69074372975702
267	sp	293_2	1.95947600312405
268	sp	293_2	1.80796651052104
269	sp	293_2	2.31290062182097
270	sp	293_2	2.1591135246517
271	sp	293_2	4.11639478646483
272	sp	293_2	7.31332455233876
273	sp	293_2	4.4119343491464
274	sp	293_2	2.91024496331805
275	sp	293_2	4.26512865523883
276	sp	293_2	3.68373004568322
277	sp	293_2	4.31212217951794
278	sp	293_2	2.41765805968518
279	sp	293_2	2.00415946260927
280	sp	293_2	3.1528078476833
281	sp	293_2	2.63291824268293
282	sp	293_2	3.13070317168521
283	sp	293_2	4.88883844765247
284	sp	293_2	1.85312825191745
285	sp	293_2	3.88825821796403
286	sp	293_2	2.18687046894442
287	sp	293_2	2.81907811024459
288	sp	293_2	7.84573738463616
289	sp	293_2	4.27192801415093
290	sp	293_2	4.74737656589763
291	sp	293_2	1.54650537231139
292	sp	293_2	4.3726254161861
293	sp	293_2	1.77755878674733
294	sp	293_2	2.21937340988311
295	sp	293_2	2.72959467351493
296	sp	293_2	5.61193397649046
297	sp	293_2	1.63237955070952
298	sp	293_2	2.96129379048715
299	sp	293_2	5.01571390326627
300	sp	293_2	3.68992745075195
301	sp	293_2	4.3611464513659
302	sp	293_2	2.7220629315495
303	sp	293_2	4.15549712593234
304	sp	293_2	1.2397176209922
305	sp	293_2	2.33378588224494
306	sp	293_2	2.43237580411325
307	sp	293_2	2.00538794885875
308	sp	293_2	1.70083716070522
309	sp	293_2	2.48643022075215
310	sp	293_2	2.08599022175204
311	sp	293_2	1.51738512465797
312	sp	293_2	2.77523954639958
313	sp	293_2	2.15948603938401
314	sp	293_2	2.82199799532327
315	sp	293_2	3.08778977297559
316	sp	293_2	4.23420317186726
317	sp	293_2	3.36223716041183
318	sp	293_2	2.71172873957962
319	sp	293_2	3.13384595130405
320	sp	293_2	4.55297077152868
321	sp	293_2	5.26958127143781
322	sp	293_2	5.24413612797849
323	sp	293_2	2.44066573177579
324	sp	293_2	4.53822513931777
325	sp	293_2	5.09835925026345
326	sp	293_2	2.58790437827714
327	sp	293_2	3.19304801227149
328	sp	293_2	2.54554789829208
329	sp	293_2	6.46314639382688
330	sp	293_2	3.15764095281421
331	sp	293_2	7.03324932142299
332	sp	293_2	2.61057936676556
333	sp	293_2	2.73536738105673
334	sp	293_2	4.28655503323931
335	sp	293_2	3.44484111262767
336	sp	293_2	5.55364326769057
337	sp	293_2	3.69854133745176
338	sp	293_2	3.40942227496364
339	sp	293_2	4.86807179613966
340	sp	293_2	1.37506756953321
341	sp	293_2	2.93143617805364
342	sp	293_2	5.20803321636058
343	sp	293_2	2.38220776326291
344	sp	293_2	6.53871861166387
345	sp	293_2	2.35035497997185
346	sp	293_2	3.78088973504023
347	sp	293_2	2.84082145977841
348	sp	293_2	5.12227537937957
349	sp	293_2	7.22811607728219
350	sp	293_2	2.61011414499104
351	sp	293_2	2.77017033822203
352	sp	293_2	3.39469423888988
353	sp	293_2	1.58854872568842
354	sp	293_2	2.09199645737244
355	sp	293_2	3.35326199495215
356	sp	293_2	1.83815435197262
357	sp	293_2	3.97520729503474
358	sp	293_2	4.64040454865495
359	sp	293_2	4.28882084834536
360	sp	293_2	1.52674296568785
361	sp	293_2	2.35530715812113
362	sp	293_2	2.39730484265898
363	sp	293_2	1.85971204940226
364	sp	293_2	4.42735418261281
365	sp	293_2	1.79770571506862
366	sp	293_2	2.55272972450885
367	sp	293_2	2.63959714002611
368	sp	293_2	3.20987134954636
369	sp	293_2	2.55189020825549
370	sp	293_2	3.71388340267106
371	sp	293_2	3.82946992751638
372	sp	293_2	5.58683062626609
373	sp	293_2	6.46746916190052
374	sp	293_2	4.152903560337
375	sp	293_2	6.33367056264736
376	sp	293_2	4.62074874005381
377	sp	293_2	3.60644333561239
378	sp	293_2	2.08576270524745
379	sp	293_2	5.40472437334385
380	sp	293_2	3.74559376217488
381	sp	293_2	2.46064419715518
382	sp	293_2	3.36177747533705
383	sp	293_2	2.92004568258002
384	sp	293_2	2.7003093711049
385	sp	293_2	2.20708158127149
386	sp	293_2	1.89640248565994
387	sp	293_2	2.95071595489816
388	sp	293_2	1.00725812669613
389	sp	293_2	2.15886413163024
390	sp	293_2	2.99229557702607
391	sp	293_2	6.12716254236254
392	sp	293_2	3.02540559635246
393	sp	293_2	2.16959260654807
394	sp	293_2	3.67482866957131
395	sp	293_2	0.938062787539568
396	sp	293_2	4.14938916889146
397	sp	293_2	2.6274984527894
398	sp	293_2	6.74464347721594
399	sp	293_2	3.91411451021515
400	sp	293_2	1.5737967091427
401	sp	293_2	1.98555198777441
402	sp	293_2	2.60367207992605
403	sp	293_2	2.31304673596338
404	sp	293_2	1.22112507854649
405	sp	293_2	3.16372629407478
406	sp	293_2	2.56469173399435
407	sp	293_2	4.77686713900102
408	sp	293_2	8.6945642524394
409	sp	293_2	4.03804148304577
410	sp	293_2	2.57353406741176
411	sp	293_2	8.36662878172617
412	sp	293_2	5.25170516027032
413	sp	293_2	3.88712178548606
